seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,algorithm,solution_space,iterations,energy_unit_cost,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std
88,100,100,15,10,5,5000,5,0.5,4,1,33,200,50.0909,12.0607,4887.69,74.5524,1.90909,1.19896
