seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,algorithm,solution_space,iterations,energy_unit_cost,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std
15,10,100,15,10,1,5000,10,0.5,5,1,33,200,26.8182,8.40184,4058.01,562.017,5.12121,1.1726
