,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
0,1.0,1.0,1.0,0.9039,0.0,1.0,0.0377,1.0,20.7632,75,4320,20276,4320,19264,4320,20276,3905,17643,4320,19403,163,21443,0,23055,4320,20118,50
1,1.0,1.0,1.0,0.8966,0.0,1.0,0.0683,1.0,24.1316,75,5928,18944,5928,17921,5928,18944,5315,16474,5928,18062,405,21429,0,22598,5928,18784,46
2,1.0,1.0,1.0,0.9543,0.0,1.0,0.0116,0.9571,18.9474,75,3192,21167,3192,18339,3192,21167,3046,18401,3192,20455,37,21891,0,24021,3055,21274,54
3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0789,75,1295,18020,1295,17176,1295,18020,1295,18020,1295,17176,0,21347,0,23819,1295,18020,12
4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.4474,75,77,23121,77,21439,77,24003,77,23121,77,23497,0,21447,0,23143,77,23294,164
5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0789,75,1319,17996,1319,17152,1319,17996,1319,17996,1319,17152,0,21347,0,23818,1319,17996,12
6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.2632,75,444,18840,444,17997,444,18840,444,18840,444,17997,0,21321,0,23494,444,18840,14
7,1.0,1.0,1.0,0.9679,0.03,1.0,0.0561,1.0,6.9474,75,3671,23302,3671,15161,3671,23454,3553,23432,3671,23302,206,20628,110,23454,3671,22195,126
8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,12.0789,75,1319,17996,1319,17152,1319,17996,1319,17996,1319,17152,0,21347,0,23818,1319,17996,12
9,1.0,0.9651,1.0,0.9236,0.1019,0.9669,0.0445,0.837,25.6842,75,8311,20913,8021,16547,8311,20918,7676,16694,8036,17422,370,20387,847,23134,6956,21692,79
10,1.0,0.9998,1.0,0.8378,0.0,0.9998,0.0011,0.9998,28.4211,75,8810,19833,8808,15734,8810,20791,7381,15054,8808,17968,10,20685,0,23000,8808,18711,36
11,0.9762,0.8974,1.0,0.9027,0.1034,0.8974,0.1034,0.8355,27.2632,75,11120,19767,10222,16821,11391,22504,10283,17946,10222,17590,1178,19507,1178,23576,9517,19891,75
12,1.0,0.9878,1.0,0.8593,0.0063,0.9878,0.0368,0.9855,34.7368,75,10826,18346,10694,14297,10826,19318,9303,13530,10694,16578,398,19422,68,24104,10669,16600,41
13,0.972,0.9106,1.0,0.7372,0.0201,0.8908,0.0858,0.8436,33.5789,75,15261,19525,14298,15170,15701,22734,11575,10303,13987,14875,1347,19087,315,23383,13245,18252,57
14,0.9533,0.8147,1.0,0.7422,0.0728,0.7495,0.1617,0.7468,32.6579,75,23289,23644,19905,18812,24431,23707,18132,15890,18312,18920,3950,20384,1778,23213,18246,16164,50
15,1.0,0.99,1.0,0.749,0.0702,1.0,0.242,0.99,45.8158,75,26708,23580,26441,9666,26708,24524,20004,6026,26708,22943,6463,5154,1876,23987,26441,12313,35
16,1.0,0.945,0.9928,0.7477,0.0247,0.945,0.0722,0.93,36.5526,75,19383,20139,18316,12966,19243,21194,14493,8859,18316,17008,1400,20370,479,23477,18027,13961,51
17,0.9852,0.8602,0.9868,0.6969,0.0241,0.8602,0.0958,0.8521,36.9474,75,22557,20875,19694,12793,22594,24204,15956,8302,19694,13678,2193,20400,552,23000,19509,16402,45
18,0.9931,0.889,0.9931,0.7063,0.0282,0.8682,0.09,0.8394,36.6316,75,21173,21279,18953,14313,21173,21279,15059,8644,18511,14102,1919,18893,602,22594,17896,16250,48
19,0.9776,0.9015,1.0,0.7231,0.0249,0.881,0.0916,0.847,35.6053,75,18113,18988,16703,13973,18528,21462,13397,9373,16323,13724,1698,19546,462,22911,15694,17127,48
20,1.0,0.99,1.0,0.747,0.0706,1.0,0.2425,0.99,46.7368,75,27198,23510,26925,9484,27198,24062,20318,5933,27198,22867,6595,5119,1919,24159,26925,9484,35
21,1.0,0.9893,1.0,0.723,0.0693,1.0,0.3426,0.9893,48.8684,75,38128,21510,37721,6989,38128,22420,27567,4732,38128,21943,13062,3534,2644,24348,37721,8857,35
22,1.0,0.9646,1.0,0.6966,0.0367,0.9762,0.3244,0.9646,48.3158,75,36545,20555,35252,6658,36545,22231,25456,4862,35677,21934,11857,3692,1342,23113,35252,6658,35
23,1.0,0.9897,1.0,0.7357,0.032,1.0,0.2459,0.9897,47.7895,75,30817,23257,30500,8334,30817,23858,22673,5349,30817,22572,7577,3933,986,23229,30500,22555,26
24,0.9993,0.8952,0.9993,0.7129,0.0275,0.8745,0.0898,0.8443,35.8158,75,20476,21509,18343,14556,20476,21509,14607,8832,17918,14335,1840,18746,563,23478,17299,16471,48
25,0.9686,0.8975,1.0,0.7192,0.0252,0.8771,0.0917,0.8437,35.8158,75,18247,21426,16907,15172,18838,22106,13548,9304,16522,14926,1727,19590,475,22979,15894,17040,48
26,0.9801,0.9097,1.0,0.7357,0.0206,0.8898,0.0864,0.8439,33.7632,75,15623,19900,14501,15062,15941,22774,11727,10220,14184,14772,1377,19119,329,23443,13452,18146,57
27,0.9912,0.9712,1.0,0.7975,0.014,0.9529,0.0754,0.8298,29.1316,75,10739,20269,10522,15820,10834,22925,8640,14225,10324,16967,817,20261,152,23274,8990,19339,70
28,0.9937,0.9749,1.0,0.8162,0.0094,0.9763,0.0177,0.9596,31.2368,75,12052,17440,11825,13721,12129,20177,9900,11274,11841,14630,215,18088,114,24201,11639,17501,51
29,1.0,1.0,1.0,0.8385,0.0,1.0,0.0,1.0,25.8684,75,8427,20157,8427,16008,8427,21045,7066,15271,8427,18231,0,20610,0,22907,8427,18971,46
30,1.0,0.985,1.0,0.9417,0.015,0.9862,0.0326,0.8105,23.6053,75,6941,20767,6837,17374,6941,20773,6536,17470,6845,19981,226,20236,104,22395,5626,22214,89
31,1.0,1.0,1.0,0.8403,0.0,1.0,0.0,1.0,21.5263,75,6702,19049,6702,17311,6702,19049,5632,16318,6702,17453,0,20266,0,22734,6702,18181,57
32,1.0,0.9902,1.0,0.8313,0.0,0.9902,0.0547,0.8954,27.4737,75,7352,20824,7280,16865,7352,21607,6112,15958,7280,19058,402,19970,0,22713,6583,20948,65
33,1.0,0.9853,1.0,0.8379,0.0223,0.9853,0.0642,0.9853,35.5,75,12313,21130,12132,14799,12313,21789,10317,12878,12132,15566,790,20685,275,23876,12132,15566,41
34,0.9618,0.9222,0.9969,0.7472,0.0199,0.9022,0.0862,0.8363,33.5789,75,14703,18981,14097,15280,15239,22207,11423,10387,13792,14981,1317,19056,304,23324,12784,19195,53
35,1.0,0.9905,1.0,0.8761,0.0142,0.9905,0.0531,0.9905,33.3158,75,9647,20208,9555,15138,9647,20135,8452,14107,9555,17388,512,20294,137,23009,9555,18134,35
36,1.0,0.9883,1.0,0.8148,0.0,0.9721,0.0657,0.8285,29.0789,75,8865,21021,8761,17034,8865,21021,7223,15162,8618,18098,582,20070,0,22954,7345,21072,70
