,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
27,1.0,0.9427,1.0,0.6943,0.1993,0.8281,0.3573,0.7365,11.6154,25,6392,21623,6026,14797,6392,21286,4438,5133,5293,7791,2284,22995,1274,26972,4708,14378,12
28,0.9738,0.9099,1.0,0.748,0.0765,0.9064,0.3293,0.9062,11.6923,25,6530,20526,6102,13614,6706,13623,5016,4756,6078,7278,2208,23600,513,25982,6077,18472,8
29,1.0,0.9381,1.0,0.8089,0.0619,0.9381,0.2205,0.9381,9.9231,25,4585,14301,4301,8494,4585,14153,3709,5651,4301,8494,1011,23705,284,25091,4301,13067,10
30,0.8826,0.8826,1.0,0.6839,0.2728,0.794,0.0582,0.6606,10.3846,25,3714,14392,3714,11918,4208,21714,2878,6413,3341,9085,245,23912,1148,24711,2780,27866,14
31,1.0,0.9419,1.0,0.8396,0.0581,0.9419,0.0581,0.9419,9.9231,25,3629,14007,3418,8904,3629,13611,3047,6158,3418,8904,211,26945,211,24739,3418,13402,10
32,0.9921,0.9903,1.0,0.809,0.0582,0.9186,0.1849,0.8174,11.0769,25,4009,13730,4002,12201,4041,21969,3269,5984,3712,8674,747,26565,235,24847,3303,10212,12
33,1.0,0.9927,1.0,0.826,0.2683,0.9927,0.1164,0.9055,15.3846,25,6287,12639,6241,7029,6287,13082,5193,4500,6241,7029,732,16923,1687,19979,5693,6510,5
34,0.9984,0.9845,1.0,0.6537,0.5287,0.8035,0.4255,0.7343,13.7692,25,8759,20808,8637,16808,8773,29134,5735,4326,7049,6699,3733,22829,4638,26070,6442,6197,5
35,1.0,0.9926,1.0,0.8699,0.2516,0.9926,0.1225,0.9022,13.9231,25,4980,13449,4943,7978,4980,13801,4332,5107,4943,7978,610,23670,1253,26932,4493,12982,5
36,0.9518,0.9498,1.0,0.7446,0.1863,0.8669,0.1306,0.7985,11.6154,25,4833,14360,4823,11868,5078,21285,3781,5597,4402,8420,663,23158,946,26732,4055,12859,10
37,1.0,0.9929,1.0,0.7627,0.0575,0.9929,0.2101,0.9888,15.9231,25,8328,16831,8269,7529,8328,16831,6352,3772,8269,7529,1750,4392,479,11465,8235,8522,9
38,1.0,0.9971,1.0,0.6723,0.1985,1.0,0.4234,1.0,18.3846,25,16206,10300,16159,5817,16206,10300,10895,2557,16206,10300,6862,3173,3217,14076,16206,10300,6
39,1.0,0.9937,1.0,0.639,0.4123,1.0,0.639,1.0,18.3846,25,21060,8502,20928,3582,21060,8502,13457,1515,21060,8502,13457,1515,8683,10620,21060,8502,6
40,1.0,0.997,1.0,0.6842,0.3047,0.997,0.4309,1.0,18.6923,25,22055,12680,21988,6811,22055,12680,15089,2609,21988,6811,9503,2409,6721,15940,22055,12680,6
41,1.0,0.997,1.0,0.6841,0.3049,0.997,0.4308,1.0,18.6923,25,21836,12567,21771,6753,21836,12567,14939,2589,21771,6753,9407,2390,6658,15787,21836,12567,6
42,1.0,0.9971,1.0,0.6854,0.3042,0.9971,0.4315,1.0,18.6923,25,20087,11785,20028,6398,20087,11785,13767,2466,20028,6398,8668,2257,6110,14683,20087,11785,6
43,1.0,0.997,1.0,0.6845,0.3051,0.997,0.431,1.0,18.6923,25,21075,12194,21012,6571,21075,12194,14425,2524,21012,6571,9083,2324,6430,15275,21075,12194,6
44,1.0,0.997,1.0,0.6902,0.2963,0.997,0.4347,1.0,18.6923,25,17746,11141,17693,6258,17746,11141,12249,2443,17693,6258,7714,2175,5259,13587,17746,11141,6
45,1.0,0.997,1.0,0.6846,0.3049,0.997,0.4311,1.0,18.6923,25,20855,12096,20793,6527,20855,12096,14278,2509,20793,6527,8990,2308,6359,15138,20855,12096,6
46,1.0,0.9937,1.0,0.6433,0.4033,1.0,0.4082,1.0,18.3846,25,19134,8457,19014,3862,19134,8457,12309,1647,19134,8457,7811,1587,7716,10294,19134,8457,6
47,1.0,0.9634,1.0,0.6859,0.1924,0.9634,0.1854,1.0,17.6923,25,14543,13590,14010,6751,14543,13590,9975,2712,14010,6751,2696,3489,2798,11595,14543,13590,6
48,1.0,0.9627,1.0,0.6802,0.1969,0.9627,0.4285,1.0,17.6923,25,15287,13588,14717,6591,15287,13588,10398,2633,14717,6591,6550,3172,3010,11763,15287,13588,6
49,1.0,0.9936,1.0,0.6578,0.3713,1.0,0.4176,1.0,18.3846,25,15616,8896,15516,4808,15616,8896,10272,2084,15616,8896,6521,2706,5798,10187,15616,8896,6
50,1.0,0.9638,1.0,0.6901,0.1889,0.9638,0.1866,1.0,17.6923,25,14044,13611,13536,6875,14044,13611,9692,2773,13536,6875,2620,3457,2653,11494,14044,13611,6
51,1.0,0.9648,1.0,0.699,0.1817,0.9648,0.1889,1.0,17.9231,25,13160,13696,12697,7125,13160,13696,9199,2894,12697,7125,2486,3412,2391,11347,13160,13696,6
52,1.0,0.993,1.0,0.7408,0.1737,1.0,0.2041,1.0,17.0769,25,9192,13904,9128,7950,9192,13904,6809,3514,9192,13904,1876,4386,1597,10186,9192,13904,6
53,1.0,0.9623,1.0,0.6769,0.1996,0.9623,0.4264,1.0,17.6923,25,15777,13610,15182,6503,15777,13610,10680,2588,15182,6503,6727,3171,3149,11887,15777,13610,6
54,1.0,0.9625,1.0,0.6778,0.1988,0.9625,0.4269,1.0,17.6923,25,15651,13606,15064,6525,15651,13606,10609,2599,15064,6525,6682,3172,3112,11857,15651,13606,6
55,1.0,0.9625,1.0,0.6778,0.1988,0.9625,0.4269,1.0,17.6923,25,15651,13606,15064,6525,15651,13606,10609,2599,15064,6525,6682,3172,3112,11857,15651,13606,6
56,1.0,0.9937,1.0,0.6371,0.4158,1.0,0.6371,1.0,18.3846,25,22342,8640,22202,3486,22342,8640,14233,1466,22342,8640,14233,1466,9289,10943,22342,8640,6
57,1.0,0.997,1.0,0.6842,0.305,0.997,0.4309,1.0,18.6923,25,21620,12454,21555,6696,21620,12454,14792,2568,21555,6696,9315,2369,6594,15636,21620,12454,6
58,1.0,0.997,1.0,0.6849,0.3048,0.997,0.4313,1.0,18.6923,25,20528,11957,20466,6467,20528,11957,14059,2488,20466,6467,8854,2283,6256,14937,20528,11957,6
59,1.0,0.997,1.0,0.6873,0.3012,0.997,0.4328,1.0,18.6923,25,18867,11396,18811,6280,18867,11396,12968,2435,18811,6280,8166,2201,5683,14061,18867,11396,6
60,1.0,0.997,1.0,0.6852,0.3043,0.997,0.4314,1.0,18.6923,25,20197,11828,20137,6415,20197,11828,13838,2472,20137,6415,8713,2264,6146,14747,20197,11828,6
61,1.0,0.997,1.0,0.6926,0.294,0.997,0.4362,1.0,18.6923,25,17067,11036,17016,6284,17067,11036,11820,2465,17016,6284,7444,3210,5017,13319,17067,11036,6
62,1.0,0.997,1.0,0.6981,0.2874,0.997,0.4398,1.0,18.6923,25,15808,10935,15760,6412,15808,10935,11036,2539,15760,6412,6952,3175,4543,12905,15808,10935,6
63,1.0,0.9937,1.0,0.6511,0.3861,1.0,0.4132,1.0,18.3846,25,16931,8653,16824,4388,16931,8653,11023,1891,16931,8653,6996,1701,6537,10153,16931,8653,6
64,1.0,0.9638,1.0,0.6901,0.1889,0.9638,0.1866,1.0,17.6923,25,14044,13611,13536,6875,14044,13611,9692,2773,13536,6875,2620,3457,2653,11494,14044,13611,6
65,1.0,0.997,1.0,0.6964,0.2895,0.997,0.4386,1.0,18.6923,25,16155,10949,16106,6366,16155,10949,11250,2514,16106,6366,7086,3181,4677,13006,16155,10949,6
66,1.0,0.9936,1.0,0.6612,0.3646,1.0,0.4197,1.0,18.3077,25,15084,9021,14987,5000,15084,9021,9973,2172,15084,9021,6331,2739,5499,10217,15084,9021,6
67,1.0,0.9651,1.0,0.7019,0.1794,0.9651,0.1898,1.0,17.9231,25,12906,13732,12455,7206,12906,13732,9059,2932,12455,7206,2449,3402,2315,11311,12906,13732,6
68,1.0,0.9937,1.0,0.6484,0.3921,1.0,0.4115,1.0,18.3846,25,17583,8567,17472,4209,17583,8567,11400,1809,17583,8567,7235,1661,6894,10169,17583,8567,6
69,1.0,0.997,1.0,0.6938,0.2924,0.997,0.437,1.0,18.6923,25,16725,10997,16675,6310,16725,10997,11604,2482,16675,6310,7308,3198,4890,13196,16725,10997,6
70,1.0,0.9627,1.0,0.6795,0.1976,0.9627,0.428,1.0,17.6923,25,15408,13594,14833,6569,15408,13594,10469,2621,14833,6569,6594,3172,3044,11794,15408,13594,6
71,1.0,0.9937,1.0,0.6394,0.4113,1.0,0.6394,1.0,18.3846,25,20805,8484,20674,3609,20805,8484,13303,1528,20805,8484,13303,1528,8557,10567,20805,8484,6
72,1.0,0.9937,1.0,0.6369,0.416,1.0,0.6369,1.0,18.3846,25,22471,8658,22329,3480,22471,8658,14311,1463,22471,8658,14311,1463,9348,10980,22471,8658,6
73,1.0,0.9969,1.0,0.6845,0.3024,0.9969,0.4311,1.0,18.6923,25,23457,13529,23385,7280,23457,13529,16056,2786,23385,7280,10113,2569,7094,17037,23457,13529,6
74,1.0,0.9944,1.0,0.6386,0.6149,1.0,0.6386,1.0,18.6154,25,20230,14234,20117,9456,20230,14234,12919,1568,20230,14234,12919,1568,12439,14646,20230,14234,6
75,1.0,0.9935,1.0,0.6345,0.4132,1.0,0.6345,1.0,18.3846,25,29049,10760,28860,4146,29049,10760,18431,1725,29049,10760,18431,1725,12002,13979,29049,10760,6
76,1.0,0.9936,1.0,0.6341,0.4163,1.0,0.6341,1.0,18.3846,25,27366,10004,27190,3794,27366,10004,17353,1579,27366,10004,17353,1579,11393,13002,27366,10004,6
77,1.0,0.9967,1.0,0.692,0.2857,0.9967,0.4362,0.9967,18.6923,25,28294,17978,28201,10164,28294,17978,19580,3924,28201,10164,12341,3481,8085,22105,28201,10164,8
78,1.0,0.9964,1.0,0.7061,0.201,0.9964,0.4454,0.8442,17.6923,25,32529,22069,32413,14590,32529,20846,22970,5732,32413,14590,14490,6931,6539,25953,27462,8474,5
79,1.0,0.9965,1.0,0.7045,0.2023,0.9965,0.4444,0.8431,17.6923,25,32131,21430,32018,14093,32131,20230,22637,5527,32018,14093,14278,6740,6501,25381,27091,8168,5
80,1.0,0.9967,1.0,0.691,0.2871,0.9967,0.4355,0.9967,18.6923,25,27881,17499,27790,9835,27881,17499,19267,3791,27790,9835,12143,3379,8005,21603,27790,9835,8
81,1.0,0.9935,1.0,0.6342,0.4152,1.0,0.6342,1.0,18.3846,25,28013,10276,27832,3914,28013,10276,17766,1628,28013,10276,17766,1628,11632,13360,28013,10276,6
82,1.0,0.9944,1.0,0.6345,0.6157,1.0,0.6345,1.0,18.6154,25,24043,15647,23908,10151,24043,15647,15255,1451,24043,15647,15255,1451,14804,16393,24043,15647,6
83,1.0,0.9944,1.0,0.6345,0.6153,1.0,0.6345,1.0,18.6154,25,24671,15983,24532,10353,24671,15983,15653,1459,24671,15983,15653,1459,15180,16774,24671,15983,6
84,1.0,0.9935,1.0,0.6343,0.4143,1.0,0.6343,1.0,18.3846,25,28531,10510,28346,4023,28531,10510,18096,1675,28531,10510,18096,1675,11819,13663,28531,10510,6
85,1.0,0.9936,1.0,0.6346,0.4182,1.0,0.6346,1.0,18.3846,25,25297,9284,25136,3536,25297,9284,16054,1475,25297,9284,16054,1475,10579,12001,25297,9284,6
86,1.0,0.9936,1.0,0.6344,0.418,1.0,0.6344,1.0,18.3846,25,25815,9443,25650,3582,25815,9443,16376,1493,25815,9443,16376,1493,10790,12231,25815,9443,6
87,1.0,0.9921,1.0,0.6367,0.3785,1.0,0.1772,1.0,18.1538,25,13200,13780,13096,10056,13200,13780,8405,2722,13200,13780,2339,3134,4996,8858,13200,13780,6
88,1.0,0.8276,1.0,0.9766,0.5182,1.0,0.5182,1.0,12.7692,25,19751,17391,16345,3962,19751,17391,19289,16905,19751,17391,10234,12881,10234,12881,19751,17391,6
89,1.0,0.8275,1.0,0.9736,0.4939,1.0,0.5805,1.0,11.2308,25,21541,17686,17825,3626,21541,17686,20972,17239,21541,17686,12505,17754,10640,17979,21541,17686,6
90,1.0,0.8271,1.0,0.97,0.527,1.0,0.4999,1.0,12.7692,25,24973,18706,20656,3233,24973,18706,24224,18304,24973,18706,12483,7604,13162,13964,24973,18706,6
91,1.0,0.9935,1.0,0.9234,0.4289,1.0,0.5831,1.0,18.3077,25,22329,8601,22183,3482,22329,8601,20619,7291,22329,8601,13021,8046,9576,9197,22329,8601,6
92,1.0,0.8273,1.0,0.9712,0.5254,1.0,0.5254,1.0,12.7692,25,23483,18189,19427,3364,23483,18189,22807,17772,23483,18189,12337,13553,12337,13553,23483,18189,6
93,1.0,0.8272,1.0,0.9708,0.5259,1.0,0.4154,1.0,12.7692,25,23930,18332,19796,3318,23930,18332,23232,17920,23930,18332,9940,7346,12585,13668,23930,18332,6
94,1.0,0.8274,1.0,0.974,0.5216,1.0,0.5216,1.0,12.7692,25,21246,17623,17579,3675,21246,17623,20694,17170,21246,17623,11082,13089,11082,13089,21246,17623,6
95,1.0,0.8273,1.0,0.9719,0.5245,1.0,0.5245,1.0,12.7692,25,22886,18014,18934,3434,22886,18014,22244,17588,22886,18014,12003,13412,12003,13412,22886,18014,6
96,1.0,0.8271,1.0,0.9696,0.5277,1.0,0.5007,1.0,12.7692,25,25569,18943,21148,3197,25569,18943,24791,18546,25569,18943,12802,7668,13492,14150,25569,18943,6
97,1.0,0.8273,1.0,0.9724,0.5238,1.0,0.5238,1.0,12.7692,25,22440,17894,18565,3492,22440,17894,21821,17462,22440,17894,11753,13315,11753,13315,22440,17894,6
98,1.0,0.9934,1.0,0.9267,0.4234,1.0,0.4701,1.0,18.3077,25,18593,8585,18471,4081,18593,8585,17230,7310,18593,8585,8740,6802,7873,8631,18593,8585,6
99,1.0,0.9817,1.0,0.9482,0.4545,1.0,0.3421,1.0,18.3846,25,14466,9682,14201,5837,14466,9682,13717,8112,14466,9682,4949,6078,6575,9731,14466,9682,6
100,1.0,0.9933,1.0,0.9356,0.406,1.0,0.3324,1.0,18.3077,25,13927,9531,13834,5631,13927,9531,13030,8179,13927,9531,4629,6090,5655,8616,13927,9531,6
101,1.0,0.9816,1.0,0.9477,0.4488,1.0,0.6489,1.0,18.3846,25,13631,9923,13380,6165,13631,9923,12918,8378,13631,9923,8845,7672,6117,9792,13631,9923,6
102,1.0,0.9858,1.0,0.9593,0.4657,1.0,0.3023,1.0,18.3077,25,14126,14329,13926,10567,14126,14329,13551,8842,14126,14329,4270,3047,6578,7637,14126,14329,6
103,1.0,0.9865,1.0,0.902,0.4634,1.0,0.5177,1.0,17.4615,25,16395,8383,16173,4388,16395,8383,14789,7614,16395,8383,8487,7040,7597,7499,16395,8383,6
104,1.0,0.9816,1.0,0.948,0.4509,1.0,0.6506,1.0,18.3846,25,13911,9839,13655,6052,13911,9839,13187,8286,13911,9839,9050,7604,6272,9769,13911,9839,6
105,1.0,0.9821,1.0,0.9484,0.4746,1.0,0.4856,1.0,18.3846,25,19315,9001,18970,4526,19315,9001,18319,7242,19315,9001,9380,6809,9167,9932,19315,9001,6
106,1.0,0.8273,1.0,0.9719,0.4958,1.0,0.5824,1.0,11.2308,25,22886,18014,18934,3434,22886,18014,22244,17588,22886,18014,13328,18205,11348,18478,22886,18014,6
107,1.0,0.8272,1.0,0.9703,0.5266,1.0,0.4993,1.0,12.7692,25,24525,18539,20287,3266,24525,18539,23797,18134,24525,18539,12246,7561,12915,13833,24525,18539,6
108,1.0,0.827,1.0,0.9689,0.4993,1.0,0.5,0.827,11.2308,25,26916,19540,22259,3149,26916,19540,26079,19148,26916,19540,13457,16888,13438,15408,22259,3149,9
109,1.0,0.8271,1.0,0.9696,0.4985,1.0,0.5851,1.0,11.2308,25,25569,18943,21148,3197,25569,18943,24791,18546,25569,18943,14961,19337,12746,19697,25569,18943,6
110,1.0,0.8274,1.0,0.9732,0.4944,1.0,0.5809,1.0,11.2308,25,21844,17749,18074,3578,21844,17749,21258,17307,21844,17749,12689,17847,10799,18083,21844,17749,6
111,1.0,0.8843,1.0,0.997,0.4707,1.0,0.3482,1.0,11.2308,25,14446,19359,12775,5726,14446,19359,14402,18582,14446,19359,5030,13848,6800,17960,14446,19359,6
112,1.0,0.8286,1.0,0.9891,0.4712,1.0,0.4712,1.0,11.2308,25,14910,18880,12355,6748,14910,18880,14748,16835,14910,18880,7026,16679,7026,16679,14910,18880,6
113,1.0,0.889,1.0,1.0,0.4374,1.0,0.3996,1.0,11.2308,25,11117,18709,9883,6082,11117,18709,11117,18709,11117,18709,4442,14217,4863,17594,11117,18709,9
114,1.0,0.884,1.0,0.9471,0.532,1.0,0.5481,1.0,11.2308,25,15267,19424,13496,5495,15267,19424,14460,22021,15267,19424,8368,17488,8122,17208,15267,19424,6
115,1.0,0.8836,1.0,0.9453,0.5409,1.0,0.5409,1.0,11.2308,25,16760,19665,14809,5140,16760,19665,15843,18512,16760,19665,9065,17498,9065,17498,16760,19665,6
116,1.0,1.0,1.0,0.8429,0.6826,1.0,0.5216,1.0,6.7692,25,10270,26979,10270,7739,10270,27919,8657,26192,10270,25911,5357,21502,7010,25103,10270,23870,13
117,0.984,0.9272,1.0,0.9429,0.6658,0.9869,0.7664,0.9301,6.1538,25,11185,25644,10539,13487,11367,25939,10718,27551,11218,21837,8712,24813,7568,25784,10572,21065,13
118,0.9452,0.8171,1.0,1.0,0.5177,0.862,0.918,0.9376,2.6923,25,4760,25296,4115,19561,5036,27431,5036,27611,4341,24464,4623,22656,2607,26010,4722,27822,20
119,0.9107,0.9107,1.0,1.0,0.5487,0.8597,0.5333,0.9394,2.5385,25,3784,27436,3784,21157,4155,28120,4155,25978,3572,25670,2216,23219,2280,27268,3903,29172,21
120,0.8623,0.8623,1.0,1.0,0.644,0.927,0.5429,0.8727,2.4615,25,4879,26875,4879,16695,5658,26330,5658,29460,5245,26287,3072,22921,3644,24379,4938,25078,24
121,1.0,0.8932,1.0,1.0,0.6993,1.0,0.7152,0.8284,2.6154,25,4523,24623,4040,12332,4523,25942,4523,27942,4523,24623,3235,25937,3163,27148,3747,25176,24
122,1.0,0.8952,1.0,1.0,0.6757,1.0,0.7032,0.8365,2.6154,25,4036,24782,3613,12577,4036,26095,4036,28065,4036,26418,2838,22649,2727,26843,3376,25228,24
123,1.0,0.892,1.0,1.0,0.7177,1.0,0.3886,0.8227,2.6154,25,5002,24487,4462,12102,5002,28413,5002,27925,5002,24487,1944,22980,3590,27084,4115,25146,24
124,1.0,0.8952,1.0,1.0,0.6757,1.0,0.7032,0.8365,2.6154,25,4036,24782,3613,12577,4036,26095,4036,28065,4036,26418,2838,22649,2727,26843,3376,25228,24
125,1.0,0.9536,1.0,1.0,0.3885,0.9788,0.6292,0.9692,1.7692,25,3344,28103,3189,15060,3344,28960,3344,27290,3273,28336,2104,26553,1299,27785,3241,27605,25
126,1.0,0.8948,1.0,1.0,0.6823,1.0,0.7066,0.8344,2.6154,25,4155,24741,3718,12516,4155,26056,4155,28033,4155,26383,2936,22620,2835,26816,3467,25215,24
127,0.855,0.855,1.0,1.0,0.6587,0.9256,0.4093,0.8915,1.8462,25,4286,26709,4286,13598,5013,28023,5013,27080,4640,26955,2052,22865,3302,24360,4469,25162,27
128,0.9832,0.8746,1.0,1.0,0.3478,0.9715,0.2956,0.9499,2.8462,25,6101,28492,5427,17891,6205,28816,6205,28300,6028,28467,1834,23942,2158,26516,5894,26937,26
129,1.0,0.892,1.0,1.0,0.7177,1.0,0.3886,0.8227,2.6154,25,5002,24487,4462,12102,5002,28413,5002,27925,5002,24487,1944,22980,3590,27084,4115,25146,24
130,1.0,0.9066,0.9922,0.9922,0.7106,0.9579,0.8122,0.9922,5.3077,25,6630,25586,6011,11612,6578,27222,6578,25876,6351,25352,5385,25239,4711,26551,6578,25876,16
131,0.9199,0.9031,1.0,1.0,0.4965,0.953,0.8663,1.0,4.7692,25,10047,23643,9864,10822,10922,26647,10922,25819,10409,23439,9462,20745,5423,25655,10922,26877,17
132,0.9832,0.8746,1.0,1.0,0.3478,0.9715,0.2956,0.9499,2.8462,25,6101,28492,5427,17891,6205,28816,6205,28300,6028,28467,1834,23942,2158,26516,5894,26937,26
133,0.8849,0.8722,1.0,1.0,0.3585,0.9474,0.8722,0.9932,4.1538,25,5581,26831,5501,12820,6307,25061,6307,26923,5975,26488,5501,25003,2261,25234,6264,24338,14
134,1.0,0.9718,1.0,1.0,0.7765,1.0,0.8047,0.9139,2.6923,25,4681,27562,4549,14319,4681,27742,4681,24699,4681,25860,3767,24139,3635,26138,4278,26992,23
135,1.0,0.9024,1.0,1.0,0.5762,1.0,0.2637,1.0,2.6154,25,2787,25292,2515,13261,2787,28113,2787,25292,2787,25680,735,25728,1606,24704,2787,25292,23
136,1.0,0.9863,1.0,0.9559,0.7995,1.0,0.4675,0.9278,2.6923,25,2922,28041,2882,15202,2922,29702,2793,25441,2922,26343,1366,25390,2336,26131,2711,27307,22
137,1.0,1.0,1.0,1.0,0.3998,1.0,0.0686,1.0,1.4615,25,918,26604,918,19173,918,29299,918,29798,918,27006,63,22635,367,28438,918,27882,26
138,1.0,1.0,1.0,1.0,0.3964,1.0,0.0651,1.0,1.3846,25,661,28545,661,16959,661,29238,661,26171,661,28202,43,25560,262,27474,661,28408,26
139,1.0,1.0,1.0,1.0,0.4189,0.9294,0.1265,0.9294,1.8462,25,1289,28290,1289,25433,1289,28534,1289,26233,1198,26767,163,23062,540,28295,1198,28523,24
140,0.9469,0.9469,1.0,1.0,0.6737,0.8422,0.3901,0.7933,2.2308,25,3175,26803,3175,17858,3353,27742,3353,27956,2824,26378,1308,25391,2259,26143,2660,26275,24
141,0.9518,0.9518,1.0,1.0,0.6752,0.8719,0.6752,0.8241,2.1538,25,2192,27250,2192,18468,2303,28257,2303,28435,2008,27977,1555,27896,1555,26992,1898,27447,24
142,1.0,0.9863,1.0,0.9559,0.7995,1.0,0.4675,0.9278,2.6923,25,2922,28041,2882,15202,2922,29702,2793,25441,2922,26343,1366,25390,2336,26131,2711,27307,22
143,0.9506,0.9506,1.0,1.0,0.6768,0.8629,0.273,0.8147,2.1538,25,2406,27147,2406,18332,2531,28139,2531,25928,2184,27914,691,25072,1713,26946,2062,27392,24
