,opt_reward,opt,opt_std,knapsack,knapsack_reward,knapsack_cost,knapsack_std,knapsack_std_reward,col,col_reward,col_cost,col_std,col_std_reward,col_na,col_reward_na,col_cost_na,col_na_std,col_std_reward_na,BIN,BIN_reward,BIN_cost,BIN_std,BIN_std_reward,CRp,CRp_reward,CRp_cost,CRp_std,CRp_std_reward,Sw,Sw_reward,Sw_cost,Sw_std,Sw_std_reward,Lp,Lp_reward,Lp_cost,Lp_std,Lp_std_reward,MR,MR_reward,MR_cost,MR_std,MR_std_reward
0,3378.6852,1,0,0.975,3361.7875,9198.875,0.0448,2448.2556,0.9131,3176.8208,8997.2625,0.0562,2414.2543,0.8274,2838.5083,4997.0,0.0753,2236.621,0.7644,2528.4792,7046.7042,0.0628,1971.3541,0.0317,115.6,9893.6083,0.033,108.4424,0.0897,271.8208,9215.7167,0.0989,224.2474,0.9383,3235.625,8963.9958,0.0428,2396.5957,0.6658,2056.6208,5031.5625,0.1382,1534.4329
1,9462.4062,1,0,0.9741,9411.4667,27289.775,0.0443,7155.0643,0.9236,8937.7458,25955.175,0.0378,6907.175,0.8401,7975.7208,13859.6125,0.0584,6415.383,0.8028,7549.0875,19572.8208,0.0484,6074.6186,0.0691,497.1542,29289.3417,0.1062,538.1493,0.1194,1184.8583,26842.0625,0.0806,944.0565,0.9135,8876.4958,22606.5667,0.0445,6879.7551,0.7469,6571.7,15673.5375,0.1344,5169.2288
2,14404.6209,1,0,0.9738,14317.2375,42024.3708,0.0441,11250.5407,0.944,13884.725,40454.5292,0.039,11047.8813,0.8727,12600.3667,22040.7375,0.0454,10302.5687,0.8237,11734.3708,31552.5583,0.0391,9605.233,0.0957,1232.2625,47963.8583,0.1006,1265.063,0.1551,2383.2042,43042.1292,0.0905,1919.548,0.8814,12840.325,29312.4333,0.0625,10579.3188,0.812,11198.6625,27869.8708,0.1009,9113.7627
