,opt_reward,opt,opt_std,knapsack,knapsack_reward,knapsack_cost,knapsack_std,knapsack_std_reward,col,col_reward,col_cost,col_std,col_std_reward,col_na,col_reward_na,col_cost_na,col_na_std,col_std_reward_na,BIN,BIN_reward,BIN_cost,BIN_std,BIN_std_reward,CRp,CRp_reward,CRp_cost,CRp_std,CRp_std_reward,Sw,Sw_reward,Sw_cost,Sw_std,Sw_std_reward,Lp,Lp_reward,Lp_cost,Lp_std,Lp_std_reward,MR,MR_reward,MR_cost,MR_std,MR_std_reward
0,5328.4626,1,0,0.975,5302.7625,9358.65,0.0448,3986.6948,0.9285,5093.4208,9266.075,0.0574,3981.6835,0.8615,4583.8042,4174.5375,0.0361,3468.7843,0.8256,4461.5792,7360.7333,0.0384,3431.0713,0.0317,216.0458,9833.0958,0.0362,209.0049,0.219,1847.025,9102.4833,0.1526,1924.1845,0.9547,5215.4625,9224.9,0.0423,3969.5306,0.6945,3496.2083,5366.8708,0.107,2624.8763
1,14214.4721,1,0,0.9738,14139.1958,27265.8708,0.0448,10686.2779,0.9389,13730.8,26933.5,0.0583,10677.1564,0.8899,12852.6667,11711.8583,0.0573,10065.9598,0.8453,12234.8875,19739.4875,0.0619,9672.2098,0.0829,1309.7667,28849.1375,0.0882,1184.5216,0.1782,3597.5292,20867.7458,0.1143,3406.129,0.9139,13353.3083,24306.5292,0.0491,10374.6028,0.7893,10649.1208,16079.5167,0.0817,7919.3939
2,22130.2982,1,0,0.9728,22002.0458,42498.2333,0.0442,16951.2167,0.9479,21563.3583,41973.9625,0.0531,16918.9039,0.901,20336.8417,19540.6417,0.0624,16198.5868,0.8575,19295.8,30912.4292,0.0519,15409.7133,0.1584,4383.65,45576.6667,0.1032,3449.8203,0.2411,6800.8792,29580.6125,0.0952,6586.3504,0.9094,20593.1875,35761.175,0.0453,16362.7094,0.7955,16560.8583,25046.6875,0.0839,12211.9785
