x,n_points,theta,spans,Col-M_mean,Col-M_min,Col-M_max,Col-M_std,Col-M_var,Col-M-na_mean,Col-M-na_min,Col-M-na_max,Col-M-na_std,Col-M-na_var,MR-M_mean,MR-M_min,MR-M_max,MR-M_std,MR-M_var,GeRt-M_mean,GeRt-M_min,GeRt-M_max,GeRt-M_std,GeRt-M_var,GLp-M_mean,GLp-M_min,GLp-M_max,GLp-M_std,GLp-M_var,GSw-M_mean,GSw-M_min,GSw-M_max,GSw-M_std,GSw-M_var,knapsack_mean,knapsacks_min,knapsack_max,knapsack_std,knapsack_var,BIN_mean,BIN_min,BIN_max,BIN_std,BIN_var
25,50,0.8,10000,0.8321333333333335,0.6691,0.9249,0.06628936219507534,0.004394279540229883,0.74281,0.605,0.8414,0.057110940735765676,0.0032616595517241396,0.9039533333333332,0.8162,1.0,0.040749577813199774,0.001660528091954023,0.39403000000000005,0.1593,0.6711,0.10465904626699615,0.010953515965517241,0.8451800000000003,0.7146,0.9795,0.06589402358960626,0.004342022344827586,0.5031333333333333,0.2615,0.7016,0.09184332736573297,0.008435196781609195,0.9728666666666669,0.9191,1.0,0.0225908179903089,0.0005103450574712642,0.7252200000000001,0.5536,0.9183,0.08463847824718966,0.0071636719999999985
26,50,0.8,20000,0.8967866666666668,0.7687,1.0,0.0634106525007803,0.004020910850574715,0.8050299999999999,0.6986,0.9803,0.06562432344478836,0.004306551827586199,0.8612766666666667,0.6591,1.0,0.08126531127173482,0.006604050816091951,0.4491566666666666,0.2251,0.6679,0.11945157346095889,0.014268678402298857,0.86863,0.6704,1.0,0.07646898920702971,0.005847506310344828,0.45352333333333333,0.2373,0.6686,0.1290856109487924,0.01666309495402299,0.9846533333333335,0.9281,1.0,0.0215412792712893,0.0004640267126436781,0.8503400000000002,0.5684,0.9706,0.10292027245765833,0.010592582482758624
27,50,0.8,30000,0.9743933333333334,0.8027,1.0,0.04702961600533428,0.002211784781609194,0.9644966666666668,0.8027,1.0,0.046853362469652514,0.0021952375747126425,0.9700733333333333,0.8487,1.0,0.047083967059106106,0.002216899954022989,0.6944199999999999,0.3318,1.0,0.21551406930631123,0.046446314068965516,0.9835800000000001,0.9015,1.0,0.02613280934262392,0.000682923724137932,0.7146899999999999,0.0571,1.0,0.23635154756100657,0.05586205403448275,0.9993666666666667,0.981,1.0,0.0034689095308660547,1.203333333333335e-05,0.9827300000000001,0.6693,1.0,0.06207895501031258,0.0038537966551724133
28,50,1.0,1500,0.9057833333333333,0.7574,0.982,0.0660187543016394,0.004358475919540231,0.8111433333333333,0.6559999999999999,0.9536,0.07536728313941063,0.0056802273678160905,0.9843233333333333,0.965,0.9968,0.008982269252229105,8.068116091954041e-05,0.5744733333333334,0.3113,0.8287,0.12881062264327084,0.01659217650574712,0.9481366666666666,0.8772,0.9917,0.028733009772293455,0.0008255858505747111,0.6025433333333332,0.2973,0.7775,0.10971572572454853,0.012037540471264362,0.9901700000000002,0.9694,1.0,0.008405915404826757,7.065941379310379e-05,0.80602,0.7114,0.9151,0.060162546488658535,0.0036195319999999995
29,50,1.0,10000,0.8243133333333331,0.6973,0.9561,0.07045009842304048,0.00496321636781609,0.7424733333333334,0.622,0.9091,0.06797401599563407,0.004620466850574717,0.9184400000000001,0.8043,0.9798,0.04045354594235645,0.001636489379310344,0.4225033333333333,0.1672,0.6692,0.13260557923284436,0.017584239643678164,0.8528433333333335,0.6918,0.9723,0.07302885911999323,0.005333214264367817,0.4489433333333333,0.2076,0.6942,0.12364428590428922,0.015287909436781613,0.9767133333333333,0.9016,1.0,0.02264657595087721,0.0005128674022988499,0.7539066666666666,0.5882,0.9728,0.07558399727242641,0.005712940643678164
30,50,1.0,20000,0.9068733333333334,0.7127,1.0,0.06818008068562878,0.00464852340229885,0.8056733333333336,0.6473,0.9606,0.08592650802638961,0.007383364781609197,0.8849400000000001,0.6034,1.0,0.09804448181204849,0.009612720413793107,0.3794166666666667,0.09300000000000001,0.6829999999999999,0.14140347282311275,0.019994942126436783,0.8558866666666669,0.6473,1.0,0.0909758389044466,0.00827660326436782,0.4035866666666666,0.1675,0.679,0.14236501830429274,0.020267798436781604,0.9946566666666666,0.9477,1.0,0.011472115619257381,0.00013160943678160918,0.7723366666666668,0.4188,1.0,0.1665302198594501,0.02773231412643679
31,50,1.0,30000,0.9908133333333334,0.9512,1.0,0.014697354519948722,0.00021601222988505713,0.9858499999999999,0.8947,1.0,0.02182084972586128,0.00047614948275862034,0.9904866666666667,0.9302,1.0,0.01823907766371392,0.00033266395402298797,0.6813866666666667,0.09300000000000001,1.0,0.2558881500447672,0.06547874533333331,0.9859266666666665,0.8947,1.0,0.02341707207077382,0.0005483592643678154,0.6622966666666668,0.1163,1.0,0.25870768950534767,0.06692966860919539,1.0,1.0,1.0,0.0,0.0,0.9971700000000001,0.9398,1.0,0.011323553420590451,0.0001282228620689657
32,75,0.0,1500,0.9093033333333334,0.8386,0.9584,0.03418466568238004,0.0011685913678160912,0.8662566666666666,0.7788,0.9483,0.044952646988407306,0.0020207404712643644,0.9728200000000001,0.9536,0.9872,0.008504213965582806,7.232165517241364e-05,0.61066,0.4606,0.7456,0.07090646874823785,0.005027727310344831,0.8712133333333334,0.7644,0.9557,0.041104809126589224,0.0016896053333333328,0.7639600000000001,0.6594,0.8397,0.048133511159604035,0.0023168348965517263,0.9909333333333333,0.9821,0.9991,0.003947878813544919,1.558574712643684e-05,0.6989066666666667,0.6056,0.8105,0.04771489995966584,0.0022767116781609188
33,75,0.0,10000,0.7778033333333331,0.6836,0.9448,0.058719370494448996,0.0034479644712643674,0.6900700000000001,0.6017,0.7983,0.046932182546954825,0.002202629758620691,0.8845066666666668,0.7989,0.9698,0.03953464594359052,0.0015629882298850582,0.5231366666666667,0.3551,0.6732,0.08530615243743069,0.00727713964367816,0.7124366666666667,0.5734,0.8721,0.06678135958862881,0.004459749988505746,0.6077366666666667,0.5193,0.7036,0.05211093924029528,0.0027155499885057463,0.9680666666666667,0.9246,1.0,0.016027569638149965,0.00025688298850574666,0.5800333333333333,0.4655,0.7042,0.06684625351652405,0.004468421609195404
34,75,0.0,20000,0.8143233333333335,0.6955,0.9352,0.06319288307447583,0.0039933404712643745,0.6865866666666667,0.5903,0.8224,0.05546152896740497,0.0030759811954023004,0.8218433333333333,0.5434,0.9703,0.08515739457366409,0.0072517818505747145,0.5731133333333331,0.3145,0.7069,0.09990512303778722,0.009981033609195403,0.6937733333333334,0.5338,0.8190000000000001,0.08107515854645818,0.006573181333333331,0.5365300000000001,0.2496,0.7022,0.09164262729718654,0.00839837113793104,0.9706300000000001,0.8895,1.0,0.025820376209230684,0.0006666918275862059,0.6409,0.397,0.8190000000000001,0.10126002036409991,0.01025359172413793
35,75,0.0,30000,0.9547633333333335,0.7907,1.0,0.06013444410498936,0.0036161513678160894,0.8925066666666666,0.7528,1.0,0.07860244768204867,0.006178344781609198,0.9044866666666669,0.6744,1.0,0.08844651114279936,0.007822785333333332,0.69576,0.4427,1.0,0.151112567313245,0.022835008,0.9156166666666665,0.6818,1.0,0.0793027680663702,0.006288929022988506,0.6115966666666668,0.3289,1.0,0.1394336339064855,0.01944173826436782,0.9994099999999999,0.9823,1.0,0.003231563089280488,1.0443000000000052e-05,0.9484833333333333,0.6817,1.0,0.10320164086951777,0.01065057867816092
36,75,0.4,1500,0.8962233333333334,0.7383,0.9733,0.04161732632659998,0.0017320018505747115,0.8432966666666667,0.7322,0.904,0.03537318761857415,0.0012512624022988478,0.9743966666666667,0.9457,0.9933,0.008612199980594227,7.41699885057472e-05,0.5668366666666667,0.3783,0.7458,0.08603518720140968,0.007402053436781609,0.9053800000000002,0.8019,0.9684,0.03737109707450029,0.0013965988965517237,0.7089633333333336,0.5529,0.7873,0.05672801098121683,0.003218067229885058,0.9904133333333333,0.9788,1.0,0.00585407216555623,3.4270160919540214e-05,0.7302566666666667,0.6319,0.8332,0.05208014171370445,0.0027123411609195386
37,75,0.4,10000,0.7721300000000001,0.6468,0.8895,0.06087335156728666,0.003705564931034481,0.6799533333333334,0.5819,0.7845,0.051402668207502354,0.002642234298850573,0.8754766666666665,0.8033,0.9759,0.04158100265276434,0.001728979781609195,0.47736333333333325,0.316,0.6885,0.07629416972045329,0.005820800333333332,0.7478066666666667,0.5913,0.8715,0.06751789511618043,0.004558666160919543,0.5445999999999998,0.3252,0.6381,0.0702174504295591,0.004930490344827589,0.9709033333333336,0.9286,0.9986,0.015067079513212614,0.00022701688505747126,0.6067766666666666,0.4502,0.8049,0.09470463952270995,0.008968968747126436
38,75,0.4,20000,0.8212433333333335,0.5832,0.9518,0.0783194505428462,0.006133936333333331,0.7153300000000001,0.5441,0.8352,0.07809535793524787,0.006098884931034482,0.8014333333333333,0.5998,0.9328,0.0754722617843839,0.0056960622988505745,0.5221833333333332,0.275,0.745,0.09094561119373655,0.0082711041954023,0.7295833333333334,0.5493,0.9351,0.09478802879213626,0.008984770402298852,0.5246,0.2477,0.722,0.11868637024847722,0.014086454482758621,0.9646566666666667,0.9081,1.0,0.02828036583840499,0.0007997790919540239,0.6863633333333335,0.3896,0.8921,0.1253166265307899,0.01570425688505747
39,75,0.4,30000,0.9732033333333334,0.7706,1.0,0.050369849241820044,0.002537121712643679,0.93936,0.7706,1.0,0.06553755753974863,0.004295171448275863,0.9142233333333333,0.6497,1.0,0.08988489836464737,0.008079294954022988,0.5785533333333334,0.2968,0.9941,0.16520725068277392,0.027293435678160907,0.9520433333333335,0.7981,1.0,0.05849358752555015,0.0034214997816091964,0.5715633333333334,0.21100000000000002,0.8119,0.16647605706140642,0.027714277574712644,0.9997466666666667,0.9924,1.0,0.0013875638123464287,1.925333333333355e-06,0.9744033333333333,0.7778,1.0,0.054219404105995087,0.0029397437816091965
40,75,0.8,1500,0.8859433333333333,0.8051,0.9685,0.04032772370033513,0.0016263252988505722,0.8396633333333335,0.7427,0.9448,0.04837399902436426,0.0023400437816091945,0.9792899999999999,0.9552,0.9943,0.009581568153275408,9.180644827586152e-05,0.49598999999999993,0.2717,0.6784,0.08870260405150032,0.007868151965517241,0.9291466666666666,0.8451,0.9807,0.03216591399274245,0.0010346460229885043,0.61842,0.4675,0.7733,0.08072875999081847,0.0065171326896551725,0.98972,0.9818,0.9965,0.0047559327740963825,2.2618896551724113e-05,0.7429266666666667,0.6187,0.8544,0.052331667299053766,0.0027386034022988536
41,75,0.8,10000,0.790103333333333,0.6506,0.9004,0.061865574424315936,0.003827349298850574,0.7048633333333334,0.5516,0.8859999999999999,0.06521398984316448,0.004252864471264361,0.8897366666666671,0.82,0.9520000000000001,0.03350659722310317,0.0011226920574712647,0.38155999999999995,0.2066,0.5688,0.09255641932692021,0.00856669075862069,0.8113966666666668,0.657,0.9275,0.06678488102357698,0.004460220333333332,0.46987666666666666,0.3128,0.655,0.0947406903199404,0.008975798402298847,0.9690166666666666,0.9367,0.9972,0.01609005011315,0.0002588897126436784,0.6624133333333332,0.4475,0.8014,0.09295934125431816,0.00864143912643678
42,75,0.8,20000,0.8700533333333332,0.7049,0.9706,0.06437181185052616,0.004143730160919541,0.7597733333333335,0.6782,0.9078,0.05804347320422165,0.003369044781609197,0.8177866666666668,0.6375,0.9706,0.0820654563530648,0.006734739126436782,0.45120666666666676,0.1421,0.7364,0.10951334648101692,0.011993173057471261,0.7916899999999999,0.6206,0.9547,0.08852429376282477,0.007836550586206897,0.3665033333333332,0.0659,0.7038,0.1277490386854534,0.016319816885057466,0.9836933333333332,0.9164,1.0,0.022535151596367462,0.000507833057471263,0.7568400000000001,0.5319,0.9829,0.10320098769909601,0.010650443862068967
