,opt_reward,opt,opt_std,knapsack,knapsack_reward,knapsack_cost,knapsack_std,knapsack_std_reward,col,col_reward,col_cost,col_std,col_std_reward,col_na,col_reward_na,col_cost_na,col_na_std,col_std_reward_na,BIN,BIN_reward,BIN_cost,BIN_std,BIN_std_reward,CRp,CRp_reward,CRp_cost,CRp_std,CRp_std_reward,Sw,Sw_reward,Sw_cost,Sw_std,Sw_std_reward,Lp,Lp_reward,Lp_cost,Lp_std,Lp_std_reward,MR,MR_reward,MR_cost,MR_std,MR_std_reward
0,4510.6732,1,0,0.9625,4475.2375,7935.0042,0.072,3414.5421,0.9338,4408.475,7609.725,0.0822,3460.9206,0.8893,4164.3833,4013.1833,0.0711,3277.276,0.8912,4281.4458,6999.8375,0.0967,3470.7651,0.2038,1222.9083,8541.275,0.1073,1105.7146,0.2688,1698.1833,6361.5083,0.1547,1432.2209,0.952,4458.3042,7621.4583,0.0776,3426.3951,0.7408,3219.6417,4148.7917,0.1245,2411.1501
1,11477.5237,1,0,0.9625,11392.2542,17466.2167,0.072,9133.8155,0.9535,11348.175,16936.2417,0.0735,9159.4362,0.9221,10905.375,10489.675,0.0653,8846.3993,0.9162,11023.0292,15606.1083,0.0772,9041.4001,0.3624,4519.5458,20547.6875,0.1253,3718.0725,0.3527,5422.5042,15293.4708,0.1614,5081.8118,0.9326,11181.775,14168.6583,0.0735,9152.5154,0.7932,8544.2125,11189.4167,0.1142,6569.1537
2,17296.4238,1,0,0.9625,17173.2375,25967.6917,0.072,14152.9704,0.9542,17063.4333,25741.9333,0.071,14105.161,0.9387,16721.9292,17121.3875,0.0671,13853.5639,0.9304,16793.8208,23170.8958,0.0747,14034.6559,0.411,7436.3083,29865.3042,0.1236,6212.05,0.4666,9315.4667,17327.5,0.1467,8393.1619,0.9385,16921.35,20765.0708,0.075,14179.3827,0.8902,15028.7792,22442.5333,0.0612,11897.5973
