,opt_reward,opt,opt_std,knapsack,knapsack_reward,knapsack_cost,knapsack_std,knapsack_std_reward,col,col_reward,col_cost,col_std,col_std_reward,col_na,col_reward_na,col_cost_na,col_na_std,col_std_reward_na,BIN,BIN_reward,BIN_cost,BIN_std,BIN_std_reward,CRp,CRp_reward,CRp_cost,CRp_std,CRp_std_reward,Sw,Sw_reward,Sw_cost,Sw_std,Sw_std_reward,Lp,Lp_reward,Lp_cost,Lp_std,Lp_std_reward,MR,MR_reward,MR_cost,MR_std,MR_std_reward
0,5079.9471,1,0,0.975,5052.3333,4614.8458,0.0448,3635.768,0.9503,4915.1,4532.8125,0.0473,3611.0334,0.9309,4797.6042,2896.8125,0.0448,3559.2898,0.8848,4595.0833,4027.025,0.1017,3570.9336,0.0442,330.0667,4792.5375,0.0352,295.566,0.1278,953.1083,4269.925,0.0716,859.1892,0.9621,4958.725,4535.2875,0.0408,3588.122,0.7449,3618.3125,3153.2083,0.0968,2421.2541
1,13787.0064,1,0,0.9744,13712.9708,12840.2625,0.0448,10362.7901,0.9538,13590.8,13020.5208,0.0585,10403.1283,0.9324,13238.5458,8749.8667,0.0546,10246.0915,0.8908,12486.55,11153.0042,0.0621,9654.7441,0.0634,1144.2792,14255.1167,0.0494,1062.7455,0.1584,3020.3667,10654.6333,0.1151,2591.5251,0.9526,13397.8792,12684.775,0.0459,10276.7002,0.7466,8984.6042,8510.725,0.1527,6060.2302
2,21035.6419,1,0,0.9743,20932.4042,20926.475,0.0445,16351.155,0.9588,20813.1333,21352.5833,0.0539,16420.2239,0.9379,20340.6542,14666.4667,0.0529,16225.2742,0.8913,18779.1708,17751.4583,0.0596,14640.8763,0.0753,1745.35,22568.6875,0.0642,1429.7168,0.1948,5653.0625,16956.7208,0.1386,4983.5741,0.9591,20587.4667,20281.0542,0.04,16210.2299,0.8107,15518.1625,15503.9167,0.1019,11155.9024
