,opt_reward,opt,opt_std,knapsack,knapsack_reward,knapsack_cost,knapsack_std,knapsack_std_reward,col,col_reward,col_cost,col_std,col_std_reward,col_na,col_reward_na,col_cost_na,col_na_std,col_std_reward_na,BIN,BIN_reward,BIN_cost,BIN_std,BIN_std_reward,CRp,CRp_reward,CRp_cost,CRp_std,CRp_std_reward,Sw,Sw_reward,Sw_cost,Sw_std,Sw_std_reward,Lp,Lp_reward,Lp_cost,Lp_std,Lp_std_reward,MR,MR_reward,MR_cost,MR_std,MR_std_reward
0,2749.1879,1,0,0.975,2731.525,4703.2625,0.0448,1751.8925,0.9546,2690.0042,4673.8667,0.0523,1762.0075,0.9382,2650.7417,3859.4167,0.0506,1759.1512,0.8578,2450.9458,4087.6667,0.1025,1735.2341,0.0135,41.125,4821.325,0.0133,48.8829,0.0607,180.8083,4303.6708,0.0379,140.6063,0.969,2713.1,4673.1667,0.0442,1742.1714,0.7331,2179.5875,3394.0625,0.1459,1588.2832
1,7188.5924,1,0,0.9722,7133.9708,13012.2333,0.0443,4759.64,0.9621,7078.825,12971.9667,0.0453,4767.119,0.9477,6995.6583,10524.425,0.0495,4766.826,0.8856,6600.0083,11631.825,0.0877,4742.0069,0.0345,253.3792,14312.2458,0.0379,246.6338,0.0882,684.3125,11896.5,0.0908,537.1765,0.9565,7052.2375,12423.5792,0.0504,4776.9447,0.7958,5690.6417,9679.4292,0.0996,3981.4317
2,10488.9206,1,0,0.9744,10426.7625,20876.9375,0.0445,7043.8578,0.9665,10371.125,21007.9458,0.0456,7045.6233,0.9482,10202.7125,16572.6958,0.0456,7027.8348,0.9095,9833.8917,18794.3083,0.069,6999.4405,0.0871,656.4042,23239.1583,0.0867,508.882,0.1186,1039.3667,18521.3667,0.1321,898.3432,0.963,10340.8125,19410.2625,0.0461,7052.5383,0.8792,9114.4667,17227.2417,0.0593,6235.9546
