x,n_points,theta,spans,Col-M_mean,Col-M_min,Col-M_max,Col-M_std,Col-M_var,Col-M-na_mean,Col-M-na_min,Col-M-na_max,Col-M-na_std,Col-M-na_var,MR-M_mean,MR-M_min,MR-M_max,MR-M_std,MR-M_var,GeRt-M_mean,GeRt-M_min,GeRt-M_max,GeRt-M_std,GeRt-M_var,GLp-M_mean,GLp-M_min,GLp-M_max,GLp-M_std,GLp-M_var,GSw-M_mean,GSw-M_min,GSw-M_max,GSw-M_std,GSw-M_var,knapsack_mean,knapsacks_min,knapsack_max,knapsack_std,knapsack_var,BIN_mean,BIN_min,BIN_max,BIN_std,BIN_var
10,25,0.8,20000,0.8979166666666665,0.5957,1.0,0.1404418743020445,0.019723920057471263,0.8556399999999998,0.5851,1.0,0.1396066706241454,0.01949002248275862,0.8314633333333332,0.2581,1.0,0.233081904330724,0.05432717412643678,0.47558333333333336,0.0403,1.0,0.316750293343721,0.10033074833333332,0.9128133333333331,0.5957,1.0,0.14167225833454197,0.0200710287816092,0.5649366666666668,0.0504,1.0,0.31083709724385933,0.09661970102298847,1.0,1.0,1.0,0.0,0.0,0.8740966666666664,0.5864,1.0,0.15477269090693846,0.02395458585057471
11,25,0.8,30000,1.0,1.0,1.0,0.0,0.0,0.9839133333333333,0.7812,1.0,0.05038395155912883,0.0025385425747126407,0.8827233333333333,0.2,1.0,0.2554108734262655,0.06523471426436783,0.5850733333333333,0.0139,1.0,0.4084628180717634,0.16684187374712647,1.0,1.0,1.0,0.0,0.0,0.6394400000000001,0.0133,1.0,0.3963941425852078,0.15712831627586205,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
12,25,1.0,1500,0.8452933333333333,0.5294,1.0,0.13200068164226647,0.017424179954022987,0.7808566666666666,0.4932,1.0,0.15871210692652743,0.025189532885057476,0.9722933333333333,0.8148,1.0,0.0475137797314402,0.0022575592643678177,0.4026366666666667,0.17300000000000001,0.7236,0.1716005214270137,0.029446738954022993,0.9507433333333333,0.7045,1.0,0.08260206093835895,0.006823100471264366,0.5211033333333333,0.1455,0.8076,0.1550590888112932,0.024043321022988513,1.0,1.0,1.0,0.0,0.0,0.6459,0.3992,0.9576,0.14308558326376222,0.020473484137931035
13,25,1.0,10000,0.8893133333333333,0.5794,1.0,0.12489854843951892,0.015599647402298853,0.8034733333333334,0.547,1.0,0.1291920728147084,0.016690591678160917,0.8968500000000001,0.5946,1.0,0.12606062786037409,0.015891281896551725,0.3696266666666667,0.0131,1.0,0.28945168608027255,0.08378227857471264,0.9042066666666666,0.5409,1.0,0.13857794752495753,0.019203847540229885,0.5017000000000001,0.0234,1.0,0.2967558975970329,0.08806406275862068,1.0,1.0,1.0,0.0,0.0,0.7610366666666668,0.3872,1.0,0.16411862716221215,0.026934923781609197
14,25,1.0,20000,0.9191966666666666,0.6212,1.0,0.12129511598131039,0.01471250516091954,0.8335033333333334,0.5051,1.0,0.14050034846768258,0.019740347919540234,0.7711766666666668,0.042,1.0,0.31302847141999757,0.09798682391954025,0.35114999999999996,0.0182,1.0,0.2581609892669888,0.06664709637931032,0.9556199999999999,0.6212,1.0,0.09477456518969926,0.008982218206896554,0.4468233333333334,0.0227,1.0,0.34581418040302525,0.11958744736781611,1.0,1.0,1.0,0.0,0.0,0.8286599999999998,0.5051,1.0,0.17375632084756734,0.030191259034482762
15,25,1.0,30000,0.9942517241379311,0.8333,1.0,0.030955412874114536,0.000958237586206896,0.9668758620689656,0.5,1.0,0.10169974945597884,0.01034283903940887,0.8243862068965518,0.038,1.0,0.298374126037547,0.08902711908866996,0.558,0.0172,1.0,0.40966741127058526,0.16782738785714285,0.9942517241379311,0.8333,1.0,0.030955412874114536,0.000958237586206896,0.6373586206896552,0.038,1.0,0.3828657014795895,0.14658614536945813,1.0,1.0,1.0,0.0,0.0,0.9514966666666667,0.0,1.0,0.1929869219855876,0.03724395205747127
16,50,0.0,1500,0.8443366666666666,0.7327,1.0,0.05296761849654374,0.002805568609195402,0.7632900000000001,0.6442,0.8804,0.06717131648717845,0.00451198575862069,0.96491,0.871,1.0,0.03925560227973618,0.001541002310344828,0.47851666666666665,0.1577,0.7139,0.12652147448455986,0.01600768350574713,0.7206600000000002,0.4288,0.9504,0.13875934414015836,0.019254155586206897,0.8391300000000002,0.6405,0.9755,0.07609328281560192,0.005790187689655177,1.0,1.0,1.0,0.0,0.0,0.5549666666666665,0.4206,0.7612,0.08048667627297863,0.006478105057471261
17,50,0.0,10000,0.7888033333333333,0.5157,1.0,0.1380042115382674,0.01904516240229885,0.6693966666666665,0.5128,0.9356,0.0991250254888286,0.009825770678160917,0.8276233333333332,0.6233,1.0,0.090490619377935,0.008188552195402304,0.5602533333333334,0.1028,0.9658,0.20482433976683423,0.04195301016091955,0.7542066666666667,0.3425,1.0,0.17802718493171946,0.031693678574712635,0.6958466666666665,0.2902,0.9804,0.16079596781128505,0.02585534326436782,1.0,1.0,1.0,0.0,0.0,0.5092600000000002,0.3088,0.8707,0.12811959014651247,0.016414629379310333
18,50,0.0,20000,0.8259000000000001,0.601,1.0,0.13708033134399444,0.018791017241379306,0.70324,0.4608,0.9534,0.10833417520450961,0.011736293517241385,0.6977166666666665,0.3269,1.0,0.220137046786351,0.048460319367816085,0.5916033333333333,0.0729,1.0,0.23848702919017215,0.056876063091954025,0.7170033333333335,0.2849,1.0,0.21344282038689574,0.04555783757471264,0.5929900000000001,0.3089,1.0,0.2121330021147273,0.04500041058620689,1.0,1.0,1.0,0.0,0.0,0.6820366666666666,0.4286,1.0,0.16894783623301035,0.028543371367816088
19,50,0.0,30000,0.8822533333333334,0.49,1.0,0.17474348043352858,0.030535283954022982,0.8279933333333335,0.49,1.0,0.18591620458270114,0.03456483512643678,0.7703900000000001,0.0526,1.0,0.26629913870657196,0.07091523127586205,0.7005466666666668,0.1412,1.0,0.29670287323938355,0.08803259498850571,0.85143,0.49,1.0,0.18980027279149028,0.036024143551724126,0.6919166666666668,0.0526,1.0,0.2700410761645197,0.07292218281609195,1.0,1.0,1.0,0.0,0.0,0.91346,0.5309,1.0,0.1689546288821045,0.028545666620689657
20,50,0.4,1500,0.82207,0.58,1.0,0.09325926837548659,0.008697291137931034,0.78862,0.58,0.9841,0.09806532797948589,0.009616808551724138,0.973866666666667,0.8929,1.0,0.029407708739943215,0.0008648133333333326,0.39654,0.1105,0.7671,0.1546454935963385,0.023915228689655173,0.7691366666666667,0.5191,0.9482,0.11890979334782728,0.01413953895402299,0.75458,0.5862,0.9612,0.09110523055501674,0.008300163034482756,1.0,1.0,1.0,0.0,0.0,0.5348066666666667,0.3926,0.7306,0.08263491344183903,0.006828528919540228
21,50,0.4,10000,0.7535199999999999,0.5518,1.0,0.13472941823496098,0.018152016137931038,0.6905666666666667,0.5179,0.9614,0.09962054328138428,0.009924252643678159,0.8218933333333331,0.5805,1.0,0.1264754519818885,0.015996039954022982,0.46912999999999994,0.1964,0.7257,0.16420357665473337,0.026962814586206897,0.7068333333333335,0.2481,1.0,0.2164242900723792,0.04683947333333333,0.5336333333333333,0.1485,0.8493,0.17228002132321218,0.029680405747126447,1.0,1.0,1.0,0.0,0.0,0.62746,0.3502,0.9025,0.13719738762969866,0.018823123172413792
22,50,0.4,20000,0.7633666666666665,0.5567,1.0,0.13830841930473617,0.019129218850574718,0.6659266666666668,0.4286,0.905,0.12144421433482246,0.014748697195402297,0.8115333333333334,0.3603,1.0,0.1658209989059315,0.02749660367816093,0.54416,0.0706,1.0,0.24363295117153533,0.05935701489655172,0.7659499999999999,0.3651,1.0,0.19833551640834654,0.039336977068965495,0.5429800000000001,0.0037,1.0,0.29728022586383906,0.08837553268965517,1.0,1.0,1.0,0.0,0.0,0.7127133333333335,0.3668,1.0,0.1822765192537546,0.03322472947126437
23,50,0.4,30000,0.89881,0.4624,1.0,0.17686429894520633,0.03128098024137931,0.8510933333333336,0.4624,1.0,0.18975502343690465,0.036006968919540236,0.75686,0.1717,1.0,0.2735042653642056,0.07480458317241379,0.6769033333333332,0.0104,1.0,0.3369025485654346,0.11350332722988504,0.9117099999999999,0.4624,1.0,0.1702871780258279,0.028997723000000006,0.53016,0.0115,1.0,0.33261297857606426,0.1106313935172414,1.0,1.0,1.0,0.0,0.0,0.9161733333333334,0.3931,1.0,0.17744375880889665,0.03148628754022988
24,50,0.8,1500,0.7598866666666668,0.5759,1.0,0.08605009660910776,0.007404619126436779,0.7244166666666667,0.4947,0.9732,0.10257217839945289,0.01052105178160919,0.9759533333333333,0.8846,1.0,0.034374586977665024,0.001181612229885058,0.3272,0.0664,0.5854,0.14809166313353084,0.02193114068965518,0.8223733333333335,0.5078,1.0,0.14082998292960924,0.01983308409195403,0.6698633333333335,0.4648,0.8623,0.11575956796184342,0.013400277574712646,1.0,1.0,1.0,0.0,0.0,0.5360399999999998,0.3394,0.8988,0.127891235039779,0.016356167999999994
25,50,0.8,10000,0.7686300000000001,0.5591,1.0,0.12898458648894504,0.01663702355172414,0.67336,0.4528,1.0,0.12506120598082887,0.01564030524137931,0.8848900000000002,0.7396,1.0,0.0964342740258698,0.009299569206896549,0.37267666666666677,0.0196,0.8143,0.22514219519555026,0.05068900805747126,0.8595033333333332,0.4587,1.0,0.15596202120218647,0.02432415205747126,0.49174333333333337,0.0294,0.9841,0.23244163625385153,0.05402911426436782,1.0,1.0,1.0,0.0,0.0,0.64512,0.3725,0.9789,0.15699871161342652,0.024648595448275863
26,50,0.8,20000,0.75571,0.4064,1.0,0.1737370036816448,0.03018454644827586,0.7357066666666666,0.3973,1.0,0.1753023750912796,0.03073092271264369,0.7771566666666666,0.1795,1.0,0.23934094665795577,0.057284088747126434,0.4289333333333333,0.0725,1.0,0.2911586086693967,0.08477333540229888,0.8246766666666667,0.3836,1.0,0.18362954589726782,0.03371981012643679,0.36242,0.0222,0.9261,0.2582983297902133,0.06671802717241378,1.0,1.0,1.0,0.0,0.0,0.7898200000000001,0.4299,1.0,0.17891917535676502,0.03201207131034483
27,50,0.8,30000,0.9586100000000001,0.6051,1.0,0.1098197342670376,0.012060374034482754,0.9043333333333333,0.5182,1.0,0.15877883410870458,0.02521071816091953,0.8230566666666667,0.2278,1.0,0.2631782307884137,0.06926278116091954,0.5646866666666668,0.0202,1.0,0.35803168009831615,0.128186683954023,0.9590266666666667,0.6051,1.0,0.1099567530451399,0.012090487540229882,0.4446500000000001,0.011000000000000001,1.0,0.36999513114224286,0.13689639706896548,1.0,1.0,1.0,0.0,0.0,0.9416300000000001,0.6051,1.0,0.12471704014868329,0.01555434010344828
28,50,1.0,1500,0.7922533333333331,0.5922,0.9515,0.10826898729181596,0.011722173609195405,0.7373299999999998,0.5335,0.9013,0.11517292590738923,0.013264802862068967,0.9752966666666666,0.8202,1.0,0.03704823960016541,0.0013725720574712644,0.29586666666666667,0.0439,0.5485,0.14043860441201844,0.019723001609195406,0.8987533333333334,0.7427,1.0,0.08679169964021205,0.0075327991264367835,0.52871,0.1679,0.8503,0.1719969393272189,0.02958294713793102,1.0,1.0,1.0,0.0,0.0,0.5354833333333334,0.3924,0.8307,0.10903540419430789,0.011888719367816096
29,50,1.0,10000,0.7602966666666668,0.4539,1.0,0.17066225262565934,0.029125604471264374,0.6465999999999998,0.3891,1.0,0.15180007041931945,0.023043261379310346,0.8390466666666665,0.2912,1.0,0.17376797398142504,0.030195308781609215,0.33085000000000003,0.0184,0.9775,0.22283348777924306,0.04965476327586206,0.8490300000000002,0.3448,1.0,0.1730489170427113,0.029945927689655177,0.40462000000000004,0.0478,0.7234,0.2160087217268529,0.04665976786206897,1.0,1.0,1.0,0.0,0.0,0.6586299999999999,0.3413,0.9702,0.18082104918284875,0.03269625182758621
30,50,1.0,20000,0.8540566666666668,0.425,1.0,0.18077814119337918,0.032680736333333335,0.7214633333333332,0.425,1.0,0.18468715670174443,0.03410934585057471,0.7666066666666664,0.19699999999999998,1.0,0.2551505531673588,0.06510180478160918,0.36941333333333337,0.0154,0.7071,0.22217043587010546,0.049359702574712644,0.9384366666666668,0.4557,1.0,0.1273327259268175,0.016213623091954017,0.4046566666666666,0.0172,1.0,0.28253165667405933,0.07982413702298853,1.0,1.0,1.0,0.0,0.0,0.7666633333333335,0.3987,1.0,0.19297696750779803,0.037240109988505736
31,50,1.0,30000,0.9681666666666666,0.6349,1.0,0.09480576271344565,0.008988132643678162,0.9369300000000002,0.5729,1.0,0.12467060088143449,0.015542758724137932,0.9275233333333333,0.4717,1.0,0.13999614941338467,0.019598921850574727,0.5737333333333333,0.011000000000000001,1.0,0.4120867504361885,0.16981548988505749,0.9900466666666666,0.7317,1.0,0.049106118260097815,0.002411410850574712,0.4087166666666666,0.0109,1.0,0.38716431162415044,0.14989620419540228,1.0,1.0,1.0,0.0,0.0,0.9824333333333333,0.7326,1.0,0.059582017267034486,0.0035500167816091954
32,75,0.0,1500,0.7593099999999997,0.6111,0.9466,0.08611777160497648,0.007416270586206895,0.6781633333333335,0.531,0.915,0.07466206849039456,0.0055744244712643675,0.9712866666666666,0.8927,1.0,0.025772663054475786,0.0006642301609195412,0.3896966666666668,0.1992,0.7249,0.1390504311474756,0.019335022402298847,0.6490466666666667,0.32,0.8995,0.135016912691128,0.01822956671264368,0.82054,0.5053,0.9768,0.09494343361289866,0.009014255586206894,1.0,1.0,1.0,0.0,0.0,0.4515433333333332,0.3184,0.6106,0.07671179239174393,0.005884699091954022
33,75,0.0,10000,0.7686066666666668,0.5116,1.0,0.11661515821897588,0.013599095126436778,0.6604400000000001,0.4954,0.8184,0.08858084014830357,0.00784656524137931,0.8572833333333333,0.616,1.0,0.11347363079172833,0.012876264885057475,0.5286566666666666,0.0453,0.9167,0.20482767304170146,0.041954375643678155,0.7685333333333335,0.2488,1.0,0.15433412328190874,0.0238190216091954,0.6501566666666668,0.2151,0.9266,0.16974717037575238,0.02881410185057471,1.0,1.0,1.0,0.0,0.0,0.5591766666666668,0.3557,0.797,0.10680090947350501,0.011406434264367812
34,75,0.0,20000,0.8289033333333332,0.44799999999999995,1.0,0.15356796649475224,0.023583120333333343,0.7042066666666666,0.44799999999999995,0.9961,0.13975337373839805,0.01953100547126437,0.7648566666666666,0.1787,1.0,0.20354015563033992,0.041428594954023,0.5718633333333333,0.19699999999999998,1.0,0.22958642048532485,0.052709924471264394,0.6917566666666666,0.3513,1.0,0.18685250440467435,0.03491385840229885,0.6020433333333333,0.127,1.0,0.2549988785415952,0.06502442805747123,1.0,1.0,1.0,0.0,0.0,0.6713266666666668,0.4095,1.0,0.1777194125839814,0.031584189609195415
35,75,0.0,30000,0.8155533333333334,0.5198,1.0,0.181891173855239,0.03308439912643678,0.7417,0.5026,1.0,0.19211136497283066,0.03690677655172414,0.6541533333333334,0.0751,1.0,0.32628516904730726,0.10646201154022986,0.6325666666666668,0.2198,1.0,0.2680048832974212,0.07182661747126437,0.8403066666666666,0.5198,1.0,0.18977183202436831,0.03601334822988506,0.4958766666666667,0.0171,1.0,0.3077826502283863,0.09473015978160917,1.0,1.0,1.0,0.0,0.0,0.8868966666666668,0.4878,1.0,0.16910808925233206,0.028597545850574703
36,75,0.4,1500,0.7472566666666666,0.537,0.924,0.0844012080455027,0.00712356391954023,0.6980533333333333,0.537,0.8788,0.07111617369431192,0.005057510160919542,0.9628833333333332,0.8385,1.0,0.04588542765698462,0.002105472471264369,0.32634666666666673,0.0736,0.5369,0.09841115977274169,0.009684756367816091,0.7193766666666669,0.3655,0.9642,0.15493500235267366,0.024004854954022988,0.7650233333333335,0.6254,0.8989,0.07761554538272258,0.006024172885057469,1.0,1.0,1.0,0.0,0.0,0.5293766666666666,0.3661,0.7344,0.09580732346686788,0.009179043229885053
37,75,0.4,10000,0.7584466666666665,0.5611,1.0,0.13836490668626503,0.019144847402298826,0.63046,0.5094,0.8613,0.08720613945486119,0.007604910758620697,0.8430133333333333,0.5901,1.0,0.13620733873927932,0.018552439126436778,0.45237333333333335,0.1203,0.7055,0.13851621574021036,0.019186742022988503,0.7420266666666665,0.2618,1.0,0.19227864825485086,0.03697107857471266,0.55584,0.2211,0.9121,0.20894968805416061,0.043659972137931026,1.0,1.0,1.0,0.0,0.0,0.5556733333333334,0.2671,0.6912,0.10555360440221287,0.011141563402298852
38,75,0.4,20000,0.8132466666666667,0.5085,1.0,0.14950745508648317,0.022352479126436783,0.7071333333333334,0.4359,1.0,0.13613285431147218,0.01853215402298851,0.7581500000000003,0.3271,1.0,0.19589541852733566,0.038375015000000005,0.4653266666666666,0.1212,0.9534,0.24627773071002207,0.060652720643678146,0.7665833333333334,0.3271,1.0,0.2060547467984198,0.0424585586781609,0.6256233333333335,0.1398,1.0,0.23674759683932464,0.056049424609195396,1.0,1.0,1.0,0.0,0.0,0.6752300000000001,0.2938,1.0,0.21408481907557267,0.04583230975862068
39,75,0.4,30000,0.9301933333333333,0.522,1.0,0.1305650292022129,0.017047226850574713,0.8764466666666666,0.522,1.0,0.15966293101477838,0.02549225154022988,0.72346,0.086,1.0,0.2769783541897366,0.07671700868965518,0.55164,0.0105,1.0,0.3050185744485419,0.0930363307586207,0.93385,0.522,1.0,0.12606737320261294,0.015892982586206892,0.45325000000000004,0.0092,1.0,0.28373138310490204,0.0805034977586207,1.0,1.0,1.0,0.0,0.0,0.9061866666666666,0.5273,1.0,0.15697831111627983,0.02464219016091954
40,75,0.8,1500,0.74377,0.5725,0.9013,0.089067193348811,0.007932964931034483,0.68776,0.5663,0.8243,0.08342396331493973,0.006959557655172409,0.9727966666666666,0.9009999999999999,1.0,0.026757589749366466,0.0007159686091954014,0.29607666666666677,0.0737,0.5673,0.15780634724207093,0.024902843229885067,0.7746633333333335,0.4803,0.9893,0.12245229749138863,0.01499456516091954,0.6334833333333333,0.4028,0.8565,0.11908465572812083,0.014181155229885061,1.0,1.0,1.0,0.0,0.0,0.5328566666666666,0.3235,0.746,0.10326561561243942,0.010663787367816093
41,75,0.8,10000,0.7470533333333335,0.5225,0.9279999999999999,0.10340718221348714,0.010693045333333333,0.6288033333333336,0.4766,0.8378,0.09862133952241467,0.00972616860919539,0.8375299999999999,0.4952,1.0,0.1499389419408608,0.022481686310344823,0.34708999999999995,0.0422,0.8116,0.20426404370746246,0.04172379955172413,0.8489199999999998,0.3679,1.0,0.19113646939041878,0.03653314993103449,0.45242666666666664,0.1028,0.9053,0.2127337577305513,0.0452556516781609,1.0,1.0,1.0,0.0,0.0,0.5935299999999999,0.2991,0.9821,0.17449775445645377,0.030449466310344828
42,75,0.8,20000,0.8129066666666668,0.4204,1.0,0.16004878767670067,0.02561561443678161,0.6851166666666668,0.4159,0.9355,0.13913287393421944,0.0193579566091954,0.6157266666666668,0.0909,1.0,0.24820121833224187,0.061603844781609206,0.41461666666666663,0.0885,0.9670000000000001,0.24830523774571092,0.06165549109195403,0.8424533333333334,0.5109,1.0,0.155307132268075,0.024120305333333338,0.4012333333333333,0.0463,0.9597,0.25008868128275447,0.06254434850574714,1.0,1.0,1.0,0.0,0.0,0.6544366666666668,0.3152,1.0,0.18259402770633817,0.03334057895402299
43,75,0.8,30000,0.9711200000000001,0.5431,1.0,0.09626091483119165,0.009266163724137933,0.9112100000000001,0.4725,1.0,0.1588786966253793,0.02524244024137931,0.7664633333333332,0.0745,1.0,0.26706813993401773,0.07132539136781609,0.5200999999999999,0.0112,1.0,0.30940492272570025,0.09573140620689655,0.9711200000000001,0.5431,1.0,0.09626091483119165,0.009266163724137933,0.41672666666666675,0.0105,1.0,0.353290474347056,0.12481415926436783,1.0,1.0,1.0,0.0,0.0,0.9310500000000002,0.62,1.0,0.12103501274567136,0.014649474310344827
44,75,1.0,1500,0.75835,0.5486,0.9718,0.11556265877630313,0.013354728103448272,0.7063566666666665,0.5486,0.97,0.11524906068383264,0.01328234598850574,0.9631633333333334,0.8537,1.0,0.04171144292954113,0.001739844471264367,0.2388066666666667,0.0312,0.6491,0.1327723016745361,0.017628484091954024,0.8597699999999999,0.5876,1.0,0.11436315463439714,0.013078931137931031,0.5688566666666667,0.2506,0.7903,0.14564094887258097,0.021211285988505742,1.0,1.0,1.0,0.0,0.0,0.51473,0.3492,0.782,0.10443017845629583,0.010905662172413795
45,75,1.0,10000,0.7253333333333334,0.4414,1.0,0.14872411935580898,0.02211886367816092,0.6073666666666668,0.4238,0.8838,0.14119192692886182,0.019935160229885056,0.8806633333333334,0.5392,1.0,0.13237284981375938,0.017522571367816098,0.30007333333333336,0.0208,0.8111,0.18191720726432278,0.033093870298850574,0.7870966666666668,0.2789,1.0,0.19947960138273807,0.03979211136781608,0.5162033333333332,0.1483,0.9082,0.19808813343861717,0.0392389086091954,1.0,1.0,1.0,0.0,0.0,0.6205633333333334,0.3089,0.9964,0.1531040608108799,0.02344085343678161
46,75,1.0,20000,0.7760433333333333,0.4275,1.0,0.1653649666507459,0.0273455721954023,0.6798533333333335,0.4198,1.0,0.135574035591026,0.01838031912643678,0.6915133333333332,0.0865,1.0,0.2771535858705774,0.07681411016091953,0.42972333333333346,0.0686,0.9891,0.23149225306667406,0.053588663229885064,0.7999666666666667,0.4275,1.0,0.1822275998879411,0.03320689816091955,0.37084666666666666,0.0222,0.9714,0.2310391842170461,0.05337910464367817,1.0,1.0,1.0,0.0,0.0,0.7163466666666666,0.4,1.0,0.16795349876417115,0.028208377747126437
