,APX,GEFT,GW,GP,APX-inter,INTERSECTION
0,0.8368204077429032,0.7611958339894437,0.2692605372801016,0.3070283336465604,0.9230274979483787,24.725490196078436
1,0.9106269333386661,0.5721167477828475,0.17183616638560753,0.343198943363413,0.9153372610966094,44.815181518151824
2,0.9984300186196751,0.5443798042217461,0.21311950222011034,0.32743935973184685,0.8096634963029693,56.00883002207505
3,0.9821495862001216,0.4584728974294557,0.10859623414575459,0.23155074797714728,0.8665755018867504,76.09535655058043
