,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
37,1.0,0.9668,1.0,0.6442,0.0,1.0,0.0332,0.9668,25.6667,50,6054,13830,5853,10287,6054,13568,3900,5078,6054,13830,201,12406,0,14569,5853,12342,16
38,1.0,1.0,1.0,0.6042,0.0249,1.0,0.0968,1.0,25.9804,50,12688,13239,12688,12922,12688,13239,7666,5894,12688,13239,1228,13084,316,14180,12688,12922,25
39,1.0,1.0,1.0,0.6146,0.0023,1.0,0.0518,1.0,29.7451,50,15339,13008,15339,12639,15339,13008,9428,5388,15339,13008,795,10278,35,14057,15339,12639,26
40,1.0,0.984,1.0,0.8803,0.0336,0.984,0.1087,0.9307,25.549,50,12437,11675,12238,10500,12437,11675,10948,9017,12238,10500,1352,11266,418,13998,11575,13719,18
41,1.0,0.9839,1.0,0.8801,0.0338,0.9839,0.1091,0.9313,25.549,50,12308,11490,12110,10332,12308,11490,10832,8874,12110,10332,1343,11110,416,13812,11462,13501,18
42,1.0,0.9826,1.0,0.8781,0.0223,0.9826,0.1125,0.7894,25.549,50,11267,10882,11071,9116,11267,10882,9893,7838,11071,9116,1268,9930,251,13329,8894,12955,26
43,1.0,0.9837,1.0,0.8793,0.0219,0.9837,0.1106,0.9336,25.549,50,11849,10874,11656,9773,11849,10874,10419,8400,11656,9773,1310,10580,259,14157,11062,12771,17
44,1.0,0.9994,1.0,0.624,0.0187,1.0,0.0824,0.9994,25.902,50,13888,14515,13880,13519,13888,14515,8666,6744,13888,14515,1144,10667,260,13492,13880,13519,35
45,1.0,0.9836,1.0,0.8792,0.0219,0.9836,0.1109,0.7849,25.549,50,11718,10706,11526,9621,11718,10706,10302,8270,11526,9621,1300,10431,257,13968,9197,13690,26
46,1.0,1.0,1.0,0.6182,0.002,1.0,0.052,1.0,29.7451,50,13747,11846,13747,11512,13747,11846,8498,4906,13747,11846,715,11351,27,14501,13747,11512,20
47,1.0,0.9588,1.0,0.5721,0.0228,1.0,0.0748,0.9186,24.6863,50,11923,13721,11432,12028,11923,13721,6821,5603,11923,13721,892,12215,272,14386,10953,11137,26
48,1.0,1.0,1.0,0.5964,0.0159,1.0,0.0787,0.9579,25.0784,50,12013,12718,12013,12415,12013,13927,7164,5771,12013,12718,945,12703,191,14438,11507,11495,26
49,1.0,1.0,1.0,0.6199,0.0013,1.0,0.0492,1.0,29.3922,50,11088,12910,11088,11247,11088,14037,6874,5139,11088,14037,546,12073,14,14773,11088,11247,20
50,1.0,0.9588,1.0,0.5723,0.0226,1.0,0.0743,0.9188,24.6863,50,11520,13444,11045,11793,11520,13444,6593,5502,11520,13444,856,11904,260,14012,10584,10920,26
51,1.0,0.9587,1.0,0.5729,0.0069,1.0,0.0729,0.9189,24.6863,50,10816,14089,10369,11426,10816,14089,6196,5346,10816,13009,789,11386,75,14531,9939,10582,23
52,1.0,0.9652,1.0,0.637,0.0,1.0,0.0348,0.9652,25.7843,50,6636,13932,6405,10289,6636,13662,4227,5075,6636,13932,231,12815,0,14613,6405,12416,16
53,1.0,1.0,1.0,0.5963,0.0092,1.0,0.079,0.9579,25.0784,50,12399,13008,12399,12697,12399,13008,7394,5894,12399,13008,979,13044,114,14390,11877,11754,26
54,1.0,1.0,1.0,0.5964,0.0091,1.0,0.0788,0.9579,25.0784,50,12302,12934,12302,12625,12302,14168,7337,5862,12302,12934,969,12958,112,14293,11784,11688,26
55,1.0,1.0,1.0,0.5964,0.0091,1.0,0.0788,0.9579,25.0784,50,12302,12934,12302,12625,12302,14168,7337,5862,12302,12934,969,12958,112,14293,11784,11688,26
56,1.0,1.0,1.0,0.6134,0.0026,1.0,0.0511,1.0,29.7451,50,16391,13947,16391,13553,16391,13947,10054,5781,16391,13947,837,11009,42,13997,16391,13553,26
57,1.0,0.9838,1.0,0.8799,0.0346,0.9838,0.1095,0.9319,25.549,50,12177,11309,11980,10168,12177,11309,10714,8735,11980,10168,1333,10956,421,14436,11348,13287,18
58,1.0,0.9835,1.0,0.8789,0.022,0.9835,0.1115,0.7871,25.549,50,11522,10460,11332,9399,11522,10460,10127,8080,11332,9399,1285,10215,254,13691,9069,13368,26
59,1.0,0.9871,1.0,0.6765,0.0198,1.0,0.0882,0.9792,25.902,50,13673,14063,13496,13110,13673,14063,9250,7228,13673,14063,1206,11434,271,14434,13388,14010,35
60,1.0,0.9827,1.0,0.878,0.0221,0.9827,0.1122,0.7888,25.549,50,11333,10965,11137,9186,11333,10965,9950,7899,11137,9186,1272,10000,251,13418,8939,13057,26
61,1.0,0.9995,1.0,0.6234,0.0609,1.0,0.0826,0.9995,25.0784,50,13344,13938,13337,12981,13344,13938,8318,6482,13344,13938,1102,12376,812,14506,13337,12981,33
62,1.0,1.0,1.0,0.5963,0.0092,1.0,0.0792,0.9578,25.0784,50,12882,13399,12882,13078,12882,13399,7682,6062,12882,13399,1020,13486,118,14032,12339,12106,26
63,1.0,1.0,1.0,0.6161,0.0013,1.0,0.0512,1.0,29.3922,50,12137,13259,12137,11756,12137,13259,7478,5368,12137,12055,621,12878,16,14337,12137,11756,21
64,1.0,0.9588,1.0,0.5723,0.0226,1.0,0.0743,0.9188,24.6863,50,11520,13444,11045,11793,11520,13444,6593,5502,11520,13444,856,11904,260,14012,10584,10920,26
65,1.0,1.0,1.0,0.5965,0.0162,1.0,0.0792,0.9579,25.0784,50,13168,13649,13168,13321,13168,13649,7855,6170,13168,13649,1043,11724,213,14065,12613,12331,26
66,1.0,1.0,1.0,0.6217,0.0,1.0,0.0485,1.0,29.3922,50,10671,12694,10671,11075,10671,14018,6634,5063,10671,13792,518,11771,0,14567,10671,11075,19
67,1.0,0.9587,1.0,0.5732,0.0068,1.0,0.0725,0.9191,24.6863,50,10612,13964,10174,11332,10612,13964,6083,5306,10612,12898,769,11246,72,14344,9754,10495,23
68,1.0,1.0,1.0,0.6133,0.0008,1.0,0.0505,1.0,29.7451,50,12663,13608,12663,12054,12663,13608,7766,4603,12663,12363,639,12409,10,14309,12663,12054,21
69,0.9921,0.9916,1.0,0.6181,0.0168,0.9921,0.082,0.9916,25.0784,50,13074,13665,13067,12727,13178,14017,8145,6360,13074,13665,1081,12126,222,14546,13067,12727,30
70,1.0,1.0,1.0,0.5964,0.0159,1.0,0.0787,0.9579,25.0784,50,12109,12789,12109,12484,12109,14007,7222,5801,12109,12789,953,12790,192,14534,11599,11558,26
71,1.0,1.0,1.0,0.6151,0.0479,1.0,0.052,1.0,29.7451,50,15127,12837,15127,12473,15127,12837,9304,5317,15127,12837,786,12396,725,14036,15127,12473,26
72,1.0,1.0,1.0,0.6133,0.0025,1.0,0.051,1.0,29.7451,50,16497,14048,16497,13651,16497,14048,10117,5822,16497,14048,841,11086,41,14093,16497,13651,26
73,1.0,0.9827,1.0,0.9899,0.0123,0.9827,0.1186,1.0,24.5294,50,11833,10461,11628,9170,11833,10461,11714,10013,11628,9170,1403,12337,146,13613,11833,10461,6
74,1.0,1.0,1.0,0.6418,0.0571,1.0,0.0571,0.8776,26.8824,50,14012,13653,14012,12662,14012,13653,8993,6836,14012,13653,800,10808,800,14168,12297,11836,26
75,1.0,1.0,1.0,0.9861,0.0002,1.0,0.0709,1.0,28.6471,50,13559,9262,13559,9262,13559,9262,13371,8829,13559,9262,961,11343,3,13726,13559,9262,7
76,1.0,0.9993,1.0,0.8716,0.0,0.9993,0.0654,0.9434,28.6471,50,14389,12095,14379,10586,14389,12095,12542,9406,14379,10586,941,12932,0,13838,13575,14200,16
77,1.0,1.0,1.0,0.9933,0.0099,1.0,0.0438,1.0,18.8824,50,14368,13422,14368,13422,14368,13422,14272,12760,14368,13422,630,9917,142,13486,14368,13422,7
78,0.9951,0.9951,1.0,1.0,0.0475,1.0,0.0673,0.9886,17.2353,50,5945,14056,5945,13189,5974,14386,5974,14386,5974,14386,402,7053,284,12004,5906,13612,11
79,0.9951,0.9951,1.0,0.9886,0.0,1.0,0.069,0.9985,17.2353,50,5858,13685,5858,12838,5887,14007,5820,13251,5887,14007,406,10298,0,13520,5878,13052,13
80,1.0,1.0,1.0,0.9929,0.0101,1.0,0.0447,1.0,18.8824,50,14125,12991,14125,12991,14125,12991,14025,12351,14125,12991,632,9660,143,13154,14125,12991,7
81,1.0,0.9994,1.0,0.9858,0.0,0.9994,0.0727,0.9771,28.6471,50,13048,10205,13040,8645,13048,10205,12863,9801,13040,8645,949,10739,0,14295,12749,12564,15
82,1.0,1.0,1.0,0.8535,0.0,1.0,0.075,0.7582,26.8824,50,12741,14370,12741,11387,12741,13451,10874,8442,12741,13451,956,10736,0,14121,9660,13918,24
83,1.0,1.0,1.0,0.8701,0.0,1.0,0.0762,0.9178,26.8824,50,12860,11031,12860,8898,12860,11031,11190,8769,12860,10222,980,11107,0,14600,11803,13193,16
84,1.0,0.9995,1.0,0.986,0.0,0.9995,0.0718,1.0,28.6471,50,13306,10550,13299,8948,13306,10550,13120,10131,13299,8948,956,11037,0,14671,13306,10550,6
85,1.0,0.9989,1.0,0.8705,0.0013,0.9989,0.069,0.9482,28.6471,50,13237,10619,13223,9265,13237,10619,11523,8264,13223,9265,914,11579,17,13226,12551,12452,16
86,1.0,0.999,1.0,0.8707,0.0011,0.999,0.0682,0.9472,28.6471,50,13526,10965,13512,9574,13526,10965,11777,8532,13512,9574,923,11903,15,13583,12812,12861,16
87,0.9468,0.9468,1.0,0.6158,0.0,0.9468,0.0656,0.7742,25.3137,50,8318,14058,8318,9395,8785,13922,5410,5212,8318,13629,576,10134,0,14175,6801,12535,19
88,1.0,1.0,1.0,0.9493,0.0739,1.0,0.1267,1.0,24.2157,50,10981,14229,10981,9539,10981,14286,10424,14453,10981,14229,1391,10095,811,14606,10981,9539,21
89,1.0,1.0,1.0,0.908,0.0926,1.0,0.1237,1.0,20.451,50,12129,14101,12129,10127,12129,13654,11013,14342,12129,14388,1500,10973,1123,13951,12129,10127,21
90,1.0,1.0,1.0,0.9936,0.1516,1.0,0.1442,1.0,24.6863,50,13004,13582,13004,9235,13004,13374,12921,13978,13004,14227,1875,10352,1971,13784,13004,9235,24
91,1.0,1.0,1.0,0.8705,0.1087,1.0,0.1087,1.0,27.0784,50,14376,14068,14376,11583,14376,14459,12515,14062,14376,13953,1562,10668,1562,13786,14376,11583,22
92,1.0,1.0,1.0,0.9076,0.0998,1.0,0.1309,1.0,24.6863,50,13374,14275,13374,10925,13374,14447,12138,14228,13374,14275,1751,11881,1335,14276,13374,10925,24
93,1.0,1.0,1.0,0.9074,0.0998,1.0,0.1309,1.0,24.6863,50,13662,14555,13662,11134,13662,14730,12397,14508,13662,14070,1789,12126,1364,14571,13662,11134,24
94,1.0,1.0,1.0,0.908,0.0758,1.0,0.1293,1.0,24.6863,50,11938,14530,11938,10019,11938,14802,10840,14172,11938,14530,1543,10757,905,14471,11938,10019,21
95,1.0,1.0,1.0,0.9078,0.0998,1.0,0.1309,1.0,24.6863,50,12991,14607,12991,10661,12991,14413,11793,13874,12991,14505,1700,11563,1296,13894,12991,10661,24
96,1.0,1.0,1.0,0.994,0.1513,1.0,0.1437,1.0,24.6863,50,13350,13958,13350,9490,13350,13745,13270,13889,13350,13745,1919,10646,2020,14171,13350,9490,24
97,1.0,1.0,1.0,0.9077,0.0993,1.0,0.1304,1.0,24.6863,50,12704,14609,12704,10474,12704,14149,11532,14293,12704,14339,1657,11335,1262,14159,12704,12587,23
98,1.0,1.0,1.0,0.8727,0.1088,1.0,0.1088,1.0,27.0784,50,11630,14751,11630,9829,11630,13311,10149,14333,11630,14237,1265,10786,1265,14313,11630,9829,18
99,1.0,1.0,1.0,0.8735,0.0,1.0,0.1091,0.8836,25.0392,50,8931,14566,8931,8958,8931,13154,7801,14567,8931,14033,974,10640,0,14047,7891,7951,17
100,1.0,1.0,1.0,0.8093,0.029,1.0,0.2004,1.0,25.2745,50,8290,14718,8290,8791,8290,12800,6709,14738,8290,14475,1661,10302,240,14550,8290,8791,15
101,0.9726,0.9726,1.0,0.7868,0.0,0.9726,0.1045,0.8604,24.9608,50,8382,14777,8382,8812,8618,14021,6781,14805,8382,14532,901,10265,0,14888,7415,13308,15
102,1.0,1.0,1.0,0.5892,0.0,1.0,0.0743,1.0,28.6078,50,8861,13801,8861,9429,8861,13468,5221,5622,8861,13801,658,10373,0,14411,8861,9429,15
103,1.0,1.0,1.0,0.8825,0.0,1.0,0.2611,1.0,28.2157,50,10300,13450,10300,9729,10300,14743,9090,14389,10300,12995,2689,11629,0,14479,10300,9729,17
104,1.0,1.0,1.0,0.8087,0.0,1.0,0.1078,0.8844,24.9608,50,8564,14533,8564,8857,8564,12944,6926,14158,8564,14654,923,10389,0,14533,7574,7857,17
105,1.0,1.0,1.0,0.8645,0.0293,1.0,0.1128,0.7279,24.6863,50,12372,14251,12372,12269,12372,14472,10696,14064,12372,14445,1396,11346,362,14194,9006,11428,15
106,1.0,1.0,1.0,0.9078,0.0928,1.0,0.1237,1.0,20.451,50,12991,14612,12991,10661,12991,14418,11793,13879,12991,14510,1607,11661,1206,14545,12991,10661,24
107,1.0,1.0,1.0,0.9013,0.0998,1.0,0.1309,1.0,24.6863,50,14046,14944,14046,11428,14046,14788,12659,14829,14046,14447,1838,10140,1402,14395,14046,11428,24
108,1.0,1.0,1.0,0.9948,0.0471,1.0,0.1352,1.0,20.451,50,14126,14655,14126,10122,14126,14655,14053,14804,14126,13500,1910,11454,666,13640,14126,10122,24
109,1.0,1.0,1.0,0.994,0.1022,1.0,0.1357,1.0,20.451,50,13350,13962,13350,9490,13350,13749,13270,13893,13350,13749,1812,10757,1365,14595,13350,9490,24
110,1.0,1.0,1.0,0.9079,0.0927,1.0,0.1237,1.0,20.451,50,12321,14266,12321,10238,12321,13816,11186,14513,12321,14002,1524,11122,1142,14140,12321,10238,21
111,0.9887,0.9747,1.0,0.9283,0.014,1.0,0.1219,0.9747,12.6078,50,7763,14234,7653,7494,7852,14364,7289,14126,7852,13662,957,10404,110,14878,7653,12136,27
112,1.0,0.9636,1.0,0.8364,0.0364,1.0,0.1159,0.9636,19.7843,50,8271,14465,7970,8612,8271,14623,6918,14423,8271,14815,959,11835,301,14237,7970,8612,19
113,1.0,0.9693,1.0,0.9195,0.0099,0.9945,0.1054,0.9693,11.549,50,5836,14610,5657,7267,5836,14225,5366,14602,5804,14851,615,11017,58,14754,5657,14086,26
114,1.0,1.0,1.0,0.877,0.0475,1.0,0.1475,1.0,15.3922,50,8626,14656,8626,9834,8626,14392,7565,14667,8626,13662,1272,11397,410,14296,8626,9834,22
115,1.0,1.0,1.0,0.8581,0.0498,1.0,0.1517,1.0,17.0784,50,9577,14424,9577,10299,9577,13393,8218,14239,9577,13943,1453,9625,477,14385,9577,10299,24
116,0.8248,0.6744,1.0,0.9029,0.0397,0.8781,0.3415,0.6744,10.8824,50,7044,13593,5759,9751,8540,14674,7711,14732,7499,13810,2916,13169,339,14669,5759,12215,26
117,0.8296,0.8018,1.0,0.9887,0.0278,0.8625,0.0278,0.6952,10.2941,50,7428,14012,7179,10819,8954,14671,8853,14584,7723,14689,249,12647,249,14452,6225,12836,29
118,0.9386,0.9386,0.9805,0.9805,0.2568,0.9386,0.4666,0.6495,2.9216,50,4967,14544,4967,11443,5189,14622,5189,14466,4967,14650,2469,13381,1359,14478,3437,13104,48
119,0.9371,0.9371,0.9842,0.9842,0.2487,0.9371,0.4629,0.6537,2.9216,50,4514,14845,4514,11668,4741,14788,4741,14595,4514,14506,2230,13069,1198,14441,3149,12939,48
120,0.9538,0.9155,1.0,0.961,0.174,0.991,0.3763,0.707,3.4706,50,4111,14712,3946,10107,4310,14687,4142,14576,4271,14388,1622,13034,750,14603,3047,13425,42
121,0.8953,0.8953,0.985,0.8811,0.0848,0.8187,0.2824,0.6454,3.0392,50,4414,14522,4414,12467,4856,14761,4344,14674,4036,14041,1392,12459,418,14241,3182,14430,46
122,0.8949,0.8949,0.987,0.9314,0.0822,0.8187,0.2804,0.6495,3.0392,50,4072,14500,4072,12488,4491,14743,4238,14461,3725,14000,1276,12303,374,14697,2955,14310,46
123,0.8979,0.8487,0.982,0.928,0.1357,0.8188,0.2845,0.7588,3.3137,50,4776,14613,4514,11038,5223,14788,4936,14536,4355,14096,1513,10926,722,14565,4036,13663,43
124,0.8949,0.8949,0.987,0.9314,0.0822,0.8187,0.2804,0.6495,3.0392,50,4072,14500,4072,12488,4491,14743,4238,14461,3725,14000,1276,12303,374,14697,2955,14310,46
125,0.9997,0.951,1.0,1.0,0.0661,1.0,0.2959,0.6864,3.0784,50,3858,14747,3670,12045,3859,14791,3859,14287,3859,14361,1142,12675,255,14564,2649,13423,49
126,0.8953,0.8953,0.9864,0.9307,0.0829,0.8187,0.2808,0.6484,3.0392,50,4158,14503,4158,12481,4581,14747,4322,14467,3802,14009,1304,12340,385,14436,3011,14340,46
127,0.9119,0.8763,0.9479,0.9549,0.1615,0.9917,0.3715,0.7872,3.3529,50,3643,14658,3501,10135,3787,14507,3815,14441,3962,14294,1484,12856,645,14773,3145,13154,42
128,0.9034,0.8898,0.9992,0.9992,0.1751,0.9586,0.5905,0.6431,3.549,50,5328,14437,5248,10029,5893,14405,5893,14441,5654,14561,3483,13442,1033,14420,3793,12737,48
129,0.8979,0.8487,0.982,0.928,0.1357,0.8188,0.2845,0.7588,3.3137,50,4776,14613,4514,11038,5223,14788,4936,14536,4355,14096,1513,10926,722,14565,4036,13663,43
130,0.9982,0.8875,0.9458,0.836,0.2102,1.0,0.2095,0.6091,3.1961,50,7637,14759,6790,10935,7236,14691,6396,14445,7651,14698,1603,13033,1608,14700,4660,14646,52
131,0.9307,0.8782,1.0,0.9042,0.1765,0.8475,0.2515,0.7294,3.3529,50,9028,14488,8519,12728,9700,14684,8771,14495,8221,14412,2440,11729,1712,14637,7075,12825,43
132,0.9034,0.8898,0.9992,0.9992,0.1751,0.9586,0.5905,0.6431,3.549,50,5328,14437,5248,10029,5893,14405,5893,14441,5654,14561,3483,13442,1033,14420,3793,12737,48
133,0.9329,0.8686,0.9998,0.983,0.1587,0.8461,0.3126,0.6561,3.2353,50,6190,14517,5763,11117,6634,14771,6522,14688,5614,14440,2074,11528,1053,14242,4353,14164,46
134,1.0,0.8933,0.9485,0.8959,0.2001,1.0,0.3306,0.6164,2.6863,50,5886,14726,5258,11006,5583,14538,5273,14552,5886,14628,1946,13493,1178,14572,3628,14273,51
135,1.0,0.9625,1.0,0.9541,0.0741,0.8313,0.2779,0.675,2.9216,50,3551,14433,3418,11438,3551,14887,3388,14472,2952,14447,987,11989,263,14134,2397,14132,55
136,0.9512,0.9059,0.9547,0.9044,0.1794,0.8622,0.3167,0.6331,2.6863,50,3860,14576,3676,11383,3874,14757,3670,14710,3499,14794,1285,13012,728,14556,2569,14265,57
137,0.9733,0.9416,0.9869,0.9975,0.0317,1.0,0.3055,0.7786,2.1765,50,1934,14587,1871,10853,1961,14691,1982,14645,1987,14517,607,13375,63,14734,1547,14263,55
138,0.8937,0.8937,1.0,1.0,0.022,1.0,0.3113,0.8208,2.1765,50,1421,14569,1421,9237,1590,14749,1590,14766,1590,14581,495,13167,35,14858,1305,14334,55
139,0.8222,0.7881,0.9097,0.9046,0.0341,0.9097,0.2747,0.7759,2.2941,50,2095,14593,2008,10674,2318,14674,2305,14657,2318,14502,700,11984,87,14401,1977,14122,59
140,0.9537,0.9069,0.955,0.9036,0.1778,0.8616,0.3157,0.6342,2.6863,50,3770,14377,3585,11415,3775,14781,3572,14622,3406,14821,1248,12993,703,14521,2507,14259,57
141,0.9959,0.9545,0.9603,0.9489,0.1605,0.8464,0.2019,0.677,2.6863,50,2886,14670,2766,11752,2783,14952,2750,14569,2453,14358,585,12936,465,14621,1962,13948,56
142,0.9512,0.9059,0.9547,0.9044,0.1794,0.8622,0.3167,0.6331,2.6863,50,3860,14576,3676,11383,3874,14757,3670,14710,3499,14794,1285,13012,728,14556,2569,14265,57
143,0.9939,0.9504,0.9581,0.9442,0.1673,0.8878,0.3162,0.6715,2.6863,50,3083,14604,2948,11669,2972,14883,2929,14460,2754,14927,981,12912,519,14668,2083,13935,55
144,1.0,1.0,1.0,0.8789,0.0,1.0,0.0,1.0,9.2353,50,793,9683,793,7811,793,9730,697,6252,793,8264,0,12788,0,14479,793,8541,22
145,1.0,0.9958,1.0,0.6913,0.0155,1.0,0.0155,0.98,11.4314,50,2647,12050,2636,8865,2647,11289,1830,5327,2647,9340,41,12085,41,14080,2594,10210,45
