,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
0,1.0,1.0,1.0,0.7411,0.0021,1.0,0.0021,1.0,10.0,25,475,1919,475,1919,475,1919,352,1340,475,1919,1,3687,1,4620,475,1919,2
1,1.0,1.0,1.0,0.7327,0.0064,1.0,0.0064,0.818,10.5385,25,621,1829,621,1829,621,1829,455,1277,621,1829,4,3760,4,4712,508,3403,6
2,1.0,1.0,1.0,0.7506,0.0078,1.0,0.0078,1.0,9.7692,25,385,1981,385,1981,385,1981,289,1383,385,1981,3,3648,3,4568,385,1981,2
3,1.0,1.0,1.0,0.7951,0.0,1.0,0.0,1.0,7.9231,25,205,1992,205,1992,205,2123,163,1482,205,1992,0,3597,0,4961,205,2123,2
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0,4751,0,4751,0,4912,0,4751,0,4751,0,3609,0,4751,0,4751,12
5,1.0,1.0,1.0,0.7951,0.0,1.0,0.0,1.0,7.9231,25,205,1992,205,1992,205,2123,163,1482,205,1992,0,3597,0,4961,205,2123,2
6,1.0,1.0,1.0,0.8403,0.0,1.0,0.0,1.0,7.9231,25,119,2065,119,2065,119,2065,100,1536,119,2065,0,3583,0,4941,119,2065,2
7,1.0,1.0,1.0,1.0,0.0,1.0,0.0582,1.0,2.0769,25,601,4844,601,4844,601,4935,601,4844,601,4844,35,3774,0,4968,601,3968,10
8,1.0,1.0,1.0,0.7951,0.0,1.0,0.0,1.0,7.9231,25,205,1992,205,1992,205,2123,163,1482,205,1992,0,3597,0,4961,205,2123,2
9,1.0,0.936,1.0,0.5486,0.6498,1.0,0.064,0.936,10.1538,25,968,4884,906,3287,968,4884,531,1303,968,4884,62,3959,629,4587,906,3287,8
10,1.0,0.9979,1.0,0.6486,0.2013,1.0,0.0021,0.9979,9.9231,25,959,4846,957,3199,959,4737,622,1220,959,4846,2,3986,193,4978,957,3199,8
11,0.8778,0.7681,1.0,0.4171,0.5081,0.8778,0.1097,0.7681,10.8462,25,1408,4811,1232,3230,1604,4982,669,1278,1408,4811,176,4094,815,4735,1232,3230,6
12,1.0,0.9834,1.0,0.9438,0.0166,1.0,0.0166,0.9834,12.8462,25,1086,4861,1068,3191,1086,4750,1025,1537,1086,4861,18,4081,18,4081,1068,3191,5
13,1.0,0.9958,1.0,0.578,0.0042,1.0,0.0042,0.9958,12.4615,25,1680,4954,1673,3078,1680,4830,971,1144,1680,4954,7,4535,7,4535,1673,3078,6
14,1.0,1.0,1.0,0.4977,0.2365,1.0,0.2365,1.0,12.3077,25,2385,4885,2385,3437,2385,4623,1187,1348,2385,4885,564,4993,564,4993,2385,3437,5
15,1.0,0.9845,1.0,0.8159,0.0155,1.0,0.0155,0.9845,16.6923,25,2847,4957,2803,3447,2847,4676,2323,1483,2847,4957,44,3476,44,3476,2803,3447,3
16,1.0,0.995,1.0,0.5588,0.005,1.0,0.005,0.995,13.0,25,2201,4573,2190,3124,2201,4195,1230,1140,2201,4573,11,2982,11,2982,2190,3124,7
17,1.0,0.9944,1.0,0.5526,0.0056,1.0,0.0056,0.9944,13.6923,25,2479,4734,2465,3193,2479,4332,1370,1155,2479,4734,14,3173,14,3173,2465,3193,6
18,1.0,0.9948,1.0,0.556,0.0052,1.0,0.0052,0.9948,13.6923,25,2311,4632,2299,3148,2311,4245,1285,1145,2311,4632,12,3055,12,3055,2299,3148,6
19,1.0,0.995,1.0,0.564,0.005,1.0,0.005,0.995,12.4615,25,2009,4483,1999,3094,2009,4970,1133,1137,2009,4483,10,4855,10,4855,1999,3094,6
20,1.0,0.9845,1.0,0.8124,0.0155,1.0,0.0155,0.9845,16.6923,25,2910,4998,2865,3468,2910,4713,2364,1492,2910,4998,45,3522,45,3522,2865,3468,3
21,1.0,1.0,1.0,0.7842,0.0159,1.0,0.0159,1.0,16.7692,25,4273,4379,4273,4379,4273,4379,3351,1876,4273,4379,68,4805,68,4805,4273,4379,3
22,1.0,0.9831,1.0,0.7355,0.0169,1.0,0.0169,0.9831,17.3077,25,4140,4368,4070,3794,4140,4368,3045,1720,4140,4368,70,4359,70,4359,4070,3794,3
23,1.0,0.9846,1.0,0.7927,0.0154,1.0,0.0154,0.9846,16.7692,25,3382,4197,3330,3675,3382,4197,2681,1577,3382,4197,52,3894,52,3894,3330,3675,3
24,1.0,0.9946,1.0,0.5581,0.0054,1.0,0.0054,0.9946,12.5385,25,2229,4587,2217,3130,2229,4207,1244,1141,2229,4587,12,2999,12,2999,2217,3130,6
25,1.0,0.9946,1.0,0.5634,0.0054,1.0,0.0054,0.9946,12.4615,25,2036,4495,2025,3098,2036,4985,1147,1137,2036,4495,11,4884,11,4884,2025,3098,6
26,1.0,0.9959,1.0,0.577,0.0041,1.0,0.0041,0.9959,12.4615,25,1707,4963,1700,3077,1707,4839,985,1142,1707,4963,7,4560,7,4560,1700,3077,6
27,1.0,0.9974,1.0,0.6171,0.0026,1.0,0.0026,0.9974,11.6154,25,1170,4845,1167,3140,1170,4732,722,1189,1170,4845,3,4124,3,4124,1167,3140,6
28,1.0,0.9964,1.0,0.5975,0.0036,1.0,0.0036,0.9964,11.4615,25,1384,4871,1379,3100,1384,4754,827,1164,1384,4871,5,4283,5,4283,1379,3100,6
29,1.0,0.9989,1.0,0.6571,0.1985,1.0,0.0011,0.9989,9.9231,25,907,4850,906,3216,907,4742,596,1230,907,4850,1,3954,180,4947,906,3216,8
30,1.0,1.0,1.0,0.6257,0.724,1.0,0.0,1.0,10.0769,25,732,4955,732,3340,732,4956,458,1326,732,4955,0,3910,530,4535,732,3340,8
31,1.0,1.0,1.0,0.7207,0.1947,1.0,0.0,1.0,9.9231,25,673,4892,673,3312,673,4998,485,1277,673,4892,0,3827,131,4825,673,3312,8
32,1.0,1.0,1.0,0.696,0.196,1.0,0.0,1.0,11.0769,25,750,4875,750,3278,750,4982,522,1260,750,4875,0,3868,147,4863,750,4982,6
33,0.9833,0.9666,1.0,0.9046,0.0167,1.0,0.0167,0.9666,13.1538,25,1237,4879,1216,3163,1258,4999,1138,1505,1258,4999,21,4195,21,4195,1216,3163,5
34,1.0,0.9958,1.0,0.5796,0.0042,1.0,0.0042,0.9958,12.4615,25,1653,4944,1646,3078,1653,4821,958,1145,1653,4944,7,4511,7,4511,1646,3078,6
35,0.9958,0.9958,1.0,0.9688,0.0166,0.9958,0.0166,0.9834,12.0769,25,958,1671,958,1671,962,4751,932,1569,958,1671,16,3997,16,3997,946,3223,6
36,1.0,0.9989,1.0,0.6527,0.1994,1.0,0.0011,0.9989,11.6154,25,933,4847,932,3207,933,4739,609,1225,933,4847,1,3969,186,4962,932,3207,6
37,1.0,0.8928,1.0,0.7996,0.0157,1.0,0.123,0.8928,14.9231,25,1781,4987,1590,3142,1781,4987,1424,1448,1781,4987,219,4483,28,4528,1590,3142,4
38,1.0,0.9937,1.0,0.7333,0.0063,1.0,0.0063,0.9937,15.2308,25,3675,4450,3652,3858,3675,4450,2695,1824,3675,4450,23,4206,23,4206,3652,3858,5
39,1.0,0.9827,1.0,0.7291,0.0173,1.0,0.0173,0.9827,17.3077,25,4626,4799,4546,4165,4626,4799,3373,1889,4626,4799,80,4826,80,4826,4546,4165,3
40,1.0,1.0,1.0,0.9575,0.0096,1.0,0.0096,1.0,13.7692,25,4045,3097,4045,3097,4045,3097,3873,2743,4045,3097,39,4055,39,4842,4045,3097,2
41,1.0,1.0,1.0,0.9573,0.0095,1.0,0.0095,0.9365,13.7692,25,4003,3047,4003,3047,4003,3047,3832,2699,4003,3047,38,4003,38,4779,3749,4928,5
42,1.0,1.0,1.0,0.9558,0.009,1.0,0.009,0.9454,13.7692,25,3665,2687,3665,2687,3665,2687,3503,2381,3665,2687,33,3602,33,4300,3465,4341,5
43,1.0,1.0,1.0,0.9567,0.0093,1.0,0.0093,0.9411,13.7692,25,3854,2882,3854,2882,3854,2882,3687,2553,3854,2882,36,3823,36,4564,3627,4659,5
44,1.0,1.0,1.0,0.738,0.0067,1.0,0.0067,1.0,14.6923,25,4168,4363,4168,4363,4168,4363,3076,2049,4168,4363,28,4776,28,4776,4168,4363,4
45,1.0,1.0,1.0,0.9562,0.0092,1.0,0.0092,0.9418,13.7692,25,3813,2836,3813,2836,3813,2836,3646,2513,3813,2836,35,3772,35,4503,3591,4586,5
46,1.0,0.9831,1.0,0.7355,0.0169,1.0,0.0169,0.9831,17.3077,25,4140,4368,4070,3794,4140,4368,3045,1720,4140,4368,70,4359,70,4359,4070,3794,3
47,1.0,0.994,1.0,0.7321,0.006,1.0,0.006,0.994,14.6923,25,3315,4972,3295,3590,3315,4972,2427,1709,3315,4972,20,3858,20,3858,3295,3590,4
48,1.0,0.9937,1.0,0.7329,0.0063,1.0,0.0063,0.9937,14.6923,25,3482,4271,3460,3706,3482,4271,2552,1758,3482,4271,22,4014,22,4014,3460,3706,4
49,1.0,0.9831,1.0,0.7585,0.0169,1.0,0.0169,0.9831,17.3077,25,3255,4922,3200,3348,3255,4627,2469,1516,3255,4922,55,3634,55,3634,3200,3348,3
50,1.0,0.9941,1.0,0.7324,0.0059,1.0,0.0059,0.9941,14.6923,25,3203,4866,3184,3520,3203,4866,2346,1679,3203,4866,19,3757,19,3757,3184,3520,4
51,1.0,0.9943,1.0,0.5452,0.0057,1.0,0.0057,0.9943,13.7692,25,3008,4984,2991,3410,3008,4696,1640,1216,3008,4984,17,3587,17,3587,2991,3410,5
52,1.0,0.9825,1.0,0.867,0.0175,1.0,0.1573,0.9825,15.0,25,1774,4466,1743,3152,1774,4934,1538,1436,1774,4466,279,4587,31,4681,1743,3152,4
53,1.0,0.9936,1.0,0.7334,0.0064,1.0,0.0064,0.9936,14.6923,25,3593,4371,3570,3791,3593,4371,2635,1795,3593,4371,23,4122,23,4122,3570,3791,4
54,1.0,0.9938,1.0,0.7335,0.0062,1.0,0.0062,0.9938,14.6923,25,3565,4346,3543,3769,3565,4346,2615,1785,3565,4346,22,4096,22,4096,3543,3769,4
55,1.0,0.9938,1.0,0.7335,0.0062,1.0,0.0062,0.9938,14.6923,25,3565,4346,3543,3769,3565,4346,2615,1785,3565,4346,22,4096,22,4096,3543,3769,4
56,1.0,1.0,1.0,0.7402,0.0177,1.0,0.0177,1.0,17.0769,25,4857,4466,4857,4466,4857,4466,3595,2025,4857,4466,86,3367,86,4030,4857,4466,4
57,1.0,1.0,1.0,0.9571,0.0093,1.0,0.0093,0.9381,13.7692,25,3960,2999,3960,2999,3960,2999,3790,2656,3960,2999,37,3950,37,4716,3715,4849,5
58,1.0,1.0,1.0,0.9563,0.0093,1.0,0.0093,0.9437,13.7692,25,3749,2771,3749,2771,3749,2771,3585,2455,3749,2771,35,3698,35,4414,3538,4478,5
59,1.0,1.0,1.0,0.7393,0.0068,1.0,0.0068,1.0,14.6923,25,4434,4687,4434,4687,4434,4687,3278,2196,4434,4687,30,3348,30,3997,4434,4687,5
60,1.0,1.0,1.0,0.9555,0.0092,1.0,0.0092,0.9452,13.7692,25,3686,2707,3686,2707,3686,2707,3522,2400,3686,2707,34,3626,34,4328,3484,4374,5
61,1.0,0.9935,1.0,0.7331,0.0065,1.0,0.0065,0.9935,14.6923,25,4031,4834,4005,4189,4031,4834,2955,1970,4031,4834,26,4588,26,4588,4005,4189,4
62,1.0,0.9936,1.0,0.733,0.0064,1.0,0.0064,0.9936,14.6923,25,3731,4505,3707,3905,3731,4505,2735,1844,3731,4505,24,4263,24,4263,3707,3905,4
63,1.0,0.9833,1.0,0.7483,0.0167,1.0,0.0167,0.9833,17.3077,25,3583,4849,3523,3482,3583,4849,2681,1577,3583,4849,60,3886,60,3886,3523,3482,3
64,1.0,0.9941,1.0,0.7324,0.0059,1.0,0.0059,0.9941,14.6923,25,3203,4866,3184,3520,3203,4866,2346,1679,3203,4866,19,3757,19,3757,3184,3520,4
65,1.0,0.9937,1.0,0.733,0.0063,1.0,0.0063,0.9937,14.6923,25,3813,4589,3789,3977,3813,4589,2795,1876,3813,4589,24,4350,24,4350,3789,3977,4
66,1.0,0.9833,1.0,0.764,0.0167,1.0,0.0167,0.9833,17.3077,25,3123,4838,3071,3305,3123,4551,2386,1496,3123,4838,52,3538,52,3538,3071,3305,3
67,1.0,0.9939,1.0,0.5455,0.0061,1.0,0.0061,0.9939,13.7692,25,2953,4935,2935,3382,2953,4651,1611,1208,2953,4935,18,3540,18,3540,2935,3382,5
68,1.0,0.9832,1.0,0.7436,0.0168,1.0,0.0168,0.9832,17.3077,25,3748,4975,3685,3562,3748,4975,2787,1614,3748,4975,63,4019,63,4019,3685,3562,3
69,1.0,0.9934,1.0,0.7325,0.0066,1.0,0.0066,0.9934,14.6923,25,3951,4738,3925,4106,3951,4738,2894,1934,3951,4738,26,4498,26,4498,3925,4106,4
70,1.0,0.9937,1.0,0.733,0.0063,1.0,0.0063,0.9937,14.6923,25,3510,4296,3488,3727,3510,4296,2573,1767,3510,4296,22,4041,22,4041,3488,3727,4
71,1.0,0.9829,1.0,0.7301,0.0171,1.0,0.0171,0.9829,17.3077,25,4561,4736,4483,4110,4561,4736,3330,1863,4561,4736,78,4762,78,4762,4483,4110,3
72,1.0,1.0,1.0,0.7398,0.0178,1.0,0.0178,1.0,17.0769,25,4889,4498,4889,4498,4889,4498,3617,2040,4889,4498,87,3390,87,4057,4889,4498,4
73,1.0,1.0,1.0,0.9593,0.0097,1.0,0.0097,1.0,13.7692,25,4321,3446,4321,3446,4321,3446,4145,3050,4321,3446,42,4415,42,4729,4321,3446,2
74,1.0,0.9844,1.0,0.7742,0.0156,1.0,0.0156,0.9844,16.7692,25,4159,4828,4094,4212,4159,4828,3220,1804,4159,4828,65,4614,65,4614,4094,4212,3
75,1.0,1.0,1.0,0.9524,0.0241,1.0,0.0241,1.0,16.2308,25,5016,3477,5016,3477,5016,3477,4777,3091,5016,3477,121,4753,121,3494,5016,3477,2
76,1.0,1.0,1.0,0.9505,0.0238,1.0,0.0238,1.0,15.9231,25,4708,3109,4708,3109,4708,3109,4475,2766,4708,3109,112,4367,112,4683,4708,3109,2
77,1.0,1.0,1.0,0.9728,0.01,1.0,0.01,1.0,12.6923,25,5295,4777,5295,4777,5295,4777,5151,4461,5295,4777,53,3228,53,4373,5295,4777,2
78,1.0,1.0,1.0,1.0,0.013,1.0,0.013,1.0,12.3846,25,4545,4612,4545,4612,4545,4612,4545,4612,4545,4612,59,4158,59,4158,4545,4612,2
