,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
33,1.0,0.9809,1.0,0.7805,0.0191,1.0,0.0191,0.9809,15.3846,25,2405,4930,2359,3516,2405,4666,1877,1599,2405,4930,46,3262,46,3262,2359,3516,5
34,1.0,0.9917,1.0,0.7448,0.0083,1.0,0.0083,0.9917,13.7692,25,2782,4959,2759,3313,2782,4527,2072,1536,2782,4959,23,3397,23,3397,2759,3313,5
35,1.0,0.979,1.0,0.889,0.021,1.0,0.021,0.979,13.9231,25,1766,4423,1729,3991,1766,4423,1570,1815,1766,4423,37,3185,37,3185,1729,3991,6
36,1.0,0.9939,1.0,0.843,0.0061,1.0,0.0061,0.9939,11.6154,25,1631,4500,1621,4046,1631,4500,1375,1988,1631,4500,10,3182,10,3182,1621,4046,8
37,1.0,0.9818,1.0,0.7061,0.0182,1.0,0.0182,0.9818,15.9231,25,3243,4574,3184,2948,3243,4137,2290,1341,3243,4574,59,3394,59,3394,3184,2948,4
38,1.0,0.9923,1.0,0.6385,0.0077,1.0,0.0077,0.9923,18.3846,25,6136,4116,6089,1953,6136,4885,3918,906,6136,4116,47,4483,47,4483,6089,1953,3
39,1.0,0.9833,1.0,0.6101,0.0167,1.0,0.4516,0.9833,18.3846,25,7919,4608,7787,1183,7919,4373,4831,538,7919,4608,3576,401,132,4920,7787,1183,3
40,1.0,0.9921,1.0,0.6373,0.0079,1.0,0.4714,0.9921,18.6923,25,8511,4924,8444,2095,8511,4175,5424,923,8511,4924,4012,689,67,4586,8444,2095,3
41,1.0,0.9923,1.0,0.6374,0.0077,1.0,0.4715,0.9923,18.6923,25,8425,4882,8360,2079,8425,4140,5370,916,8425,4882,3972,684,65,4543,8360,2079,3
42,1.0,0.9924,1.0,0.639,0.0076,1.0,0.4728,0.9924,18.6923,25,7743,4585,7684,1987,7743,3897,4948,873,7743,4585,3661,651,59,4210,7684,1987,3
43,1.0,0.9922,1.0,0.6379,0.0078,1.0,0.4718,0.9922,18.6923,25,8128,4740,8065,2029,8128,4022,5185,893,8128,4740,3835,667,63,4394,8065,2029,3
44,1.0,0.9922,1.0,0.6441,0.0078,1.0,0.4764,0.9922,18.6923,25,6837,4336,6784,1981,6837,3713,4404,865,6837,4336,3257,645,53,4883,6784,1981,3
45,1.0,0.9923,1.0,0.6381,0.0077,1.0,0.472,0.9923,18.6923,25,8042,4703,7980,2018,8042,3992,5132,888,8042,4703,3796,663,62,4352,7980,2018,3
46,1.0,0.9833,1.0,0.6135,0.0167,1.0,0.454,0.9833,18.3846,25,7205,4863,7085,1287,7205,4268,4420,585,7205,4863,3271,436,120,4595,7085,1287,3
47,1.0,0.9164,1.0,0.6121,0.0073,1.0,0.0073,0.9164,17.6923,25,5863,4827,5373,2225,5863,4827,3589,961,5863,4827,43,4237,43,4237,5373,2225,3
48,1.0,0.9149,1.0,0.6064,0.0073,1.0,0.0073,0.9149,17.6923,25,6168,4805,5643,2155,6168,4805,3740,933,6168,4805,45,4347,45,4347,5643,2155,3
49,1.0,0.9831,1.0,0.6244,0.0169,1.0,0.4929,0.9831,18.3846,25,5910,4811,5810,1628,5910,4282,3690,741,5910,4811,2913,3996,100,4088,5810,1628,3
50,1.0,0.9176,1.0,0.6164,0.0074,1.0,0.0074,0.9176,17.6923,25,5657,4851,5191,2279,5657,4851,3487,983,5657,4851,42,4164,42,4164,5191,2279,3
51,1.0,0.9199,1.0,0.6254,0.0074,1.0,0.0074,0.9199,17.9231,25,5294,4909,4870,2384,5294,4909,3311,1026,5294,4909,39,4046,39,4046,4870,2384,3
52,1.0,0.9821,1.0,0.6873,0.0179,1.0,0.0179,0.9821,17.0769,25,3569,4398,3505,2745,3569,4996,2453,1249,3569,4398,64,3456,64,3456,3505,2745,3
53,1.0,0.9138,1.0,0.603,0.0072,1.0,0.0072,0.9138,17.6923,25,6370,4799,5821,2115,6370,4799,3841,917,6370,4799,46,4423,46,4423,5821,2115,3
54,1.0,0.9142,1.0,0.604,0.0071,1.0,0.0071,0.9142,17.6923,25,6318,4801,5776,2125,6318,4801,3816,921,6318,4801,45,4405,45,4405,5776,2125,3
55,1.0,0.9142,1.0,0.604,0.0071,1.0,0.0071,0.9142,17.6923,25,6318,4801,5776,2125,6318,4801,3816,921,6318,4801,45,4405,45,4405,5776,2125,3
56,1.0,0.9833,1.0,0.6085,0.5286,1.0,0.4505,0.9833,18.3846,25,8396,4732,8256,1145,8396,4486,5109,521,8396,4732,3782,388,4438,4964,8256,1145,3
57,1.0,0.9922,1.0,0.6375,0.0078,1.0,0.4715,0.9922,18.6923,25,8341,4839,8276,2063,8341,4103,5317,909,8341,4839,3933,678,65,4500,8276,2063,3
58,1.0,0.9922,1.0,0.6385,0.0078,1.0,0.4723,0.9922,18.6923,25,7915,4650,7853,2003,7915,3949,5054,880,7915,4650,3738,657,62,4290,7853,2003,3
59,1.0,0.9923,1.0,0.6413,0.0077,1.0,0.4743,0.9923,18.6923,25,7270,4435,7214,1968,7270,3782,4662,862,7270,4435,3448,643,56,3998,7214,1968,3
60,1.0,0.9923,1.0,0.6388,0.0077,1.0,0.4725,0.9923,18.6923,25,7786,4601,7726,1991,7786,3910,4974,875,7786,4601,3679,653,60,4230,7726,1991,3
61,1.0,0.9922,1.0,0.6464,0.0078,1.0,0.0078,0.9922,18.6923,25,6575,4295,6524,2003,6575,3689,4250,873,6575,4295,51,4752,51,4752,6524,2003,3
62,1.0,0.9921,1.0,0.6517,0.0079,1.0,0.0079,0.9921,18.6923,25,6090,4254,6042,2072,6090,3677,3969,899,6090,4254,48,4523,48,4523,6042,2072,3
63,1.0,0.9833,1.0,0.6194,0.0167,1.0,0.4584,0.9833,18.3846,25,6392,4798,6285,1478,6392,4246,3959,672,6392,4798,2930,500,107,4265,6285,1478,3
64,1.0,0.9176,1.0,0.6164,0.0074,1.0,0.0074,0.9176,17.6923,25,5657,4851,5191,2279,5657,4851,3487,983,5657,4851,42,4164,42,4164,5191,2279,3
65,1.0,0.9921,1.0,0.6499,0.0079,1.0,0.0079,0.9921,18.6923,25,6224,4260,6175,2049,6224,3675,4045,891,6224,4260,49,4583,49,4583,6175,2049,3
66,1.0,0.983,1.0,0.6271,0.017,1.0,0.4872,0.983,18.3077,25,5714,4828,5617,1697,5714,4308,3583,772,5714,4828,2784,4010,97,4021,5617,1697,3
67,1.0,0.9206,1.0,0.6283,0.0075,1.0,0.0075,0.9206,17.9231,25,5189,4930,4777,2418,5189,4930,3260,1040,5189,4930,39,4014,39,4014,4777,2418,3
68,1.0,0.9833,1.0,0.6173,0.0167,1.0,0.4569,0.9833,18.3846,25,6632,4805,6521,1413,6632,4241,4094,643,6632,4805,3030,479,111,4358,6521,1413,3
69,1.0,0.9922,1.0,0.6474,0.0078,1.0,0.0078,0.9922,18.6923,25,6444,4279,6394,2018,6444,3681,4172,879,6444,4279,50,4687,50,4687,6394,2018,3
70,1.0,0.9147,1.0,0.6056,0.0072,1.0,0.0072,0.9147,17.6923,25,6217,4804,5687,2145,6217,4804,3765,929,6217,4804,45,4366,45,4366,5687,2145,3
71,1.0,0.9833,1.0,0.6104,0.0167,1.0,0.4518,0.9833,18.3846,25,7825,4986,7694,1193,7825,4354,4776,543,7825,4986,3535,404,131,4875,7694,1193,3
72,1.0,0.9832,1.0,0.6083,0.5288,1.0,0.4503,0.9832,18.3846,25,8445,4745,8303,1142,8445,4499,5137,520,8445,4745,3803,387,4466,4980,8303,1142,3
73,1.0,0.9921,1.0,0.637,0.0079,1.0,0.4711,0.9921,18.6923,25,9061,4952,8989,2233,9061,4447,5772,985,9061,4952,4269,736,72,4883,8989,2233,3
74,1.0,0.9848,1.0,0.6236,0.0152,1.0,0.4615,0.9848,18.6154,25,7438,4688,7325,1358,7438,4462,4638,557,7438,4688,3433,415,113,4778,7325,1358,3
75,1.0,0.9827,1.0,0.6055,0.0173,1.0,0.4484,0.9827,18.3846,25,10924,4474,10735,1344,10924,3615,6615,613,10924,4474,4898,456,189,4600,10735,1344,3
76,1.0,0.9829,1.0,0.6055,0.0171,1.0,0.4483,0.9829,18.3846,25,10285,4170,10109,1230,10285,3363,6228,561,10285,4170,4611,418,176,4830,10109,1230,3
77,1.0,0.9915,1.0,0.641,0.0085,1.0,0.4741,0.9915,18.6923,25,10984,4206,10891,3149,10984,4206,7041,1388,10984,4206,5207,1036,93,3764,10891,4858,3
78,1.0,1.0,1.0,0.6573,0.0092,1.0,0.0092,1.0,17.6923,25,12572,4629,12572,4629,12572,4629,8264,2029,12572,4629,116,3388,116,4611,12572,4629,4
79,1.0,1.0,1.0,0.656,0.0091,1.0,0.0091,1.0,17.6923,25,12415,4460,12415,4460,12415,4460,8144,1956,12415,4460,113,3324,113,4524,12415,4460,4
80,1.0,0.9916,1.0,0.6404,0.0084,1.0,0.4737,0.9916,18.6923,25,10818,4079,10727,3042,10818,4079,6928,1341,10818,4079,5124,1001,91,3692,10727,4718,3
81,1.0,0.9828,1.0,0.6056,0.0172,1.0,0.4482,0.9828,18.3846,25,10530,4280,10349,1269,10530,3454,6377,578,10530,4280,4720,431,181,4948,10349,1269,3
82,1.0,0.9848,1.0,0.6165,0.0152,1.0,0.4563,0.9848,18.6154,25,8883,3864,8748,1252,8883,4820,5476,515,8883,3864,4053,384,135,4279,8748,1252,3
83,1.0,0.9848,1.0,0.6158,0.0152,1.0,0.4558,0.9848,18.6154,25,9124,3933,8985,1258,9124,4913,5619,518,9124,3933,4159,386,139,4383,8985,1258,3
84,1.0,0.9828,1.0,0.6055,0.0172,1.0,0.4483,0.9828,18.3846,25,10727,4374,10542,1304,10727,3532,6495,595,10727,4374,4809,443,185,4512,10542,1304,3
85,1.0,0.9831,1.0,0.6063,0.0169,1.0,0.4489,0.9831,18.3846,25,9504,3872,9343,1150,9504,4875,5762,524,9504,3872,4266,390,161,4471,9343,1150,3
86,1.0,0.983,1.0,0.606,0.017,1.0,0.4486,0.983,18.3846,25,9699,3939,9534,1164,9699,4962,5878,530,9699,3939,4351,395,165,4559,9534,1164,3
87,1.0,0.9787,1.0,0.6177,0.3641,1.0,0.3641,0.9787,18.1538,25,4891,4908,4787,2011,4891,4424,3021,969,4891,4908,1781,4890,1781,4890,4787,2011,3
88,1.0,0.821,1.0,1.0,0.021,1.0,0.3562,0.821,12.7692,25,7530,4863,6182,1307,7530,4863,7530,4863,7530,4863,2682,3492,158,4343,6182,2280,3
89,1.0,0.8211,1.0,1.0,0.0094,1.0,0.4602,0.8211,11.2308,25,8179,4911,6716,1195,8179,4911,8179,4911,8179,4911,3764,3877,77,4678,6716,2602,3
90,1.0,0.8365,1.0,1.0,0.3699,1.0,0.3699,0.8365,12.7692,25,9260,4982,7746,1064,9260,4982,9260,4982,9260,4982,3425,3815,3425,4484,7746,3775,3
91,1.0,0.982,1.0,1.0,0.3962,1.0,0.5737,1.0,18.3077,25,8089,4798,7943,817,8089,4133,8089,4798,8089,4798,4641,3885,3205,4682,8089,4798,3
92,1.0,0.8368,1.0,1.0,0.0214,1.0,0.3687,0.8368,12.7692,25,8720,4867,7297,1108,8720,4867,8720,4867,8720,4867,3215,3697,187,4864,7297,3695,3
93,1.0,0.8367,1.0,1.0,0.0214,1.0,0.369,0.8367,12.7692,25,8883,4897,7432,1092,8883,4897,8883,4897,8883,4897,3278,3730,190,4932,7432,3715,3
94,1.0,0.821,1.0,1.0,0.0209,1.0,0.3588,0.821,12.7692,25,8072,4898,6627,1211,8072,4898,8072,4898,8072,4898,2896,3559,169,4542,6627,2606,3
95,1.0,0.8211,1.0,1.0,0.021,1.0,0.3611,0.8211,12.7692,25,8669,4980,7118,1131,8669,4980,8669,4980,8669,4980,3130,3656,182,4775,7118,2599,3
96,1.0,0.8739,1.0,1.0,0.387,1.0,0.387,0.8739,12.7692,25,9070,4053,7926,1052,9070,4053,9070,4053,9070,4053,3510,3868,3510,4549,7926,3815,3
97,1.0,0.8211,1.0,1.0,0.0209,1.0,0.3603,0.8211,12.7692,25,8506,4953,6984,1150,8506,4953,8506,4953,8506,4953,3065,3628,178,4711,6984,2597,3
98,1.0,0.982,1.0,1.0,0.018,1.0,0.5657,0.982,18.3077,25,6762,4561,6640,1057,6762,3977,6762,4561,6762,4561,3825,3666,122,4504,6640,1057,3
99,1.0,0.9517,1.0,1.0,0.3953,1.0,0.3953,0.9517,18.3846,25,5492,4569,5227,1612,5492,4050,5492,4569,5492,4569,2171,4898,2171,4898,5227,1612,3
100,1.0,0.9818,1.0,1.0,0.3789,1.0,0.3789,0.9818,18.3077,25,5123,4651,5030,1614,5123,4147,5123,4651,5123,4651,1941,4931,1941,4931,5030,1614,3
101,1.0,0.9515,1.0,1.0,0.3912,1.0,0.3912,0.9515,18.3846,25,5176,4638,4925,1746,5176,4131,5176,4638,5176,4638,2025,4874,2025,4874,4925,1746,3
102,1.0,0.9624,1.0,1.0,0.398,1.0,0.398,0.9624,18.3077,25,5326,4815,5126,1909,5326,4314,5326,4815,5326,4815,2120,4730,2120,4730,5126,1909,3
103,1.0,0.9622,1.0,0.9997,0.429,1.0,0.429,0.9622,17.4615,25,5876,4918,5654,1834,5876,4385,5874,4450,5876,4918,2521,4748,2521,4748,5654,1834,3
104,1.0,0.9515,1.0,1.0,0.3928,1.0,0.3928,0.9515,18.3846,25,5282,4613,5026,1700,5282,4103,5282,4613,5282,4613,2075,4881,2075,4881,5026,1700,3
105,1.0,0.9529,1.0,1.0,0.0471,1.0,0.5779,0.9529,18.3846,25,7320,4477,6975,1044,7320,3869,7320,4477,7320,4477,4230,3575,345,4475,6975,1044,3
106,1.0,0.8211,1.0,1.0,0.0093,1.0,0.4616,0.8211,11.2308,25,8669,4980,7118,1131,8669,4980,8669,4980,8669,4980,4002,3960,81,4876,7118,2599,3
107,1.0,0.8366,1.0,1.0,0.3696,1.0,0.3696,0.8366,12.7692,25,9097,4944,7611,1075,9097,4944,9097,4944,9097,4944,3362,3778,3362,4437,7611,3748,3
108,1.0,0.8734,1.0,1.0,0.0102,1.0,0.3318,0.8734,11.2308,25,9542,4154,8334,1036,9542,4154,9542,4154,9542,4154,3166,4319,97,4317,8334,3920,3
109,1.0,0.8739,1.0,1.0,0.33,1.0,0.33,0.8739,11.2308,25,9070,4053,7926,1052,9070,4053,9070,4053,9070,4053,2993,4180,2993,4861,7926,3815,3
110,1.0,0.8211,1.0,1.0,0.0094,1.0,0.4605,0.8211,11.2308,25,8289,4923,6806,1179,8289,4923,8289,4923,8289,4923,3817,3894,78,4721,6806,2600,3
111,1.0,0.9273,1.0,1.0,0.0022,1.0,0.3052,0.9273,11.2308,25,5361,4600,4971,1852,5361,4600,5361,4600,5361,4600,1636,3823,12,4089,4971,2738,3
112,1.0,0.8403,1.0,1.0,0.0092,1.0,0.4539,0.8403,11.2308,25,5653,4904,4750,1770,5653,4904,5653,4904,5653,4904,2566,3764,52,3867,4750,2617,3
113,1.0,0.9402,1.0,1.0,0.0017,1.0,0.0017,0.9402,11.2308,25,4127,4878,3880,2281,4127,4878,4127,4878,4127,4878,7,3696,7,3696,3880,3081,3
114,1.0,0.9253,1.0,1.0,0.4053,1.0,0.4053,0.9253,11.2308,25,5653,4570,5231,1773,5653,4570,5653,4570,5653,4570,2291,4960,2291,4960,5231,3019,3
115,1.0,0.9227,1.0,0.6607,0.0133,1.0,0.4101,0.9227,11.2308,25,6184,4550,5706,1651,6184,4550,4086,4898,6184,4550,2536,3559,82,4340,5706,2960,3
116,1.0,1.0,1.0,0.9509,0.0,1.0,0.5872,1.0,6.7692,25,3663,4093,3663,3469,3663,4395,3483,4601,3663,4093,2151,3602,0,4883,3663,3469,6
117,1.0,0.9399,1.0,0.4643,0.4776,0.9891,0.4643,0.9399,6.1538,25,4144,4853,3895,3496,4144,4853,1924,4239,4099,4607,1924,4239,1979,4539,3895,3496,3
118,0.9701,0.6747,1.0,0.9701,0.0669,0.9701,0.5666,0.9115,2.6923,25,2565,4726,1784,3175,2644,4886,2565,4726,2565,4726,1498,4745,177,4558,2410,4419,8
119,0.9909,0.6811,1.0,0.9909,0.0704,0.9909,0.5943,0.9296,2.5385,25,2281,4857,1568,3287,2302,4905,2281,4857,2281,4857,1368,4745,162,4470,2140,4547,8
120,0.7985,0.7463,1.0,0.549,0.171,1.0,0.4811,0.7463,2.4615,25,1882,3365,1759,2980,2357,4876,1294,3657,2357,4876,1134,3655,403,4879,1759,2980,10
121,1.0,0.7548,1.0,0.8254,0.1279,1.0,0.4264,0.7548,2.6154,25,1970,4929,1487,3056,1970,4929,1626,4050,1970,4929,840,4929,252,4840,1487,4047,12
122,1.0,0.7692,1.0,0.8992,0.13,1.0,0.4347,0.7692,2.6154,25,1677,4664,1290,3203,1677,4664,1508,4107,1677,4664,729,4974,218,4815,1290,4183,12
123,1.0,0.7569,1.0,1.0,0.1283,1.0,0.4268,0.7569,2.6154,25,2221,4756,1681,2914,2221,4756,2221,4756,2221,4756,948,4889,285,4868,1681,3916,12
124,1.0,0.7692,1.0,0.8992,0.13,1.0,0.4347,0.7692,2.6154,25,1677,4664,1290,3203,1677,4664,1508,4107,1677,4664,729,4974,218,4815,1290,4183,12
125,1.0,0.9028,1.0,1.0,0.0771,1.0,0.0972,0.9028,1.7692,25,1595,4630,1440,3139,1595,4630,1595,4630,1595,4630,155,3219,123,4977,1440,3139,13
126,1.0,0.77,1.0,0.8827,0.13,1.0,0.4347,0.77,2.6154,25,1739,4619,1339,3166,1739,4619,1535,4094,1739,4619,756,4962,226,4821,1339,4148,12
127,1.0,0.9343,1.0,0.6737,0.2148,1.0,0.6039,0.9343,1.8462,25,1704,3475,1592,3086,1704,3475,1148,3740,1704,3475,1029,3699,366,4847,1592,3086,14
128,1.0,0.8833,1.0,1.0,0.0664,1.0,0.1625,0.8833,2.8462,25,2665,4783,2354,2550,2665,4783,2665,4783,2665,4783,433,4693,177,4514,2354,3331,9
129,1.0,0.7569,1.0,1.0,0.1283,1.0,0.4268,0.7569,2.6154,25,2221,4756,1681,2914,2221,4756,2221,4756,2221,4756,948,4889,285,4868,1681,3916,12
130,0.8686,0.865,1.0,1.0,0.0036,1.0,0.6245,0.8444,5.3077,25,2188,3548,2179,3051,2519,3378,2519,3378,2519,3378,1573,3424,9,4559,2127,2074,7
131,0.9028,0.6871,1.0,0.9028,0.0957,1.0,0.9028,0.7838,4.7692,25,4841,3344,3684,1706,5362,4824,4841,3344,5362,4824,4841,3344,513,4992,4203,2546,7
132,1.0,0.8833,1.0,1.0,0.0664,1.0,0.1625,0.8833,2.8462,25,2665,4783,2354,2550,2665,4783,2665,4783,2665,4783,433,4693,177,4514,2354,3331,9
133,1.0,0.7594,1.0,1.0,0.0242,1.0,0.4296,0.8652,4.1538,25,3138,4178,2383,2435,3138,4178,3138,4178,3138,4178,1348,3733,76,4574,2715,2870,7
134,0.9374,0.9374,1.0,1.0,0.0626,1.0,0.5116,0.9374,2.6923,25,1975,4636,1975,4636,2107,4239,2107,4239,2107,4239,1078,3675,132,4813,1975,3171,12
135,1.0,0.8692,1.0,1.0,0.1084,1.0,0.2252,0.8692,2.6154,25,1208,4270,1050,2852,1208,4270,1208,4270,1208,4270,272,2958,131,4770,1050,3808,10
136,0.9725,0.9725,1.0,1.0,0.1177,1.0,0.3992,0.8823,2.6923,25,1413,4939,1413,4939,1453,4644,1453,4644,1453,4644,580,3971,171,4965,1282,3259,11
137,1.0,0.9033,1.0,1.0,0.0967,1.0,0.0967,0.9033,1.4615,25,610,4166,551,3763,610,4166,610,4166,610,4166,59,3119,59,4881,551,4851,14
138,1.0,0.9027,1.0,1.0,0.0973,1.0,0.0973,0.9027,1.3846,25,442,4280,399,3866,442,4280,442,4280,442,4280,43,3099,43,4985,399,3866,15
139,1.0,0.9037,1.0,1.0,0.0963,1.0,0.0963,0.9037,1.8462,25,748,4079,676,3684,748,4079,748,4079,748,4079,72,3140,72,4774,676,3684,13
140,0.9752,0.9752,1.0,1.0,0.116,1.0,0.389,0.8593,2.2308,25,1379,4960,1379,4960,1414,4671,1414,4671,1414,4671,550,3991,164,4959,1215,2630,12
141,1.0,1.0,1.0,1.0,0.1022,1.0,0.1022,0.8978,2.1538,25,1076,4909,1076,4909,1076,4909,1076,4909,1076,4909,110,3020,110,4921,966,2816,12
142,0.9725,0.9725,1.0,1.0,0.1177,1.0,0.3992,0.8823,2.6923,25,1413,4939,1413,4939,1453,4644,1453,4644,1453,4644,580,3971,171,4965,1282,3259,11
143,1.0,1.0,1.0,1.0,0.1066,1.0,0.1066,0.8934,2.1538,25,1144,4862,1144,4862,1144,4862,1144,4862,1144,4862,122,3019,122,4928,1022,2773,12
144,1.0,1.0,1.0,0.7515,0.0061,1.0,0.0061,1.0,8.9231,25,495,2700,495,2700,495,2700,372,2010,495,2700,3,3051,3,3051,495,2700,2
145,1.0,0.9953,1.0,0.9117,0.0047,1.0,0.0047,0.9953,9.9231,25,1280,4758,1274,4307,1280,4758,1167,2146,1280,4758,6,3136,6,3136,1274,4307,12
146,1.0,1.0,1.0,0.7538,0.0,1.0,0.0,1.0,8.2308,25,463,2728,463,2728,463,2728,349,2031,463,2728,0,3050,0,3050,463,2728,2
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25,0,4843,0,4843,0,4648,0,4843,0,4843,0,3038,0,4843,0,4843,16
