,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
11,0.9745,0.8579,1.0,0.8691,0.0296,0.8579,0.0618,0.8511,0.4835,27.2632,75,7502,12608,6604,9831,7698,14469,6690,10783,6604,10600,476,13428,228,14548,6552,11392,3722,7214,45
12,1.0,0.9804,1.0,0.8913,0.0101,0.9804,0.0464,0.9804,0.3441,34.7368,75,6745,13477,6613,9577,6745,13694,6012,9692,6613,10332,313,13112,68,13747,6613,10332,2321,4392,30
13,0.954,0.8929,1.0,0.7338,0.0014,0.8624,0.0913,0.8614,0.444,33.5789,75,9719,12577,9097,9419,10188,14976,7476,6886,8786,9124,930,13609,14,14169,8776,9840,4523,9303,35
14,0.8593,0.7507,1.0,0.7267,0.0297,1.0,0.0795,0.7175,0.411,32.6579,75,14172,14573,12381,12430,16493,14442,11986,9522,16493,14442,1312,11665,490,14169,11833,9178,6778,7155,30
15,1.0,0.9839,1.0,0.6753,0.0503,1.0,0.2245,0.9839,0.3377,45.8158,75,16581,14272,16314,5812,16581,14864,11197,3825,16581,13409,3722,12854,834,14782,16314,8459,5600,2969,21
16,0.9867,0.9303,1.0,0.7495,0.0045,0.9894,0.0552,0.9303,0.3993,36.5526,75,12329,13417,11624,8258,12495,13679,9365,5977,12362,13936,690,12922,56,14705,11624,8258,4989,6748,31
17,0.9917,0.8378,0.9991,0.6953,0.0138,0.9991,0.0993,0.8378,0.0405,36.9474,75,14684,13615,12405,8249,14794,14369,10295,5649,14794,14369,1470,13047,204,14260,12405,10393,600,2248,27
18,0.997,0.8719,0.997,0.6999,0.0046,0.9929,0.0706,0.8401,0.3787,36.6316,75,13842,14517,12105,9593,13842,14517,9717,5858,13784,13874,980,12832,64,14913,11663,8518,5257,6919,30
19,0.997,0.8807,1.0,0.7133,0.0035,0.9832,0.095,0.8493,0.3823,35.6053,75,12084,14356,10674,10171,12120,14459,8645,6310,11916,14404,1151,13964,42,14703,10294,9092,4634,7054,30
20,1.0,0.9838,1.0,0.6736,0.0505,1.0,0.2272,0.9838,0.3378,46.7368,75,16885,14227,16612,5701,16885,14632,11373,3778,16885,13358,3836,12880,852,14763,16612,5701,5703,2942,21
21,1.0,0.9828,1.0,0.6522,0.1117,1.0,0.4574,0.9828,0.0,48.8684,75,23667,12359,23260,4171,23667,14518,15435,3238,23667,12359,10825,2204,2644,14722,23260,6039,0,3955,21
22,1.0,0.9441,1.0,0.7096,0.058,0.9625,0.2441,0.9441,0.3311,48.3158,75,23126,13116,21833,3875,23126,12567,16411,3551,22258,12569,5645,2220,1342,14087,21833,3875,7658,2345,21
23,1.0,0.9834,1.0,0.6635,0.0515,1.0,0.2659,0.9834,0.0,47.7895,75,19129,14062,18812,5000,19129,14285,12693,3492,19129,13135,5086,2369,986,14604,18812,14400,0,3435,17
24,0.997,0.8788,1.0,0.707,0.0044,1.0,0.145,0.8469,0.3816,35.8158,75,13293,13917,11717,9740,13333,14019,9426,5974,13333,14019,1933,13774,58,14755,11292,8664,5088,6949,30
25,0.9839,0.8803,1.0,0.7124,0.0037,0.9832,0.0953,0.8489,0.3823,35.8158,75,12074,14372,10803,10115,12272,14400,8742,6267,12066,14346,1170,13997,46,14751,10418,9036,4691,7039,30
26,0.9614,0.8869,1.0,0.7285,0.0016,0.8564,0.0913,0.8564,0.4417,33.7632,75,9996,12822,9221,9355,10397,14911,7574,6834,8904,9065,949,13635,17,14210,8904,9773,4592,9280,35
27,0.9926,0.9616,1.0,0.798,0.0,0.9334,0.0808,0.8644,0.149,29.1316,75,6962,12955,6745,10788,7014,14633,5597,10135,6547,10410,567,13016,0,13818,6063,11877,1045,6699,42
28,0.9966,0.9694,1.0,0.8287,0.0021,0.9694,0.0278,0.9527,0.4297,31.2368,75,7707,12641,7496,9058,7733,12976,6408,7485,7496,9831,215,13519,16,14088,7367,10639,3323,10764,37
29,1.0,1.0,1.0,0.8583,0.0,1.0,0.0,1.0,0.3969,25.8684,75,5349,14475,5349,10471,5349,14623,4591,10770,5349,11211,0,13154,0,14233,5349,11211,2123,6497,42
30,1.0,0.9787,1.0,0.9042,0.0231,0.9787,0.0421,0.9082,0.3743,23.6053,75,4510,12775,4414,11254,4510,12775,4078,11233,4414,11989,190,13077,104,14011,4096,12979,1688,4788,53
31,1.0,1.0,1.0,0.8623,0.0,1.0,0.0,1.0,0.3663,21.5263,75,4262,12874,4262,11278,4262,12874,3675,11414,4262,12006,0,12932,0,13998,4262,12006,1561,4859,52
32,1.0,0.9847,1.0,0.8474,0.0,0.9847,0.0362,0.8968,0.4483,27.4737,75,4698,14818,4626,11002,4698,14869,3981,11193,4626,11734,170,12830,0,14071,4213,12773,2106,9062,47
33,1.0,0.9765,1.0,0.8656,0.0122,0.9765,0.0235,0.9723,0.3469,35.5,75,7694,13916,7513,8937,7694,13818,6660,9297,7513,9704,181,13476,94,13930,7481,10375,2669,4161,36
34,0.9349,0.9074,1.0,0.746,0.0012,0.8766,0.0921,0.8495,0.1691,33.5789,75,9247,11985,8975,9483,9891,14539,7379,6938,8670,9184,911,13585,12,14128,8402,10716,1673,7578,33
35,1.0,0.9845,1.0,0.9199,0.0076,0.9845,0.0385,0.9845,0.341,33.3158,75,5945,12960,5853,10140,5945,14244,5469,10043,5853,10886,229,13167,45,13610,5853,10886,2027,4597,31
36,1.0,0.9818,1.0,0.8204,0.0,0.9568,0.0705,0.8996,0.4112,29.0789,75,5718,13308,5614,11549,5718,14649,4691,10704,5471,11127,403,12905,0,14263,5144,12095,2351,7201,42
37,1.0,0.9565,1.0,0.7945,0.0152,1.0,0.0712,0.9565,0.0285,38.8158,75,10395,14104,9943,8734,10395,13827,8259,6164,10395,14082,740,13624,158,14107,9943,10634,296,1541,28
38,1.0,0.9019,1.0,0.677,0.0383,0.982,0.1784,0.9019,0.0592,40.1579,75,21096,12878,19026,5771,21096,13942,14281,4691,20716,12963,3764,2986,809,14048,19026,9880,1248,4792,29
39,1.0,0.9431,1.0,0.7056,0.0208,0.9617,0.2452,0.9431,0.0,48.3158,75,25449,12262,24001,3558,25449,12808,17958,3457,24475,12856,6240,2192,530,14424,24001,5435,0,3974,21
40,0.9639,0.94,1.0,0.6932,0.0631,0.9554,0.1926,0.8944,0.3076,43.6053,75,27475,12642,26794,8191,28505,13354,19759,5163,27233,12915,5491,3380,1800,13842,25495,10759,8769,7428,32
41,0.9783,0.9399,1.0,0.6932,0.0632,0.9554,0.1927,0.8663,0.3077,43.6053,75,27613,13901,26530,8121,28225,14621,19566,5118,26966,14186,5438,3348,1783,13711,24451,10682,8686,7358,32
42,0.9604,0.923,1.0,0.6818,0.0616,0.9379,0.1893,0.8792,0.3672,43.6053,75,25392,13065,24404,7696,26439,14332,18027,4837,24796,13326,5006,3132,1629,14676,23244,12306,9709,7682,27
43,0.9634,0.9258,1.0,0.6831,0.0486,0.9408,0.1898,0.8536,0.3403,43.6053,75,26643,13500,25602,7906,27654,14286,18890,4978,26017,13776,5250,3245,1343,13696,23606,7421,9410,6385,29
44,0.9658,0.9162,1.0,0.6808,0.0377,0.9307,0.1882,0.8741,0.0912,43.5789,75,22745,13816,21577,7509,23550,13983,16033,4673,21919,12613,4433,2935,887,14188,20585,11301,2148,5680,26
45,0.9633,0.9257,1.0,0.6831,0.0342,0.9407,0.1898,0.8536,0.3404,43.6053,75,26367,13394,25337,7852,27371,14170,18698,4943,25749,13666,5196,3219,937,14229,23365,7367,9316,6329,29
46,1.0,0.9441,1.0,0.7096,0.058,0.9625,0.2441,0.9441,0.3311,48.3158,75,23126,13116,21833,3875,23126,12567,16411,3551,22258,12569,5645,2220,1342,14087,21833,3875,7658,2345,21
47,0.9654,0.9173,1.0,0.6969,0.0181,0.9329,0.0987,0.8521,0.3034,40.6842,75,18041,13612,17142,8042,18687,13795,13023,4879,17433,13594,1845,11248,338,13937,15923,9785,5669,5975,32
48,0.9653,0.9169,1.0,0.6924,0.0302,0.9321,0.1318,0.8506,0.3652,42.4474,75,18941,13554,17990,7864,19621,13729,13585,4798,18289,13569,2586,11522,593,14012,16689,9650,7166,6834,28
49,1.0,0.9472,1.0,0.7227,0.0547,0.9652,0.2231,0.9472,0.0,45.5789,75,18887,14150,17890,4904,18887,12792,13650,4012,18230,12662,4213,12790,1033,14770,17890,7629,0,3290,21
50,0.9654,0.9175,1.0,0.7002,0.0442,0.9335,0.0975,0.8532,0.3039,40.6842,75,17438,13674,16572,8180,18063,13861,12648,4944,16862,13632,1761,12675,798,14497,15411,9854,5490,5954,32
51,0.9653,0.918,1.0,0.7071,0.0085,0.9485,0.0826,0.8555,0.3655,40.2105,75,16368,13830,15565,8462,16956,14028,11990,5081,16083,14376,1401,12167,144,14326,14506,12615,6197,6812,30
52,1.0,0.9546,1.0,0.7787,0.0162,1.0,0.0749,0.9546,0.0298,38.2632,75,11421,13565,10902,8150,11421,13283,8894,5820,11421,14012,855,13785,185,14356,10902,10087,340,1532,28
53,0.9655,0.9167,1.0,0.69,0.0457,0.9318,0.1224,0.8498,0.3652,42.0263,75,19535,13542,18549,7767,20234,13714,13962,4754,18854,13578,2476,11996,924,13734,17194,7150,7389,6862,29
54,0.9654,0.9168,1.0,0.6906,0.0455,0.9319,0.0505,0.85,0.3652,42.0,75,19386,13545,18409,7790,20080,13717,13868,4765,18713,13575,1015,11953,914,13681,17068,9625,7333,6854,28
55,0.9654,0.9168,1.0,0.6906,0.0455,0.9319,0.0505,0.85,0.3652,42.0,75,19386,13545,18409,7790,20080,13717,13868,4765,18713,13575,1015,11953,914,13681,17068,9625,7333,6854,28
56,1.0,0.9427,1.0,0.7039,0.0187,0.9614,0.2456,0.9427,0.0,48.3158,75,26993,12534,25446,3442,26993,13107,19001,3456,25952,13177,6629,2211,506,14720,25446,7212,0,4165,21
57,0.9783,0.94,1.0,0.6934,0.0631,0.9554,0.1927,0.8665,0.3078,43.6053,75,27336,13781,26265,8055,27941,14495,19373,5075,26695,14063,5385,3317,1764,13582,24210,10587,8600,7290,32
58,0.9606,0.9231,1.0,0.6815,0.034,0.9381,0.1894,0.8515,0.3672,43.6053,75,25949,13246,24937,7780,27013,14541,18409,4894,25340,13514,5115,3179,919,14030,23001,7294,9918,7807,29
59,0.9532,0.9162,1.0,0.6785,0.0074,0.9308,0.1881,0.8733,0.0914,43.6053,75,23855,12656,22929,7547,25026,14304,16979,4722,23295,12893,4708,3016,185,14884,21855,11559,2288,5913,26
60,0.9605,0.9231,1.0,0.6817,0.0616,0.938,0.1893,0.8792,0.3672,43.6053,75,25533,13108,24538,7716,26582,14383,18122,4851,24933,13371,5032,3143,1637,14743,23370,12350,9762,7712,27
61,0.9657,0.9163,1.0,0.6828,0.0469,0.9309,0.1884,0.8474,0.0637,43.9474,75,21877,13686,20758,7534,22654,13851,15468,4669,21089,12496,4269,2897,1062,14702,19197,10679,1443,3048,26
62,0.9655,0.9166,1.0,0.6873,0.0461,0.9314,0.1884,0.8489,0.3019,42.9474,75,20272,13553,19245,7666,20997,13722,14431,4713,19556,13613,3956,11461,968,14024,17824,8992,6340,6109,26
63,1.0,0.9458,1.0,0.7167,0.0562,0.9639,0.3021,0.9458,0.0,46.0263,75,20471,14032,19362,4450,20471,12689,14671,3795,19733,12531,6184,3479,1150,14454,19362,7294,0,3435,21
64,0.9654,0.9175,1.0,0.7002,0.0442,0.9335,0.0975,0.8532,0.3039,40.6842,75,17438,13674,16572,8180,18063,13861,12648,4944,16862,13632,1761,12675,798,14497,15411,9854,5490,5954,32
65,0.9655,0.9165,1.0,0.6858,0.0463,0.9312,0.1886,0.8484,0.3017,42.9737,75,20712,13574,19660,7618,21451,13742,14712,4695,19975,13648,4045,2861,994,14203,18199,8984,6472,6147,26
66,1.0,0.9478,1.0,0.7257,0.054,1.0,0.4486,0.9478,0.3334,44.0526,75,18248,14232,17295,5113,18248,13641,13242,4115,18248,13358,8186,12708,986,14703,17295,5113,6084,2599,24
67,0.9653,0.9181,1.0,0.7095,0.0084,0.9487,0.0822,0.8562,0.3655,40.2105,75,16061,13889,15275,8554,16638,14089,11804,5124,15785,14422,1367,12091,139,14211,14246,12649,6082,6819,30
68,1.0,0.9452,1.0,0.7142,0.0569,0.9634,0.2427,0.9452,0.0,46.0263,75,21255,14021,20090,4256,21255,12647,15181,3708,20478,12510,5159,2289,1209,13407,20090,7163,0,3513,21
69,0.9656,0.9163,1.0,0.6839,0.0467,0.931,0.1885,0.8477,0.3376,42.9737,75,21442,13635,20347,7558,22205,13801,15185,4675,20672,12452,4185,2883,1038,14512,18823,7001,7497,5649,29
70,0.9654,0.9169,1.0,0.6918,0.0454,0.9321,0.1324,0.8504,0.3652,42.0,75,19088,13551,18129,7839,19772,13725,13679,4787,18429,13571,2618,11553,897,13567,16814,9642,7221,6841,28
71,1.0,0.9432,1.0,0.7061,0.116,0.9618,0.2451,0.9432,0.0,48.3158,75,25141,12219,23714,3589,25141,12761,17751,3464,24181,12803,6161,2192,2917,14586,23714,5448,0,3937,21
72,1.0,0.9427,1.0,0.7037,0.021,0.9614,0.2456,0.9427,0.0,48.3158,75,27148,12568,25592,3434,27148,13144,19105,3458,26101,13215,6668,2215,569,14708,25592,7222,0,4185,21
73,0.982,0.9576,1.0,0.7063,0.0984,0.9444,0.1961,0.8816,0.3794,43.6053,75,29232,13480,28506,8744,29769,13620,21026,5507,28113,12002,5837,3607,2929,14361,26243,8239,11293,8881,35
74,1.0,0.9829,1.0,0.6536,0.0528,1.0,0.4574,0.9829,0.0,48.8684,75,22794,14377,22404,4270,22794,14339,14899,3255,22794,13340,10425,2241,1204,14784,22404,6087,0,3847,21
75,1.0,0.9422,1.0,0.7009,0.1173,0.9616,0.4016,0.9422,0.0,48.3158,75,35081,13442,33052,4028,35081,14165,24589,4224,33735,12746,14089,2509,4115,14455,33052,10082,0,5351,25
76,1.0,0.9421,1.0,0.7009,0.1178,0.9614,0.4019,0.9421,0.0,48.3158,75,33047,14282,31133,3691,33047,13519,23162,3908,31771,13969,13282,2312,3894,13538,31133,10517,0,5024,22
77,1.0,0.9891,1.0,0.7663,0.0125,1.0,0.2105,0.9448,0.4032,42.5789,75,33439,13849,33076,10144,33439,13849,25625,7503,33439,13849,7040,4742,419,13472,31594,11412,13484,11665,50
78,1.0,1.0,1.0,0.8052,0.0533,1.0,0.2048,0.998,0.3959,38.9737,75,37254,11878,37254,11382,37254,11878,29996,8212,37254,11382,7629,12166,1984,14769,37181,13260,14749,11967,39
79,0.9985,0.9985,1.0,0.8032,0.0534,0.9985,0.2061,0.9973,0.4161,38.4737,75,36763,13677,36763,10963,36820,13602,29574,10146,36763,13677,7587,11840,1968,14471,36720,12773,15319,13833,42
80,0.9855,0.9748,1.0,0.7542,0.0124,1.0,0.2075,0.9313,0.3978,42.5789,75,32951,13442,32591,9811,33435,13816,25218,7278,33435,13816,6938,4620,413,13210,31138,11054,13301,11373,50
81,1.0,0.9421,1.0,0.7008,0.1176,0.9615,0.4018,0.9421,0.0,48.3158,75,33830,14364,31871,3804,33830,13546,23709,4019,32526,12192,13593,2380,3980,13881,31871,13362,0,5147,24
82,1.0,0.9824,1.0,0.6482,0.0547,1.0,0.4571,0.9824,0.0,48.8684,75,27151,13209,26674,4058,27151,13819,17600,3326,27151,13209,12410,2191,1485,13666,26674,8168,0,4431,22
83,1.0,0.9824,1.0,0.6477,0.0548,1.0,0.4569,0.9824,0.0,48.8684,75,27879,13459,27387,4089,27879,14084,18058,3375,27879,13459,12739,2216,1528,13701,27387,11688,0,4539,22
84,1.0,0.9421,1.0,0.7008,0.1175,0.9615,0.4017,0.9421,0.0,48.3158,75,34455,14680,32461,3909,34455,13846,24147,4117,33130,12460,13839,2442,4048,14164,32461,14726,0,5248,24
85,1.0,0.9421,1.0,0.7014,0.0601,0.9612,0.4024,0.9421,0.0,48.3158,75,30558,13560,28789,3452,30558,14199,21433,3634,29372,12972,12297,2145,1836,13765,28789,9769,0,4650,22
86,1.0,0.9421,1.0,0.7012,0.0601,0.9612,0.4023,0.9421,0.0,48.3158,75,31178,13796,29373,3494,31178,14180,21863,3691,29969,13197,12544,2178,1874,14030,29373,9934,0,4740,22
87,1.0,0.9787,1.0,0.6485,0.0213,1.0,0.2092,0.9787,0.3375,47.3684,75,14867,14811,14551,6079,14867,14523,9641,4309,14867,13138,3110,12669,316,14194,14551,6079,5017,2944,18
88,1.0,0.93,1.0,1.0,0.1355,1.0,0.3079,0.93,0.0544,44.2105,75,18881,12749,17559,3855,18881,13519,18881,12749,18881,14194,5814,12366,2558,13869,17559,6188,1027,5251,16
89,1.0,0.9327,1.0,1.0,0.1252,0.9874,0.333,0.9327,0.391,39.2105,75,20439,13951,19063,3521,20439,13474,20439,12851,20181,13195,6806,11894,2558,14680,19063,5986,7992,4147,21
90,1.0,0.9288,1.0,1.0,0.2002,1.0,0.3032,0.9288,0.0547,44.2105,75,23656,13463,21971,3132,23656,13878,23656,13463,23656,12239,7172,11252,4735,14290,21971,6560,1293,6091,18
91,1.0,0.9066,1.0,0.9814,0.1808,1.0,0.2865,1.0,0.0859,48.6579,75,25818,14605,23406,3457,25818,11964,25337,13560,25818,13654,7397,11059,4668,14698,25818,14596,2217,5061,17
92,1.0,0.929,1.0,1.0,0.1869,1.0,0.3011,0.929,0.0546,44.2105,75,22281,13146,20700,3263,22281,13542,22281,13146,22281,11978,6708,10878,4164,14436,20700,6103,1216,5829,18
93,1.0,0.9289,1.0,1.0,0.1879,1.0,0.3017,0.9289,0.0546,44.2105,75,22696,13228,21082,3216,22696,13630,22696,13228,22696,12044,6847,10982,4264,14597,21082,5454,1240,5905,18
94,1.0,0.9295,1.0,1.0,0.1378,1.0,0.3126,0.9295,0.0545,44.2105,75,20237,12837,18811,3571,20237,13208,20237,12837,20237,12837,6326,12684,2789,14398,18811,6013,1102,5469,16
95,1.0,0.9291,1.0,1.0,0.1854,1.0,0.3,0.9291,0.0545,44.2105,75,21735,13042,20195,3331,21735,13431,21735,13042,21735,11896,6520,10742,4030,14225,20195,5901,1185,5729,18
96,1.0,0.9287,1.0,1.0,0.201,1.0,0.3038,0.9287,0.0547,43.8947,75,24208,13615,22482,3096,24208,14038,24208,13615,24208,12367,7354,11417,4867,14518,22482,6589,1323,6202,18
97,1.0,0.9292,1.0,1.0,0.1776,1.0,0.2992,0.9292,0.0546,44.2105,75,21327,12976,19817,3390,21327,13360,21327,12976,21327,11846,6381,10646,3787,14461,19817,5924,1164,5655,18
98,1.0,0.9064,1.0,0.9828,0.1787,1.0,0.2802,0.9064,0.0866,48.9474,75,21507,14012,19494,4107,21507,13370,21138,13038,21507,13347,6027,12316,3843,13838,19494,10029,1863,3465,15
99,0.9395,0.7152,1.0,0.9896,0.1109,1.0,0.1816,0.7152,0.1134,44.3947,75,19952,14856,15188,5798,21237,13983,21016,14338,21237,13983,3856,13174,2355,13983,15188,8949,2409,5346,17
100,0.9062,0.7202,1.0,0.9904,0.1258,1.0,0.1183,0.7202,0.1115,41.8421,75,18407,14514,14630,5765,20313,13912,20118,14240,20313,13912,2404,13020,2555,14847,14630,7396,2264,5269,16
101,0.9389,0.7134,1.0,0.9907,0.1595,1.0,0.2282,0.7134,0.1142,44.3947,75,18785,13890,14272,6205,20007,14356,19820,13390,20007,14356,4566,12016,3191,14388,14272,9279,2285,5279,17
102,1.0,0.9596,1.0,0.997,0.0404,1.0,0.1886,0.9596,0.3276,48.5263,75,15994,13571,15348,5750,15994,14167,15946,13512,15994,13259,3017,12564,646,14838,15348,9423,5240,2853,16
103,1.0,0.9624,1.0,0.953,0.1574,1.0,0.2485,0.9624,0.3303,50.7632,75,17828,13653,17157,5124,17828,13744,16990,13077,17828,13653,4430,12113,2807,14069,17157,7310,5889,2400,15
104,0.9392,0.714,1.0,0.9902,0.1599,1.0,0.2881,0.714,0.1139,44.3947,75,19176,13765,14579,6065,20418,14225,20218,13260,20418,14225,5883,11875,3265,14458,14579,9164,2326,5300,17
105,1.0,0.8686,1.0,0.9831,0.1974,1.0,0.3321,0.8686,0.0839,50.5526,75,23577,13427,20478,4110,23577,12978,23178,12428,23577,14525,7830,11883,4653,14180,20478,10279,1978,3572,16
106,1.0,0.9324,1.0,1.0,0.1262,0.9871,0.3372,0.9324,0.3909,39.2105,75,21660,13027,20195,3331,21660,13675,21660,13027,21380,12251,7303,12180,2734,14694,20195,5901,8466,4182,21
107,1.0,0.9288,1.0,1.0,0.1994,1.0,0.3026,0.9288,0.0546,44.2105,75,23241,13358,21587,3166,23241,13767,23241,13358,23241,12151,7032,11132,4634,14123,21587,6545,1270,6011,18
108,1.0,0.9444,1.0,1.0,0.0925,1.0,0.218,1.0,0.0556,40.2895,75,25033,13133,23640,3049,25033,14387,25033,13133,25033,13133,5456,9557,2316,13865,25033,13145,1393,6450,21
109,1.0,0.9444,1.0,1.0,0.1159,1.0,0.4013,0.9444,0.0556,40.0263,75,23805,12770,22482,3096,23805,13971,23805,12770,23805,12770,9553,11143,2760,13288,22482,9559,1323,6192,19
110,1.0,0.9326,1.0,1.0,0.1254,0.9873,0.334,0.9326,0.391,39.2105,75,20710,13992,19314,3474,20710,13512,20710,12883,20447,13232,6917,11953,2597,14663,19314,5962,8097,4152,21
111,1.0,0.9424,1.0,1.0,0.0915,0.978,0.1727,0.9424,0.3803,29.7105,75,14980,13745,14117,5371,14980,14646,14980,13745,14651,13199,2587,11469,1371,14866,14117,5371,5697,6799,24
112,1.0,0.9363,1.0,1.0,0.0637,0.9905,0.2579,0.9363,0.0736,31.3947,75,14461,14061,13540,5235,14461,14036,14461,13155,14323,13356,3729,13377,921,13911,13540,7266,1064,5429,19
113,0.9841,0.9641,1.0,0.9841,0.0559,1.0,0.201,0.9641,0.0391,26.1053,75,11346,13717,11115,6671,11529,14310,11346,13717,11529,13826,2317,13307,645,14721,11115,9916,451,5685,30
114,1.0,0.9461,1.0,1.0,0.0539,0.9819,0.2576,0.9461,0.3821,35.0263,75,15670,13764,14825,5133,15670,14303,15670,13764,15387,13151,4037,10762,845,14358,14825,5133,5987,6824,21
115,1.0,0.9452,1.0,1.0,0.1774,0.9811,0.2142,0.9452,0.3767,36.2368,75,17055,13772,16121,4762,17055,14333,17055,13772,16733,13156,3653,11851,3026,14362,16121,4762,6425,4815,21
116,1.0,0.9496,1.0,0.6942,0.2107,1.0,0.44,0.9496,0.3429,15.5789,75,11407,14534,10832,9870,11407,14751,7919,13865,11407,12999,5019,11294,2404,14632,10832,9870,3912,7209,40
117,1.0,0.9721,1.0,0.7739,0.1367,1.0,0.3202,0.9721,0.351,18.7632,75,11830,14060,11500,9923,11830,14060,9155,13811,11830,14060,3788,12727,1617,14854,11500,9923,4152,4597,19
118,0.9467,0.7021,1.0,0.8213,0.2676,0.8875,0.3974,0.7319,0.0901,8.8684,75,7068,14834,5242,9835,7466,14193,6132,13080,6626,13801,2967,13687,1998,13506,5464,12945,673,2197,15
119,0.9718,0.7562,0.9854,0.8855,0.0102,0.9494,0.4192,0.7973,0.1489,8.8684,75,6071,13756,4724,10035,6156,14354,5532,13630,5931,13224,2619,13634,64,14592,4981,11185,930,3026,21
120,0.9912,0.7597,1.0,1.0,0.004,0.9386,0.2725,0.665,0.3956,8.0,75,6501,14397,4983,8440,6559,14600,6559,14600,6156,14161,1787,13429,26,14324,4362,13219,2595,8787,56
121,0.8993,0.8993,1.0,0.9006,0.0599,0.895,0.3464,0.6144,0.4843,12.7105,75,5394,13821,5394,12881,5998,13711,5402,13948,5368,13325,2078,13157,359,14633,3685,13194,2905,9310,48
122,0.8901,0.8901,1.0,0.7942,0.059,0.889,0.2787,0.6513,0.4762,11.8947,75,4753,13468,4753,13322,5340,14157,4241,14125,4747,13744,1488,13215,315,14507,3478,13444,2543,9537,48
123,0.8929,0.8929,1.0,0.9119,0.06,0.8454,0.3205,0.6196,0.4832,12.7105,75,6028,13411,6028,12459,6751,14564,6156,13228,5707,13850,2164,12597,405,14771,4183,12896,3262,9097,48
124,0.8901,0.8901,1.0,0.7942,0.059,0.889,0.2787,0.6513,0.4762,11.8947,75,4753,13468,4753,13322,5340,14157,4241,14125,4747,13744,1488,13215,315,14507,3478,13444,2543,9537,48
125,0.9128,0.7841,1.0,0.911,0.0613,0.9204,0.135,0.7085,0.6682,8.5526,75,5180,14446,4450,12395,5675,14625,5170,14114,5223,14432,766,13499,348,14555,4021,13406,3792,9543,42
126,0.9061,0.8979,1.0,0.8649,0.0592,0.8907,0.2799,0.6493,0.4784,11.8947,75,4989,13563,4944,13292,5506,14042,4762,13776,4904,13637,1541,13203,326,14537,3575,13394,2634,9479,48
127,0.9973,0.7645,0.9973,0.8803,0.0027,1.0,0.1897,0.7072,0.384,8.0,75,5883,14571,4510,8741,5883,14571,5193,14483,5899,14732,1119,13464,16,14144,4172,13872,2265,8970,49
128,0.7767,0.6497,0.9643,0.8882,0.2339,0.8863,0.3445,0.5938,0.3745,11.1579,75,8259,13928,6909,10989,10254,14231,9445,14443,9425,13204,3663,13034,2487,14638,6315,13352,3982,6324,47
