,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,#BIN
17,0.926,0.8279,1.0,0.5873,0.0269,1.0,0.1842,1.0,26.6078,50,5343,4277,4777,2712,5770,4968,3389,1951,5770,4968,1063,4132,155,4952,5770,4968,8
18,1.0,0.8957,1.0,0.6331,0.0277,1.0,0.1932,0.8957,26.6078,50,5051,4357,4524,2800,5051,4357,3198,2016,5051,4357,976,4101,140,4854,4524,2800,9
19,1.0,0.8996,1.0,0.6305,0.0242,1.0,0.1793,0.8996,26.3333,50,4511,4539,4058,2988,4511,4539,2844,2156,4511,4539,809,4068,109,4693,4058,2988,8
20,0.9788,0.9788,1.0,0.6245,0.0,0.9788,0.1973,0.8192,29.9412,50,6290,4913,6290,1907,6426,4420,4013,2344,6290,4913,1268,4316,0,4918,5264,3276,6
21,1.0,1.0,1.0,0.6279,0.2489,1.0,0.2489,1.0,32.9216,50,8623,4141,8623,1424,8623,4002,5414,1293,8623,4141,2146,3644,2146,4755,8623,4856,7
22,1.0,1.0,1.0,0.6201,0.0,1.0,0.2513,1.0,31.2745,50,8034,4742,8034,1284,8034,4766,4982,651,8034,4742,2019,4169,0,4873,8034,4502,7
23,0.9696,0.9696,1.0,0.614,0.0,0.9696,0.2156,0.8147,30.3333,50,7053,4887,7053,1682,7274,4285,4466,2326,7053,4887,1568,3831,0,4845,5926,3175,7
24,1.0,0.8968,1.0,0.6325,0.0269,1.0,0.1895,0.8968,26.3333,50,4903,4403,4397,2848,4903,4403,3101,2052,4903,4403,929,4091,132,4808,4397,2848,8
25,1.0,0.8991,1.0,0.6306,0.0246,1.0,0.1807,0.8991,26.3333,50,4561,4520,4101,2969,4561,4520,2876,2142,4561,4520,824,4071,112,4706,4101,2969,8
26,1.0,0.9045,1.0,0.6266,0.0,1.0,0.0396,0.9045,24.5294,50,3969,4766,3590,3210,3969,4766,2487,2321,3969,4766,157,3863,0,4870,3590,3210,9
27,1.0,1.0,1.0,0.6749,0.0085,1.0,0.0193,1.0,17.2353,50,2701,4926,2701,3708,2701,4926,1823,2696,2701,4926,52,3742,23,4996,2701,3708,11
28,1.0,0.9626,1.0,0.6802,0.0,1.0,0.1632,1.0,17.8627,50,3186,4997,3067,3494,3186,4997,2167,2458,3186,4997,520,4571,0,4704,3186,4997,10
29,1.0,1.0,1.0,0.6959,0.0245,1.0,0.1311,1.0,15.1176,50,2243,4236,2243,4001,2243,4956,1561,2841,2243,4236,294,4567,55,4917,2243,4001,17
30,1.0,1.0,1.0,1.0,0.0128,1.0,0.1145,1.0,11.9804,50,1947,4459,1947,4225,1947,4459,1947,4459,1947,4459,223,3908,25,4901,1947,4225,18
31,1.0,1.0,1.0,0.6853,0.0181,1.0,0.0969,1.0,11.4314,50,1827,4524,1827,4292,1827,4524,1252,3061,1827,4524,177,4595,33,4856,1827,4292,20
32,1.0,1.0,1.0,0.6589,0.0,1.0,0.0,1.0,13.6667,50,1967,4425,1967,4192,1967,4425,1296,3463,1967,4425,0,4800,0,4915,1967,4192,13
33,1.0,1.0,1.0,0.696,0.0,1.0,0.0,1.0,26.8431,50,3007,4996,3007,3511,3007,4742,2093,2943,3007,4996,0,3816,0,4682,3007,3511,7
34,1.0,0.9059,1.0,0.6259,0.0,1.0,0.0375,0.9059,24.5294,50,3868,4813,3504,3255,3868,4813,2421,2355,3868,4813,145,3848,0,4840,3504,3255,9
35,1.0,1.0,1.0,0.743,0.0,1.0,0.0,1.0,23.1176,50,2335,4221,2335,3984,2335,4946,1735,3148,2335,4221,0,4915,0,4964,2335,3984,10
36,1.0,1.0,1.0,0.6632,0.0022,1.0,0.0048,1.0,16.4902,50,2289,4207,2289,3971,2289,4928,1518,2895,2289,4207,11,3702,5,4977,2289,3971,12
37,1.0,1.0,1.0,0.6635,0.0,1.0,0.1273,1.0,29.0,50,3881,4809,3881,2944,3881,4230,2575,1491,3881,4809,494,3925,0,4888,3881,4538,6
38,1.0,0.9919,1.0,0.676,0.0081,1.0,0.2216,0.9026,29.902,50,7144,3844,7086,1865,7144,4864,4829,1607,7144,3844,1583,4538,58,4963,6448,2980,9
39,1.0,1.0,1.0,0.6183,0.2333,1.0,0.2396,1.0,32.5686,50,8806,4884,8806,1178,8806,4910,5445,598,8806,4884,2110,3708,2054,4881,8806,4884,7
40,0.9413,0.931,1.0,0.6258,0.0559,0.9413,0.2256,0.8447,30.2157,50,9859,4544,9751,1980,10474,4780,6555,1906,9859,4544,2363,4465,586,4662,8847,3013,10
41,0.9411,0.9308,1.0,0.6258,0.0558,0.9411,0.2254,0.8448,30.2157,50,9761,4505,9654,1965,10372,4736,6491,1888,9761,4505,2338,4424,579,4620,8762,2985,10
42,0.9386,0.9288,1.0,0.6262,0.0908,0.9386,0.2226,0.8456,30.2157,50,8970,4245,8877,1887,9557,4848,5985,1777,8970,4245,2127,4138,868,4824,8081,2802,10
43,0.9398,0.9297,1.0,0.6257,0.0845,0.9398,0.2246,0.845,30.2157,50,9414,4380,9313,1922,10017,4592,6268,1834,9414,4380,2250,4289,846,4960,8464,2895,10
44,0.9378,0.9289,1.0,0.6295,0.1377,0.9378,0.214,0.849,30.2157,50,7936,4041,7860,1896,8462,4593,5327,1701,7936,4041,1811,3864,1165,4867,7184,2680,9
45,0.9395,0.9294,1.0,0.6258,0.0921,0.9395,0.2242,0.845,30.2157,50,9316,4347,9216,1912,9916,4977,6205,1820,9316,4347,2223,4254,913,4972,8379,2872,10
46,1.0,1.0,1.0,0.6201,0.0,1.0,0.2513,1.0,31.2745,50,8034,4742,8034,1284,8034,4766,4982,651,8034,4742,2019,4169,0,4873,8034,4502,7
47,0.8778,0.8715,1.0,0.5997,0.0062,0.8778,0.1699,0.804,30.0588,50,6341,4040,6296,2161,7224,4995,4332,1738,6341,4040,1227,3598,45,4699,5808,4025,7
48,0.8778,0.8709,1.0,0.5972,0.0069,0.8778,0.1735,0.8016,30.0588,50,6644,4011,6592,2087,7569,4972,4520,1716,6644,4011,1313,3641,52,4818,6067,4025,7
49,1.0,1.0,1.0,0.626,0.0,1.0,0.2174,1.0,31.1961,50,6652,4697,6652,1626,6652,4718,4164,824,6652,4697,1446,4038,0,4643,6652,1626,6
50,0.9434,0.9371,1.0,0.6466,0.035,0.9434,0.1797,0.8661,30.0588,50,6138,4067,6097,2217,6506,4618,4207,1756,6138,4067,1169,3573,228,4976,5635,4032,7
51,0.946,0.9403,1.0,0.6527,0.0,0.946,0.1738,0.8719,29.9412,50,5782,4129,5747,2327,6112,4691,3989,1795,5782,4129,1062,3542,0,4900,5329,4059,7
52,1.0,1.0,1.0,0.656,0.0,1.0,0.1419,1.0,28.8039,50,4215,4643,4215,2742,4215,4053,2765,1389,4215,4643,598,3909,0,4981,4215,4367,6
53,0.878,0.8708,1.0,0.5957,0.0072,0.878,0.1756,0.8003,30.0588,50,6845,3999,6789,2044,7796,4967,4644,1706,6845,3999,1369,3674,56,4900,6239,4763,8
54,0.8776,0.8707,1.0,0.5957,0.007,0.8776,0.1749,0.8006,30.0588,50,6793,4002,6739,2055,7740,4967,4611,1709,6793,4002,1354,3665,54,4879,6197,4757,8
55,0.8776,0.8707,1.0,0.5957,0.007,0.8776,0.1749,0.8006,30.0588,50,6793,4002,6739,2055,7740,4967,4611,1709,6793,4002,1354,3665,54,4879,6197,4757,8
56,1.0,1.0,1.0,0.6175,0.1817,1.0,0.2373,1.0,33.3922,50,9324,4002,9324,1139,9324,4715,5758,579,9324,4002,2213,3157,1694,4775,9324,4752,8
57,0.9406,0.9304,1.0,0.6258,0.0556,0.9406,0.2252,0.8447,30.2157,50,9662,4468,9557,1951,10272,4692,6428,1871,9662,4468,2313,4385,571,4578,8677,2957,10
58,0.939,0.9291,1.0,0.6259,0.0916,0.939,0.2235,0.8451,30.2157,50,9167,4302,9070,1900,9762,4919,6110,1801,9167,4302,2182,4203,894,4908,8250,2841,10
59,0.9378,0.9285,1.0,0.6276,0.0885,0.9378,0.219,0.8469,30.2157,50,8428,4119,8344,1876,8987,4690,5640,1727,8428,4119,1968,3979,795,4609,7611,2722,9
60,0.9387,0.9289,1.0,0.6262,0.0911,0.9387,0.2228,0.8454,30.2157,50,9019,4259,8925,1890,9608,4865,6017,1783,9019,4259,2141,4153,875,4844,8123,2811,10
61,0.9381,0.9295,1.0,0.6312,0.0,0.9381,0.2104,0.8507,30.1765,50,7639,4013,7569,1922,8143,4557,5140,1694,7639,4013,1713,3808,0,4963,6927,2669,9
62,0.8778,0.8704,1.0,0.5939,0.0,0.8778,0.1778,0.7989,30.0588,50,7093,3993,7033,1998,8080,4970,4799,1697,7093,3993,1437,3719,0,4722,6455,2676,9
63,1.0,1.0,1.0,0.6233,0.0,1.0,0.2331,1.0,31.1961,50,7165,4681,7165,1475,7165,4703,4466,747,7165,4681,1670,4061,0,4846,7165,1475,6
64,0.9434,0.9371,1.0,0.6466,0.035,0.9434,0.1797,0.8661,30.0588,50,6138,4067,6097,2217,6506,4618,4207,1756,6138,4067,1169,3573,228,4976,5635,4032,7
65,0.8779,0.8703,1.0,0.593,0.0,0.8779,0.1911,0.7982,30.0588,50,7242,3995,7179,1974,8249,4977,4892,1694,7242,3995,1576,3748,0,4787,6584,2670,9
66,1.0,1.0,1.0,0.6272,0.0,1.0,0.2107,0.8235,31.0784,50,6446,4714,6446,1695,6446,4735,4043,859,6446,4714,1358,4032,0,4939,5308,3267,7
67,0.9466,0.9413,1.0,0.6544,0.0,0.9466,0.1721,0.874,29.9412,50,5678,4152,5646,2362,5998,4717,3925,1809,5678,4152,1032,3535,0,4861,5242,4069,7
68,1.0,1.0,1.0,0.6222,0.0,1.0,0.2392,1.0,31.2745,50,7420,4687,7420,1411,7420,4710,4617,715,7420,4687,1775,4084,0,4953,7420,4368,6
69,0.8782,0.8703,1.0,0.5917,0.0,0.8782,0.1949,0.7972,30.0588,50,7490,4003,7423,1939,8529,4999,5047,1693,7490,4003,1662,3784,0,4896,6799,2667,9
70,0.8778,0.8708,1.0,0.5965,0.0069,0.8778,0.174,0.8013,30.0588,50,6694,4007,6641,2076,7626,4970,4549,1714,6694,4007,1327,3648,53,4837,6111,4748,7
71,1.0,1.0,1.0,0.6185,0.2324,1.0,0.2387,1.0,32.5686,50,8702,4860,8702,1189,8702,4887,5382,604,8702,4860,2077,3687,2022,4848,8702,4860,7
72,1.0,1.0,1.0,0.6174,0.1818,1.0,0.2376,1.0,33.3922,50,9377,4012,9377,1136,9377,4730,5789,578,9377,4012,2228,3168,1705,4794,9377,4766,8
73,0.9582,0.9475,1.0,0.593,0.0576,0.9582,0.2294,0.8577,31.1569,50,10503,4833,10385,2106,10961,4753,6500,1089,10503,4833,2515,4754,631,4958,9401,3228,11
74,1.0,1.0,1.0,0.6284,0.2439,1.0,0.2439,1.0,32.9216,50,8319,4095,8319,1453,8319,3960,5228,1292,8319,4095,2029,3601,2029,4682,8319,4791,7
75,1.0,1.0,1.0,0.6153,0.0,1.0,0.2392,1.0,33.3922,50,12117,4386,12117,1327,12117,3875,7455,681,12117,4386,2898,3996,0,4989,12117,4498,8
76,1.0,1.0,1.0,0.6155,0.0588,1.0,0.2409,1.0,33.3922,50,11403,4669,11403,1217,11403,3610,7019,623,11403,4669,2747,3727,671,4977,11403,3613,8
77,1.0,1.0,1.0,0.671,0.0568,1.0,0.2317,0.8981,30.098,50,12652,3566,12652,2975,12652,3566,8490,2744,12652,3566,2932,3783,719,4742,11363,4437,7
78,1.0,1.0,1.0,0.6737,0.0584,1.0,0.0719,1.0,29.9412,50,14739,4407,14739,4407,14739,4407,9930,3765,14739,4407,1060,2423,861,4941,14739,4407,6
79,1.0,1.0,1.0,0.6733,0.0597,1.0,0.2144,1.0,30.0588,50,14541,4950,14541,4242,14541,4950,9790,3652,14541,4950,3117,4941,868,4824,14541,4242,6
80,1.0,1.0,1.0,0.6708,0.0576,1.0,0.2333,0.8987,30.098,50,12454,3452,12454,2872,12454,3452,8354,2666,12454,3452,2906,3682,717,4640,11192,4303,7
81,1.0,1.0,1.0,0.6153,0.0,1.0,0.2404,1.0,33.3922,50,11677,4792,11677,1254,11677,3705,7185,643,11677,4792,2807,3825,0,4799,11677,4304,8
82,1.0,1.0,1.0,0.626,0.2071,1.0,0.2606,1.0,34.0196,50,9856,4441,9856,1398,9856,4286,6170,573,9856,4441,2568,3143,2041,4837,9856,1398,8
83,1.0,1.0,1.0,0.6259,0.2077,1.0,0.2618,1.0,34.0196,50,10115,4529,10115,1412,10115,4370,6331,576,10115,4529,2648,3201,2101,4944,10115,1412,8
84,1.0,1.0,1.0,0.6153,0.0,1.0,0.2398,1.0,33.3922,50,11897,4895,11897,1288,11897,3787,7320,661,11897,4895,2853,3909,0,4893,11897,4398,8
85,1.0,1.0,1.0,0.6161,0.0584,1.0,0.2414,1.0,33.3922,50,10539,4335,10539,1140,10539,3356,6493,582,10539,4335,2544,3450,616,4612,10539,3731,8
86,1.0,1.0,1.0,0.616,0.0586,1.0,0.2414,1.0,33.3922,50,10754,4410,10754,1153,10754,3411,6624,589,10754,4410,2596,3513,630,4699,10754,3413,8
87,1.0,1.0,1.0,0.6023,0.0,1.0,0.2067,1.0,28.6471,50,5665,4787,5665,1985,5665,3918,3412,2439,5665,4787,1171,3996,0,4586,5665,4562,5
88,0.8744,0.8744,1.0,1.0,0.1049,0.8744,0.1049,0.8744,25.5882,50,5958,4544,5958,3034,6814,4983,6814,4671,5958,4544,715,4282,715,4496,5958,3034,7
89,1.0,0.8667,1.0,1.0,0.0,1.0,0.246,0.8667,21.2745,50,7479,4698,6482,1263,7479,4639,7479,4698,7479,4698,1840,4402,0,4832,6482,4508,6
90,1.0,0.8715,1.0,1.0,0.1135,1.0,0.1135,1.0,25.5882,50,8605,4892,7499,1126,8605,4826,8605,4892,8605,4892,977,4888,977,4399,8605,4892,7
91,1.0,1.0,1.0,0.889,0.0775,1.0,0.3129,1.0,29.3137,50,8676,4685,8676,1843,8676,4842,7713,4719,8676,4685,2715,4634,672,4686,8676,4945,6
92,1.0,0.8719,1.0,1.0,0.1118,1.0,0.1118,1.0,25.5882,50,8093,4786,7056,1172,8093,4722,8093,4786,8093,4786,905,4692,905,4936,8093,4786,7
93,1.0,0.8717,1.0,1.0,0.1124,1.0,0.1124,1.0,25.5882,50,8247,4814,7189,1156,8247,4750,8247,4814,8247,4814,927,4748,927,4996,8247,4814,7
94,1.0,0.8728,1.0,1.0,0.1082,1.0,0.1082,0.8728,25.5882,50,7326,4690,6394,1280,7326,4631,7326,4690,7326,4690,793,4432,793,4658,6394,4495,6
95,1.0,0.8721,1.0,1.0,0.1111,1.0,0.1111,1.0,25.5882,50,7888,4753,6879,1196,7888,4690,7888,4753,7888,4753,876,4618,876,4858,7888,4753,7
96,1.0,0.8714,1.0,1.0,0.114,1.0,0.114,1.0,25.5882,50,8809,4944,7676,1113,8809,4876,8809,4944,8809,4944,1004,4971,1004,4473,8809,4944,7
97,1.0,0.8723,1.0,1.0,0.1103,1.0,0.1103,1.0,25.5882,50,7735,4731,6747,1216,7735,4670,7735,4731,7735,4731,853,4565,853,4801,7735,4731,7
98,1.0,1.0,1.0,0.8882,0.3086,1.0,0.3086,1.0,29.3137,50,7233,4506,7233,2010,7233,4873,6424,4499,7233,4506,2232,4228,2232,4737,7233,4873,6
99,1.0,1.0,1.0,0.6902,0.0,1.0,0.239,1.0,29.9804,50,5423,4807,5423,2790,5423,4829,3743,4946,5423,4807,1296,4139,0,4920,5423,2790,6
100,1.0,1.0,1.0,0.8856,0.0,1.0,0.2962,1.0,29.3137,50,5436,4696,5436,2542,5436,4815,4814,4614,5436,4696,1610,4822,0,4785,5436,2542,6
101,1.0,1.0,1.0,0.6825,0.0,1.0,0.2355,1.0,28.6471,50,5143,4660,5143,2867,5143,4856,3510,4974,5143,4660,1211,4090,0,4800,5143,2867,6
102,1.0,1.0,1.0,1.0,0.0,1.0,0.2216,1.0,29.6275,50,6034,4779,6034,1883,6034,3655,6034,4779,6034,4779,1337,3952,0,4743,6034,4587,5
103,1.0,1.0,1.0,0.8216,0.2444,1.0,0.236,1.0,29.8627,50,6619,4892,6619,1808,6619,4754,5438,4516,6619,4892,1562,4053,1618,4743,6619,4892,5
104,1.0,1.0,1.0,0.6853,0.0,1.0,0.2366,1.0,28.6471,50,5236,4649,5236,2841,5236,4846,3588,4962,5236,4649,1239,4105,0,4838,5236,2841,6
105,1.0,1.0,1.0,0.7158,0.0594,1.0,0.2512,1.0,29.9804,50,7087,4908,7087,2543,7087,4934,5073,4983,7087,4908,1780,4592,421,4477,7087,4789,6
106,1.0,0.866,1.0,1.0,0.1567,1.0,0.2484,1.0,21.2745,50,7943,4753,6879,1196,7943,4690,7943,4753,7943,4753,1973,4535,1245,4560,7943,4753,7
107,1.0,0.8716,1.0,1.0,0.113,1.0,0.113,1.0,25.5882,50,8451,4857,7366,1137,8451,4791,8451,4857,8451,4857,955,4829,955,4979,8451,4857,7
108,1.0,0.8648,1.0,1.0,0.1787,1.0,0.2525,1.0,21.2745,50,9340,4970,8077,1096,9340,4970,9340,4970,9340,4970,2358,3851,1669,4788,9340,4970,7
109,1.0,0.8651,1.0,1.0,0.1618,1.0,0.2514,1.0,21.2745,50,8873,4944,7676,1113,8873,4876,8873,4944,8873,4944,2231,4850,1436,4877,8873,4944,7
110,1.0,0.8666,1.0,1.0,0.0,1.0,0.2467,1.0,21.2745,50,7581,4708,6570,1247,7581,4648,7581,4708,7581,4708,1870,4431,0,4877,7581,4708,7
111,1.0,0.9142,1.0,0.7901,0.0,1.0,0.044,0.9142,17.902,50,5137,4790,4696,1983,5137,4790,4059,4845,5137,4790,226,4352,0,4914,4696,4781,9
112,0.8797,0.8797,1.0,1.0,0.0,0.8797,0.2228,0.8797,21.2353,50,4548,4599,4548,3281,5170,4825,5170,4874,4548,4599,1152,4004,0,4695,4548,3281,8
113,1.0,1.0,1.0,0.8194,0.0405,1.0,0.0366,1.0,14.8039,50,3604,4947,3604,2427,3604,4959,2953,4873,3604,4947,132,4017,146,4765,3604,4919,8
114,1.0,0.9128,1.0,0.7886,0.1375,1.0,0.1375,0.9128,21.2745,50,5427,4760,4954,1902,5427,4760,4280,4843,5427,4760,746,3923,746,4646,4954,4775,7
115,1.0,0.9113,1.0,0.7865,0.1399,1.0,0.1399,1.0,21.2745,50,5953,4742,5425,1777,5953,4742,4682,4873,5953,4742,833,4063,833,4826,5953,4742,7
116,0.8834,0.5677,1.0,0.8834,0.0,1.0,0.1211,0.5677,11.5098,50,5507,4908,3539,1204,6234,4885,5507,4908,6234,4577,755,3946,0,4553,3539,4754,8
117,0.8795,0.8795,1.0,0.8044,0.0,1.0,0.0301,0.5207,10.9608,50,5795,4908,5795,3974,6589,4811,5300,4689,6589,4811,198,4667,0,4720,3431,3146,7
118,0.9455,0.7555,1.0,0.7657,0.0,0.9351,0.0,0.624,3.2353,50,4096,4885,3273,2470,4332,4847,3317,4920,4051,4883,0,4074,0,4861,2703,4224,15
119,0.9466,0.7594,1.0,0.7547,0.1299,0.925,0.0,0.6295,3.2353,50,3797,4932,3046,2582,4011,4980,3027,4616,3710,4974,0,3992,521,4980,2525,4503,15
120,0.9978,0.9124,1.0,0.8404,0.1106,1.0,0.0,0.6675,3.6667,50,3601,4957,3293,2977,3609,4743,3033,4915,3609,4970,0,3915,399,4976,2409,4062,14
121,0.7128,0.7128,1.0,0.8586,0.1307,1.0,0.1032,0.5467,3.4314,50,2459,4657,2459,3933,3450,4955,2962,4857,3450,4955,356,4697,451,4727,1886,4391,15
122,0.7045,0.7045,1.0,0.8593,0.1212,1.0,0.1009,0.5469,3.3137,50,2284,4756,2284,4040,3242,4826,2786,4950,3242,4826,327,4671,393,4726,1773,4435,15
123,0.9032,0.9032,1.0,0.8576,0.1386,1.0,0.1055,0.5467,3.4314,50,3304,4886,3304,4886,3658,5000,3137,4771,3658,4842,386,4726,507,4733,2000,4351,15
124,0.7045,0.7045,1.0,0.8593,0.1212,1.0,0.1009,0.5469,3.3137,50,2284,4756,2284,4040,3242,4826,2786,4950,3242,4826,327,4671,393,4726,1773,4435,15
125,0.7552,0.6162,1.0,0.972,0.1389,1.0,0.1389,0.5927,3.5882,50,2566,4761,2094,2938,3398,4829,3303,4935,3398,4796,472,4888,472,4717,2014,4645,15
126,0.707,0.707,1.0,0.8591,0.1236,1.0,0.1014,0.5469,3.3137,50,2328,4731,2328,4013,3293,4795,2829,4927,3293,4795,334,4676,407,4726,1801,4423,15
127,0.9979,0.9149,1.0,0.817,0.0961,1.0,0.0,0.6773,3.6667,50,3365,4606,3085,3108,3372,4877,2755,4621,3372,4620,0,3868,324,4981,2284,4106,14
128,0.8238,0.8132,1.0,0.8279,0.1399,0.8276,0.1399,0.7117,3.902,50,4758,4748,4697,4539,5776,4963,4782,4964,4780,4673,808,4925,808,4759,4111,4954,14
129,0.9032,0.9032,1.0,0.8576,0.1386,1.0,0.1055,0.5467,3.4314,50,3304,4886,3304,4886,3658,5000,3137,4771,3658,4842,386,4726,507,4733,2000,4351,15
130,0.9693,0.9693,1.0,1.0,0.129,0.9697,0.129,0.4963,3.8235,50,4605,4649,4605,3891,4751,4939,4751,4939,4607,4744,613,4666,613,4972,2358,3735,14
131,0.8891,0.8891,1.0,0.8808,0.0,1.0,0.2378,0.5715,4.6078,50,6752,4702,6752,4702,7594,4946,6689,4762,7594,4946,1806,4823,0,4892,4340,4959,11
132,0.8238,0.8132,1.0,0.8279,0.1399,0.8276,0.1399,0.7117,3.902,50,4758,4748,4697,4539,5776,4963,4782,4964,4780,4673,808,4925,808,4759,4111,4954,14
133,0.9348,0.7065,1.0,0.9348,0.1544,0.9566,0.2611,0.6618,4.0196,50,4328,4893,3271,3506,4630,4922,4328,4893,4429,4983,1209,4715,715,4793,3064,4954,12
134,0.9142,0.9142,1.0,0.8744,0.1264,1.0,0.1264,0.5136,3.6667,50,3400,4904,3400,4653,3719,4895,3252,4930,3719,4641,470,4563,470,4845,1910,4523,16
135,0.7866,0.7866,1.0,1.0,0.1046,0.9454,0.1071,0.6342,3.1961,50,1843,4965,1843,4330,2343,4924,2343,4750,2215,4982,251,4623,245,4741,1486,4567,16
136,1.0,1.0,1.0,1.0,0.0,1.0,0.1286,0.5882,2.6863,50,2426,4974,2426,4344,2426,4997,2426,4974,2426,4974,312,4515,0,4925,1427,4639,19
137,0.9939,0.9898,1.0,1.0,0.1325,0.9939,0.0041,0.8614,2.7255,50,1463,4787,1457,3598,1472,4822,1472,4822,1463,4787,6,4766,195,4683,1268,2306,19
138,1.0,1.0,1.0,0.935,0.1127,1.0,0.0,0.8873,2.1765,50,1216,4971,1216,3789,1216,4879,1137,4851,1216,4971,0,4725,137,4684,1079,2462,21
139,0.947,0.9351,1.0,1.0,0.1383,0.947,0.0119,0.8042,3.0784,50,1678,4869,1657,3446,1772,5000,1772,4978,1678,4869,21,4800,245,4688,1425,4547,17
140,1.0,1.0,1.0,1.0,0.0,1.0,0.1271,0.5886,2.6863,50,2377,4618,2377,4379,2377,4791,2377,4618,2377,4618,302,4516,0,4914,1399,4656,19
141,1.0,1.0,1.0,1.0,0.0,1.0,0.112,0.5905,2.6863,50,1929,4944,1929,4710,1929,4944,1929,4944,1929,4944,216,4520,0,4824,1139,4811,19
142,1.0,1.0,1.0,1.0,0.0,1.0,0.1286,0.5882,2.6863,50,2426,4974,2426,4344,2426,4997,2426,4974,2426,4974,312,4515,0,4925,1427,4639,19
143,1.0,1.0,1.0,1.0,0.0,1.0,0.1158,0.5899,2.6863,50,2029,4869,2029,4634,2029,4869,2029,4869,2029,4869,235,4518,0,4843,1197,4775,19
144,1.0,1.0,1.0,0.7078,0.0,1.0,0.0,1.0,9.9412,50,503,4057,503,3003,503,4057,356,2745,503,4057,0,4626,0,4763,503,4057,2
145,1.0,1.0,1.0,0.6885,0.0198,1.0,0.1062,1.0,11.4314,50,1920,4457,1920,4225,1920,4457,1322,3010,1920,4457,204,4586,38,4867,1920,4225,20
146,1.0,1.0,1.0,0.7115,0.0,1.0,0.0,1.0,9.3529,50,468,4085,468,3033,468,4085,333,2766,468,4085,0,4618,0,4753,468,4085,2
