,apx,apx-na,knapsack,MR,GeRt,GLp,GSw,BIN,BIN_naive,intersection,n_points,apx_reward,apx_cost,apx-na_reward,apx-na_cost,knapsack_reward,knapsack_cost,MR_reward,MR_cost,GLp_reward,GLp_cost,GSw_reward,GSw_cost,GeRt_reward,GeRt_cost,BIN_reward,BIN_cost,BIN_naive_reward,BIN_naive_cost,#BIN
57,1.0,0.8771,1.0,0.4987,0.1038,0.8805,0.3575,0.8771,0.0728,30.2157,50,30859,25387,27065,8198,30859,29844,15388,3479,27170,28293,11032,24598,3202,29679,27065,17620,2248,3182,14
58,1.0,0.8771,1.0,0.4988,0.0435,0.8804,0.3562,0.8771,0.2814,30.2157,50,29318,25964,25716,7900,29318,28549,14625,3359,25813,27058,10442,23523,1276,29126,25716,14724,8250,3257,14
59,1.0,0.8778,1.0,0.4999,0.041,0.8809,0.3523,0.8778,0.282,30.2157,50,26992,27932,23693,7625,26992,26918,13494,3250,23777,28434,9508,25555,1106,29449,23693,14994,7611,3109,14
60,1.0,0.8772,1.0,0.499,0.0801,0.8805,0.3556,0.8772,0.2815,30.2157,50,28855,25646,25313,7828,28855,28194,14398,3330,25407,26718,10260,23225,2312,29582,25313,14557,8123,3221,14
61,1.0,0.8794,1.0,0.5023,0.095,0.8823,0.2177,0.9249,0.283,30.1765,50,24477,28676,21526,7558,24477,25584,12295,3234,21596,28047,5329,25469,2325,29162,22639,14193,6927,3028,13
62,1.0,0.8812,1.0,0.5051,0.1056,0.8839,0.1056,0.9554,0.0,30.0588,50,22726,27850,20027,7648,22726,24906,11478,3282,20087,27149,2401,22310,2401,28575,21712,21856,0,3365,11
63,1.0,1.0,1.0,0.5489,0.1752,1.0,0.1752,0.8609,0.3526,31.1961,50,20318,26555,20318,4613,20318,26555,11153,1921,20318,25244,3559,24763,3559,27773,17491,11644,7165,1800,8
64,1.0,0.8864,1.0,0.5126,0.158,0.8885,0.1839,0.9556,0.0,30.0588,50,19638,28488,17408,8069,19638,28953,10066,3485,17449,27297,3611,26457,3102,28468,18767,13101,0,3097,12
65,1.0,0.8806,1.0,0.5042,0.0926,0.8833,0.1068,0.8806,0.2837,30.0588,50,23206,28056,20436,7612,23206,25073,11700,3264,20499,27377,2478,22573,2150,28215,20436,12824,6584,3016,13
66,0.9398,0.9398,1.0,0.52,0.1502,0.9398,0.1502,0.7579,0.0674,31.0784,50,18234,25929,18234,5258,19402,27034,10089,2206,18234,24695,2915,26590,2915,26590,14704,14272,1307,2530,8
67,1.0,0.8901,1.0,0.5179,0.1459,0.8919,0.3339,0.9577,0.0,29.9412,50,18144,28209,16150,8389,18144,28658,9397,3636,16182,26917,6059,27699,2647,27205,17376,13319,0,2983,12
68,1.0,1.0,1.0,0.5479,0.2969,1.0,0.1024,1.0,0.3524,31.2745,50,21056,26854,21056,4427,21056,26854,11536,1837,21056,25514,2156,26040,6251,27150,21056,4427,7420,1743,12
69,1.0,0.8798,1.0,0.5029,0.0941,0.8826,0.1083,0.9251,0.2833,30.0588,50,24003,28430,21119,7571,24003,25379,12071,3243,21186,27784,2599,23026,2259,28801,22206,14128,6799,3021,13
70,1.0,0.8831,1.0,0.5077,0.1023,0.8856,0.1023,0.9538,0.0,30.0588,50,21435,29027,18929,7784,21435,27459,10882,3349,18982,27934,2192,24666,2192,27703,20444,12970,0,3248,12
71,1.0,1.0,1.0,0.5439,0.0987,1.0,0.2978,0.8583,0.0,32.5686,50,24748,26721,24748,3793,24748,25618,13461,1553,24748,26721,7370,24777,2443,27695,21242,14377,0,3685,8
72,1.0,1.0,1.0,0.5428,0.0835,1.0,0.3889,1.0,0.0,33.3922,50,26682,28023,26682,3654,26682,26851,14483,1486,26682,28023,10376,24199,2228,27875,26682,7731,0,2876,12
73,1.0,0.8774,1.0,0.485,0.0814,0.8809,0.1188,0.8809,0.281,31.1569,50,33451,27600,29350,8927,33451,28182,16224,2834,29468,24973,3973,25970,2723,29387,29468,15532,9401,3702,16
74,1.0,1.0,1.0,0.5543,0.2784,1.0,0.0981,0.8616,0.0,32.9216,50,23583,26706,23583,4306,23583,26301,13073,2265,23583,25238,2313,27456,6565,28070,20319,14482,0,3599,8
75,1.0,1.0,1.0,0.5413,0.1128,1.0,0.2451,1.0,0.0,33.3922,50,34461,27172,34461,4333,34461,24850,18653,1753,34461,27172,8446,2791,3887,29006,34461,15171,0,3678,13
76,1.0,1.0,1.0,0.5413,0.0847,1.0,0.2458,0.857,0.0,33.3922,50,32446,26909,32446,3971,32446,27457,17563,1604,32446,26909,7975,2579,2747,28190,27807,19068,0,3452,10
77,1.0,0.88,1.0,0.5037,0.0429,0.8838,0.28,0.88,0.2814,30.098,50,40377,27598,35532,12356,40377,27747,20339,5202,35684,26630,11306,25041,1732,28398,35532,17801,11363,5028,20
78,1.0,0.9484,1.0,0.5482,0.0673,0.9525,0.114,0.9484,0.3034,29.9412,50,43446,27215,41203,17467,43446,27215,23816,7351,41381,24551,4952,23501,2926,28020,41203,21733,13182,6897,26
79,1.0,0.9482,1.0,0.5475,0.0784,0.9523,0.1148,0.9482,0.3033,30.0588,50,42882,26439,40659,16898,42882,26439,23476,7110,40835,23846,4924,22997,3364,28217,40659,21087,13006,6692,26
80,1.0,0.8798,1.0,0.5032,0.0799,0.8835,0.2809,0.8798,0.2814,30.098,50,39777,27051,34994,11970,39777,27032,20014,5041,35142,27487,11173,24478,3177,29104,34994,17309,11192,4883,20
81,1.0,1.0,1.0,0.5412,0.0845,1.0,0.2456,0.857,0.0,33.3922,50,33219,27597,33219,4094,33219,28158,17979,1655,33219,27597,8158,2654,2807,28890,28469,19559,0,3538,10
82,1.0,1.0,1.0,0.5508,0.1045,1.0,0.2529,1.0,0.0,34.0196,50,28027,28199,28027,4092,28027,28650,15438,1474,28027,27778,7087,2224,2928,29675,28027,20530,0,3043,10
83,1.0,1.0,1.0,0.5506,0.092,1.0,0.2535,0.859,0.0,34.0196,50,28774,26652,28774,4125,28774,29278,15842,1482,28774,28385,7294,2243,2648,27464,24718,18032,0,3117,8
84,1.0,1.0,1.0,0.5413,0.1132,1.0,0.2454,1.0,0.0,33.3922,50,33840,26605,33840,4207,33840,24329,18316,1701,33840,26605,8303,2719,3832,28429,33840,17159,0,3607,13
85,1.0,1.0,1.0,0.5416,0.0999,1.0,0.2458,0.8572,0.0,33.3922,50,29996,26784,29996,3705,29996,25440,16247,1498,29996,26784,7374,2398,2996,28622,25712,18082,0,3195,8
86,1.0,1.0,1.0,0.5416,0.1,1.0,0.2459,0.8571,0.0,33.3922,50,30605,27282,30605,3753,30605,25911,16575,1516,30605,27282,7526,2435,3060,29173,26233,18415,0,3257,8
87,0.9817,0.9817,1.0,0.5241,0.1531,0.9732,0.3754,0.8418,0.0,28.6471,50,15927,28860,15927,11344,16224,29415,8503,4122,15789,24079,6090,25916,2484,24857,13657,10915,0,2856,7
88,1.0,0.9522,1.0,0.9177,0.1584,1.0,0.2144,1.0,0.3776,25.5882,50,18063,29308,17200,5697,18063,26343,16576,27340,18063,28361,3873,25742,2861,24880,18063,14389,6821,5690,12
89,1.0,0.9494,1.0,0.9179,0.1085,1.0,0.3948,0.9494,0.3792,21.2745,50,19722,29354,18725,5453,19722,26463,18103,28307,19722,29354,7786,23907,2140,27199,18725,6452,7479,4028,15
90,1.0,0.9514,1.0,0.9181,0.0916,1.0,0.3879,0.432,0.0486,25.5882,50,22748,29290,21642,5269,22748,25834,20885,27051,22748,25726,8823,25877,2083,27079,9828,17080,1106,6633,8
91,1.0,1.0,1.0,0.8656,0.1146,1.0,0.2293,0.5523,0.0,29.3137,50,23681,28975,23681,5529,23681,26627,20499,26900,23681,26837,5429,26247,2715,25923,13080,13993,0,3871,7
92,1.0,0.9516,1.0,0.9179,0.0907,1.0,0.2319,0.4294,0.0484,25.5882,50,21409,28242,20372,5305,21409,24945,19652,28510,21409,29249,4964,24757,1942,26943,9194,17076,1037,5256,8
93,1.0,0.9515,1.0,0.9179,0.091,1.0,0.4486,0.4302,0.0485,25.5882,50,21812,28541,20754,5286,21812,25197,20021,28818,21812,28541,9784,24471,1985,27308,9384,17258,1058,5324,8
94,1.0,0.952,1.0,0.9177,0.1627,1.0,0.3982,0.952,0.3776,25.5882,50,19403,29174,18471,5486,19403,27060,17807,28131,19403,29174,7726,23787,3156,25866,18471,5486,7326,4026,12
95,1.0,0.9517,1.0,0.9178,0.0903,1.0,0.2298,0.4281,0.0483,25.5882,50,20874,27861,19865,5338,20874,27530,19158,29159,20874,28848,4796,24378,1885,26467,8936,16958,1009,5169,8
96,1.0,0.9513,1.0,0.9183,0.0918,1.0,0.3886,0.4329,0.0487,25.5882,50,23282,28612,22149,5274,23282,26223,21379,27466,23282,26113,9048,26310,2137,27578,10079,17342,1133,6753,8
97,1.0,0.9517,1.0,0.9177,0.1654,1.0,0.4583,0.9517,0.3778,25.5882,50,20474,29297,19486,5369,20474,27731,18790,28861,20474,29188,9384,24480,3386,26720,19486,5369,7735,4042,12
98,1.0,1.0,1.0,0.8654,0.5422,1.0,0.3988,0.5551,0.0,29.3137,50,19698,25260,19698,5969,19698,27554,17047,24615,19698,24691,7855,24456,10681,27502,10934,13509,0,3401,7
99,0.9742,0.9742,1.0,0.7737,0.2263,0.9742,0.2588,0.5452,0.0,29.9804,50,15056,25513,15056,7750,15455,26061,11957,23568,15056,24379,3999,22876,3497,27261,8426,13017,0,3016,5
100,1.0,1.0,1.0,0.8642,0.2244,1.0,0.2023,0.5612,0.0,29.3137,50,14719,25214,14719,7434,14719,26064,12720,23283,14719,23593,2977,23482,3303,29444,8261,12577,0,2935,5
101,0.9753,0.9753,1.0,0.8386,0.4982,0.9753,0.4556,0.5475,0.0,28.6471,50,14239,26835,14239,8004,14599,24744,12242,25407,14239,25156,6651,26467,7273,26728,7993,13702,0,2942,7
102,1.0,1.0,1.0,1.0,0.2429,1.0,0.4153,0.8475,0.0,29.6275,50,16769,24071,16769,5738,16769,24071,16769,24071,16769,23213,6964,24370,4073,23731,14212,10526,0,2907,7
103,1.0,1.0,1.0,0.8832,0.2602,1.0,0.3317,1.0,0.0,29.8627,50,18322,25304,18322,5591,18322,25304,16182,24087,18322,23840,6078,24361,4767,26838,18322,13519,0,3096,9
104,0.9749,0.9749,1.0,0.7692,0.2155,0.9749,0.4163,0.5467,0.0,28.6471,50,14512,26903,14512,7917,14885,24784,11450,25011,14512,25210,6196,26723,3208,25091,8137,13735,0,2966,7
105,0.9668,0.9668,1.0,0.7933,0.5546,0.9668,0.4008,0.5349,0.0,29.9804,50,19876,27693,19876,6866,20559,27282,16309,25291,19876,26363,8241,24846,11402,28370,10998,13676,0,3535,7
106,1.0,0.9492,1.0,0.918,0.1103,1.0,0.4858,0.427,0.0508,21.2745,50,20929,27862,19865,5338,20929,24909,19213,29160,20929,28849,10167,23883,2309,28275,8936,16958,1064,5169,8
107,1.0,0.9514,1.0,0.9181,0.0913,1.0,0.4492,0.4313,0.0486,25.5882,50,22345,28964,21260,5272,22345,25555,20514,29250,22345,28964,10037,24869,2040,27811,9638,16840,1085,5417,8
108,1.0,0.9486,1.0,0.9189,0.1135,1.0,0.4128,0.4333,0.0514,21.2745,50,24556,27062,23293,5324,24556,27499,22564,28478,24556,27062,10137,24259,2788,29187,10640,17241,1263,7034,9
109,1.0,0.9487,1.0,0.9185,0.1128,1.0,0.3215,0.4317,0.0513,21.2745,50,23346,28613,22149,5274,23346,26533,21443,27467,23346,26114,7506,26765,2633,28697,10079,17342,1197,6753,9
110,1.0,0.9494,1.0,0.918,0.1089,1.0,0.4218,0.9494,0.3793,21.2745,50,19989,28924,18978,5423,19989,26624,18349,28488,19989,28924,8432,24088,2177,27433,18978,5423,7581,4032,15
111,0.986,0.9211,1.0,0.9209,0.2841,0.986,0.154,0.688,0.0324,17.902,50,13430,29237,12546,5196,13621,27803,12543,29049,13430,27554,2097,23434,3870,28017,9371,21929,441,4718,14
112,1.0,0.9525,1.0,0.9178,0.0956,1.0,0.5084,0.3901,0.0475,21.2353,50,13734,27603,13082,6894,13734,28115,12605,29083,13734,27603,6983,24418,1313,26280,5357,16091,652,5048,10
113,1.0,0.9252,1.0,0.9094,0.0914,0.986,0.4038,0.9573,0.3734,14.8039,50,10458,29618,9676,6452,10458,28628,9510,29649,10312,29342,4223,26377,956,28909,10011,26117,3905,5071,22
114,1.0,0.9668,1.0,0.8802,0.138,1.0,0.2383,0.9668,0.3812,21.2745,50,14237,29186,13764,7629,14237,29408,12531,29353,14237,29186,3393,24533,1965,27646,13764,7629,5427,4760,18
115,1.0,0.9661,1.0,0.8795,0.1422,1.0,0.314,0.9661,0.3823,21.2745,50,15572,27885,15044,7403,15572,27856,13695,27669,15572,27885,4889,24032,2215,25078,15044,7403,5953,4742,18
116,0.8554,0.6977,1.0,0.7103,0.1496,1.0,0.3596,0.8655,0.0,11.5098,50,12514,29506,10207,6826,14629,29639,10391,29163,14629,26891,5260,26036,2189,29171,12661,27096,0,7060,25
117,0.9506,0.9506,1.0,0.9248,0.0737,1.0,0.3264,0.9419,0.0292,10.9608,50,15456,28984,15456,16047,16260,26334,15037,28733,16260,29105,5307,23211,1199,28778,15316,20398,474,6974,28
118,0.8703,0.8703,1.0,0.9952,0.2274,0.9769,0.4475,0.6687,0.0804,3.2353,50,8906,29027,8906,23543,10233,29391,10184,29801,9997,29197,4579,24614,2327,29534,6843,27763,823,5283,44
119,0.8691,0.8691,0.9772,0.9742,0.2674,0.9218,0.3713,0.6422,0.0799,3.2353,50,8164,29401,8164,23609,9180,28934,9152,29761,8659,29347,3488,22654,2512,29653,6033,27672,751,5223,43
120,0.892,0.8799,1.0,0.9827,0.1551,0.9678,0.376,0.7465,0.1036,3.6667,50,8142,29597,8032,19556,9128,29303,8970,29431,8834,28917,3432,25591,1416,28716,6814,28025,946,7107,44
121,0.854,0.854,1.0,0.9852,0.1541,0.7609,0.424,0.6358,0.0693,3.4314,50,8200,29705,8200,16646,9602,29061,9460,29620,7306,28375,4071,24988,1480,29122,6105,28026,665,5006,40
122,0.8542,0.8542,1.0,0.9853,0.1484,0.7625,0.4189,0.6387,0.0654,3.3137,50,7573,29487,7573,17007,8866,29755,8736,29234,6760,29326,3714,25023,1316,29330,5663,29163,580,5027,39
123,0.8534,0.8534,1.0,0.9846,0.1591,0.7594,0.4034,0.6332,0.0725,3.4314,50,8820,29606,8820,16308,10335,28778,10176,29367,7848,27822,4169,25143,1644,29338,6544,28914,749,4990,40
124,0.8542,0.8542,1.0,0.9853,0.1484,0.7625,0.4189,0.6387,0.0654,3.3137,50,7573,29487,7573,17007,8866,29755,8736,29234,6760,29326,3714,25023,1316,29330,5663,29163,580,5027,39
125,0.7129,0.7087,1.0,0.9664,0.185,0.8756,0.5761,0.7206,0.1531,3.5882,50,6086,29264,6050,20566,8537,29793,8250,29470,7475,28366,4918,25796,1579,29319,6152,25949,1307,6415,41
126,0.8543,0.8543,1.0,0.9854,0.1499,0.762,0.4202,0.6379,0.0664,3.3137,50,7729,29429,7729,16915,9047,29675,8915,29831,6894,29288,3802,25011,1356,29377,5771,27984,601,5021,40
127,0.889,0.8778,1.0,0.983,0.1489,0.9703,0.4635,0.754,0.1053,3.6667,50,7572,29684,7476,19762,8517,29430,8372,29537,8264,29615,3948,23615,1268,28472,6422,28062,897,7052,42
128,0.8341,0.8114,1.0,0.98,0.0561,0.7159,0.3885,0.6142,0.1598,3.902,50,10656,29597,10366,14827,12775,28583,12520,29084,9146,28989,4963,24004,717,29396,7846,28634,2041,5539,42
