num_deliveries,opt_opts_ratio_avg
10,3.237297805221827
20,3.3129309502990765
30,3.0909076923076926
40,2.8354061393558148
50,2.651565698492825
60,2.661760352516973
70,2.659819903516285
80,2.6135062989251288
