num_deliveries,opt_opts_ratio_avg
10,2.2461570875730916
20,2.041845961504914
30,1.7794582415281697
40,1.6860517171544904
50,1.6795539645311277
60,1.6442616796914993
70,1.6329918792674671
80,1.6061409130881938
