seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
110,50,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1535.88,10.4717,0.0,0.0,0.0,0.0,0.0,0.0,15.2336,0.0577137
126,100,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4791.18,28.098,0.0,0.0,0.0,0.0,0.0,0.0,24.1413,0.182143
142,150,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8100.3,27.9576,0.0,0.0,0.0,0.0,0.0,0.0,26.0269,0.157453
158,200,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11395.4,26.5671,0.0,0.0,0.0,0.0,0.0,0.0,26.7606,0.109754
174,250,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14701.7,31.5743,0.0,0.0,0.0,0.0,0.0,0.0,27.1961,0.114374
190,300,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,18000.5,26.9676,0.0,0.0,0.0,0.0,0.0,0.0,27.487,0.0835191
270,350,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21300.5,33.7574,0.0,0.0,0.0,0.0,0.0,0.0,27.2143,0.0996751
286,400,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24602.9,21.0869,0.0,0.0,0.0,0.0,0.0,0.0,27.3398,0.0829419
302,450,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27917.0,32.476,0.0,0.0,0.0,0.0,0.0,0.0,27.4422,0.072805
318,500,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,31215.9,28.405,0.0,0.0,0.0,0.0,0.0,0.0,27.5311,0.0549095
