num_deliveries,opt_opts_ratio_avg
10,3.0220485146681484
20,3.7576501516120957
30,3.5478371096600374
40,3.286821479666687
50,3.06947154176916
60,2.800813131835694
70,2.6857200859698755
80,2.4838299524410363
