num_deliveries,opt_opts_ratio_avg
10,2.055224507197183
20,1.4939699004428653
30,1.3551176631843438
40,1.3070992258530536
50,1.320282085459446
60,1.3089410283756142
70,1.2877043542895712
80,1.2870212741677638
