seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
193,50,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2016.76,7.74798,0.0,0.0,0.0,0.0,0.0,0.0,8.02312,0.0395877
209,100,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4392.58,13.3077,0.0,0.0,0.0,0.0,0.0,0.0,8.21532,0.0271639
225,150,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6760.33,18.2131,0.0,0.0,0.0,0.0,0.0,0.0,8.2588,0.0223969
241,200,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9116.15,17.0798,0.0,0.0,0.0,0.0,0.0,0.0,8.27361,0.0201447
257,250,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11487.3,20.4916,0.0,0.0,0.0,0.0,0.0,0.0,8.29053,0.01586
273,300,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13853.7,21.8117,0.0,0.0,0.0,0.0,0.0,0.0,8.29776,0.0120144
417,350,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,16219.2,23.5153,0.0,0.0,0.0,0.0,0.0,0.0,8.25583,0.0131762
433,400,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,18593.1,30.5803,0.0,0.0,0.0,0.0,0.0,0.0,8.26059,0.0163195
449,450,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,20967.4,27.9838,0.0,0.0,0.0,0.0,0.0,0.0,8.26985,0.0128479
465,500,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,23324.8,26.2494,0.0,0.0,0.0,0.0,0.0,0.0,8.26825,0.0108589
