seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
195,50,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1885.97,18.6648,0.0,0.0,0.0,0.0,0.0,0.0,7.33459,0.0714222
211,100,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4057.82,28.9704,0.0,0.0,0.0,0.0,0.0,0.0,7.46503,0.0503665
227,150,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6231.61,38.8603,0.0,0.0,0.0,0.0,0.0,0.0,7.51033,0.0422048
243,200,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8407.36,42.5044,0.0,0.0,0.0,0.0,0.0,0.0,7.5377,0.0362478
259,250,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10557.8,42.2086,0.0,0.0,0.0,0.0,0.0,0.0,7.53749,0.0317667
275,300,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12723.5,46.3266,0.0,0.0,0.0,0.0,0.0,0.0,7.53761,0.0245334
419,350,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14905.2,59.7312,0.0,0.0,0.0,0.0,0.0,0.0,7.36904,0.0357795
435,400,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17077.8,49.6941,0.0,0.0,0.0,0.0,0.0,0.0,7.3721,0.0231267
451,450,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19243.4,62.5272,0.0,0.0,0.0,0.0,0.0,0.0,7.37338,0.0268428
467,500,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21416.9,70.5529,0.0,0.0,0.0,0.0,0.0,0.0,7.37916,0.0314013
