num_deliveries,opt_opts_ratio_avg
10,3.0809568108818226
20,3.614606452041927
30,3.2591395874703
40,2.9378439364615017
50,2.7557028495426428
60,2.5781235900886617
70,2.366753397459725
80,2.282540739706309
