seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
162,10,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,25.7879,8.18824,4479.44,389.323,4.9697,1.14564,0.0,0.0,19.7273,5.51135
166,20,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,42.6061,9.09306,4749.32,187.712,6.15152,0.951972,0.0,0.0,57.5758,11.4986
170,30,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,54.4242,7.18084,4798.65,193.461,6.9697,1.52069,0.0,0.0,129.0,25.5343
174,40,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,61.2424,9.58524,4766.11,152.978,7.39394,1.35785,0.000151515,0.00036411,223.455,46.9325
178,50,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,71.303,10.4925,4832.37,124.958,7.81818,1.42522,0.00030303,0.000585494,341.212,63.4717
182,60,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,77.0303,12.7463,4861.33,93.9661,8.54545,1.32288,0.000666667,0.000645497,483.697,83.2982
186,70,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,86.0,9.76601,4855.99,108.041,8.87879,1.40312,0.00133333,0.000924211,657.667,114.269
190,80,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,96.303,12.4887,4867.4,101.372,9.42424,1.22474,0.00181818,0.000950478,832.394,122.083
194,90,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,98.7576,11.13,4884.4,98.023,9.81818,1.48955,0.00254545,0.000938446,1000.3,150.146
198,100,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,1,107.121,10.4635,4888.56,95.3043,10.4848,1.19896,0.00360606,0.00129758,1259.82,169.023
