seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
80,10,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,11.0909,3.91602,2183.25,234.925,2.9697,1.14564,0.0,0.0,23.6667,4.45814
84,20,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,19.4545,6.10374,2318.91,153.946,3.78788,1.19896,0.0,0.0,76.0,11.8454
88,30,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,26.1212,4.96083,2349.19,92.0976,4.06061,0.829156,0.0,0.0,169.03,20.4962
92,40,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,30.8788,7.42781,2348.25,103.95,4.54545,1.08972,0.000151515,0.00036411,272.606,16.1922
96,50,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,34.5455,7.81861,2357.05,96.7473,4.63636,1.1592,0.000333333,0.00073598,419.636,24.0631
100,60,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,39.1212,6.68841,2385.63,79.1529,5.18182,0.866025,0.00112121,0.000545297,598.394,29.0651
104,70,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,43.6364,9.93044,2401.04,66.1139,5.27273,1.07529,0.00130303,0.00107485,802.424,43.6993
108,80,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,48.5758,7.08003,2413.93,67.9983,5.27273,0.951972,0.00227273,0.00123168,1036.18,52.5642
112,90,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,49.5152,9.13483,2419.72,70.147,5.57576,1.10397,0.00333333,0.00110868,1300.61,47.3478
116,100,100,8,10,1,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,56.4545,8.99684,2411.04,66.5689,5.78788,1.32288,0.00442424,0.00111888,1596.61,50.5198
