seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
181,300,100,2,10,1,2500,10,0.05,0.5,2,1,33,150,0,1,1.0,0.05,1,134.0,8.62409,2488.7,12.5012,3.66667,1.14564,4766.7,10.1597,4.66061,1.33129,726.306,207.298,4.66061,1.33129,7.70954,0.0186265
211,100,100,4,10,1,2500,5,0.05,0.5,3,1,33,150,0,1,1.0,0.05,2,50.7879,13.8491,2327.41,129.537,3.51515,1.55121,1544.3,9.523,3.77367,0.969927,732.45,193.496,3.77367,0.969927,6.67231,0.049264
101,50,100,2,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,1.0,0.05,1,79.5152,17.1794,2438.2,49.2809,5.36364,1.08972,704.121,5.25595,2.88543,0.73551,473.955,109.358,2.88543,0.73551,0.0,0.0
239,150,100,4,10,1,5000,10,0.05,0.5,2,1,33,150,0,1,1.0,0.05,2,117.152,24.0145,4974.97,19.0632,4.9697,1.22474,4499.24,10.3652,6.29293,0.898176,1022.35,151.265,6.29293,0.898176,14.2174,0.0594538
183,300,100,4,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,1.0,0.05,1,122.576,8.5988,2426.34,48.5361,4.18182,0.935414,4821.91,14.1885,3.80758,0.860667,606.852,129.4,3.80758,0.860667,0.0,0.0
139,150,100,4,10,1,5000,5,0.05,0.5,3,1,33,150,0,1,1.0,0.05,1,150.212,21.1184,4881.25,103.469,6.84848,2.30489,4499.82,13.2936,3.75973,0.932989,764.282,177.073,3.75973,0.932989,14.2084,0.052742
16,100,100,2,10,1,2500,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,0,150.788,10.1142,2418.81,55.8827,5.15152,0.847791,2812.24,11.4701,4.21926,0.507754,480.478,73.3575,4.21926,0.507754,13.6262,0.0968029
207,50,100,4,10,1,5000,10,0.05,0.5,3,1,33,150,0,1,1.0,0.05,2,62.9394,20.2005,4711.7,274.648,3.51515,1.18585,1197.85,9.78839,7.80177,1.63422,1413.87,278.488,7.80177,1.63422,12.5464,0.108821
69,250,100,2,10,1,2500,10,0.05,0.5,2,1,33,150,0,1,1.0,0.05,0,138.485,4.17673,2497.03,3.06681,6.57576,1.53093,3957.55,10.6095,2.48316,0.552749,396.007,81.1394,2.48316,0.552749,7.70963,0.0312923
72,250,100,2,10,1,5000,5,0.05,0.5,6,1,33,150,0,1,0.5,0.05,0,382.545,14.2765,4957.14,42.609,12.3939,0.984251,14477.7,14.1388,3.95315,0.359311,401.952,28.5215,3.95315,0.359311,0.0,0.0
152,200,100,2,10,1,5000,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,1,310.606,36.9349,4988.94,8.57664,11.0909,0.586302,11185.5,15.5352,4.48751,0.266279,451.011,23.5594,4.48751,0.266279,28.9834,0.0552268
224,150,100,2,10,1,2500,5,0.05,0.5,6,1,33,150,0,1,0.5,0.05,2,97.6061,22.8199,2440.98,37.9909,6.33333,0.770552,4434.27,8.86884,3.72377,0.463672,389.579,40.0418,3.72377,0.463672,0.0,0.0
117,100,100,2,10,1,2500,10,0.05,0.5,3,1,33,150,0,1,1.0,0.05,1,97.9091,16.0534,2428.45,70.1006,3.06061,1.1726,1515.27,5.28855,5.40628,1.80085,890.923,283.93,5.40628,1.80085,7.57372,0.0381319
136,150,100,2,10,1,5000,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,1,286.0,34.1101,4984.27,15.3893,11.303,0.707107,7893.39,10.1965,4.37087,0.300431,442.244,23.4777,4.37087,0.300431,28.147,0.081982
90,300,100,4,10,1,5000,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,0,272.242,13.5486,4913.26,72.0985,9.63636,1.42522,18002.8,30.3449,4.19266,0.484239,518.231,66.6899,4.19266,0.484239,27.4557,0.0826886
275,300,100,4,10,1,2500,5,0.05,0.5,3,1,33,150,0,1,1.0,0.05,2,69.3333,12.0407,2400.35,97.4649,4.21212,1.21192,4820.15,17.023,3.20346,0.942243,610.834,154.793,3.20346,0.942243,6.77747,0.0329359
210,100,100,4,10,1,2500,5,0.05,0.5,6,1,33,150,0,1,0.5,0.05,2,74.303,19.1156,2432.94,47.8973,5.81818,0.984251,2906.24,19.6548,3.7658,0.368666,421.354,37.3854,3.7658,0.368666,0.0,0.0
66,250,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,0,190.818,8.37203,2490.36,9.07888,5.90909,1.19896,7813.7,23.7283,4.12554,0.524678,428.328,55.1505,4.12554,0.524678,12.428,0.0693311
223,100,100,4,10,1,5000,10,0.05,0.5,3,1,33,150,0,1,1.0,0.05,2,83.2727,28.5857,4804.66,183.796,3.87879,2.03869,2847.79,12.49,7.75429,1.97789,1376.62,335.237,7.75429,1.97789,13.9103,0.0768182
237,150,100,2,10,1,5000,10,0.05,0.5,2,1,33,150,0,1,1.0,0.05,2,115.697,26.2506,4985.97,19.1874,5.90909,1.73205,4442.33,6.27246,5.60171,1.42138,891.885,205.299,5.60171,1.42138,15.3781,0.0447609
194,50,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,2,54.9394,17.7041,2478.42,23.2836,5.09091,0.467707,1260.73,19.0902,4.37727,0.41298,490.591,43.8854,4.37727,0.41298,11.0223,0.184251
250,200,100,4,10,1,5000,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,2,106.121,19.3484,4873.44,96.8575,8.15152,2.32513,11401.8,29.0716,4.14563,0.969487,638.094,152.538,4.14563,0.969487,26.7828,0.0921265
273,300,100,2,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,1.0,0.05,2,89.7576,17.0643,2487.64,10.0928,4.15152,0.637377,4767.76,8.428,3.7596,0.534748,611.967,91.2454,3.7596,0.534748,7.71581,0.0197835
220,100,100,2,10,1,5000,10,0.05,0.5,6,1,33,150,0,1,0.5,0.05,2,136.212,25.4629,4942.95,49.8105,10.4545,1.46842,4605.03,12.5162,4.94059,0.920553,480.63,61.7155,4.94059,0.920553,0.0,0.0
56,200,100,2,10,1,5000,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,0,378.818,13.5403,4992.48,6.75981,11.8788,1.07529,11184.8,13.1446,4.18,0.213303,421.333,21.4458,4.18,0.213303,29.0187,0.0631383
98,50,100,4,10,1,2500,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,1,79.0,17.3223,2304.53,173.106,3.75758,1.33463,1264.42,15.8804,4.4057,0.825608,648.022,137.698,4.4057,0.825608,11.0449,0.210128
122,100,100,4,10,1,5000,5,0.05,0.5,6,1,33,150,0,1,0.5,0.05,1,191.485,35.6862,4922.5,67.3012,11.2727,1.04583,4788.33,21.1786,3.7586,0.39948,439.959,38.6321,3.7586,0.39948,0.0,0.0
18,100,100,4,10,1,2500,5,0.05,0.5,6,1,33,150,0,1,0.5,0.05,0,167.545,10.9917,2432.48,58.8346,5.9697,1.22474,2904.21,17.1109,3.90375,0.559216,412.854,46.4377,3.90375,0.559216,0.0,0.0
230,150,100,4,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,0.5,0.05,2,98.8788,23.4637,2438.1,51.5886,4.63636,0.984251,4542.39,21.6037,5.5596,1.09948,539.018,87.7191,5.5596,1.09948,0.0,0.0
193,50,100,2,10,1,2500,5,0.05,0.5,6,1,33,150,0,1,1.0,0.05,2,49.2121,18.2684,2430.6,46.8709,5.72727,1.19896,702.879,4.48957,2.60507,0.408088,434.451,65.5696,2.60507,0.408088,0.0,0.0
98,50,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,1,106.97,21.5327,2469.58,28.5066,5.21212,0.637377,1264.42,15.8804,4.2202,0.429384,480.017,56.4779,4.2202,0.429384,11.0449,0.210128
134,150,100,4,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,0.5,0.05,1,175.485,25.0451,2444.77,49.4723,4.39394,0.770552,4536.21,16.2009,6.09848,1.12848,570.066,96.0396,6.09848,1.12848,0.0,0.0
59,200,100,4,10,1,5000,5,0.05,0.5,2,1,33,150,0,1,1.0,0.05,0,238.606,9.42715,4993.36,6.26408,9.42424,1.08972,6153.94,11.8388,3.19477,0.381979,536.045,60.8031,3.19477,0.381979,14.3942,0.0470633
237,150,100,2,10,1,5000,10,0.05,0.5,3,1,33,150,0,1,1.0,0.05,2,102.424,22.4166,4879.08,134.864,5.09091,2.41738,4442.33,6.27246,6.60263,2.12955,1095.52,338.249,6.60263,2.12955,15.3781,0.0447609
232,150,100,2,10,1,5000,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,2,115.879,20.4706,4902.17,84.8846,12.0606,3.44601,7893.03,13.1945,3.2884,1.31723,440.731,125.599,3.2884,1.31723,28.1548,0.0866378
20,100,100,2,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,0.5,0.05,0,196.212,10.787,2453.69,45.8195,4.72727,1.06066,2810.64,8.38339,5.79949,1.26027,535.011,105.135,5.79949,1.26027,0.0,0.0
124,100,100,2,10,1,5000,10,0.05,0.5,3,1,33,150,0,1,0.5,0.05,1,224.606,35.5175,4838.61,141.472,5.93939,1.31101,4606.82,9.50164,8.32908,1.13732,832.656,129.345,8.32908,1.13732,26.0201,0.0811008
115,100,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,1.0,0.05,1,96.6667,17.8425,2462.64,31.7213,3.72727,0.901388,1544.42,10.1026,3.97626,0.544002,673.601,97.0282,3.97626,0.544002,6.68886,0.0630789
12,50,100,2,10,1,5000,10,0.05,0.5,2,1,33,150,0,1,0.5,0.05,0,272.788,16.3378,4953.82,40.4162,9.0,0.935414,1393.52,7.17853,5.17946,0.622217,556.593,62.0177,5.17946,0.622217,16.128,0.0614656
280,300,100,2,10,1,5000,5,0.05,0.5,3,1,33,150,0,1,0.5,0.05,2,152.394,26.7055,4904.62,78.0428,10.2727,2.20085,17768.8,15.0385,4.10237,0.78638,494.625,85.7805,4.10237,0.78638,29.7577,0.0483213
118,100,100,4,10,1,2500,10,0.05,0.5,6,1,33,150,0,1,0.5,0.05,1,158.061,26.6504,2437.73,46.5884,4.45455,0.728869,2899.48,13.6862,5.77525,0.865575,554.973,63.9993,5.77525,0.865575,0.0,0.0
147,200,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,1.0,0.05,1,117.273,12.0241,2482.73,15.3689,4.15152,0.770552,3180.39,14.0479,3.73434,0.671285,618.094,116.729,3.73434,0.671285,6.76621,0.0429326
161,250,100,2,10,1,2500,5,0.05,0.5,3,1,33,150,0,1,1.0,0.05,1,110.606,10.3015,2428.9,57.7997,4.33333,1.23744,3956.58,9.1327,3.56115,0.861002,594.537,135.082,3.56115,0.861002,7.70156,0.023244
54,200,100,4,10,1,2500,10,0.05,0.5,3,1,33,150,0,1,0.5,0.05,0,174.545,9.73425,2431.12,57.8223,3.15152,0.467707,6176.97,21.0119,8.30657,0.946411,781.784,78.9444,8.30657,0.946411,12.3615,0.0667268
50,200,100,4,10,1,2500,5,0.05,0.5,2,1,33,150,0,1,0.5,0.05,0,189.333,9.50548,2491.58,7.16341,5.81818,1.04583,6178.36,19.8888,4.16782,0.489591,433.223,47.435,4.16782,0.489591,12.3443,0.0773172
