seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
299,50,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,791.636,191.404,0.0,0.0,0.0,0.0,0.0,0.0,13.2936,0.409039
315,100,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1952.76,368.222,0.0,0.0,0.0,0.0,0.0,0.0,14.5468,0.258832
331,150,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2924.36,446.968,0.0,0.0,0.0,0.0,0.0,0.0,14.8047,0.259025
347,200,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4118.67,514.829,0.0,0.0,0.0,0.0,0.0,0.0,14.9717,0.227949
363,250,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5220.91,549.906,0.0,0.0,0.0,0.0,0.0,0.0,15.0966,0.16028
379,300,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6070.48,745.796,0.0,0.0,0.0,0.0,0.0,0.0,15.117,0.180505
587,350,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7455.55,743.62,0.0,0.0,0.0,0.0,0.0,0.0,15.0487,0.125166
603,400,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8498.79,588.452,0.0,0.0,0.0,0.0,0.0,0.0,15.0442,0.119161
619,450,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9558.67,824.568,0.0,0.0,0.0,0.0,0.0,0.0,15.0914,0.138225
635,500,100,4,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10607.5,917.731,0.0,0.0,0.0,0.0,0.0,0.0,15.1111,0.12055
