seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
82,10,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,17.0303,6.34668,4540.49,395.473,5.27273,0.883883,0.0,0.0,35.5152,4.7203
86,20,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,29.4242,6.77786,4714.4,215.25,6.0303,0.883883,0.0,0.0,132.364,15.9863
90,30,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,38.2424,6.21002,4793.96,174.527,7.30303,1.29904,9.09091e-05,0.000291937,290.455,21.6874
94,40,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,47.4545,8.05485,4822.93,141.919,8.06061,1.14564,0.000575758,0.000751262,500.273,28.872
98,50,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,54.1818,9.59966,4845.06,134.64,8.24242,1.58114,0.00133333,0.000957427,764.576,36.479
102,60,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,65.6364,9.82604,4885.15,89.429,8.66667,1.25,0.00251515,0.00112142,1097.03,40.505
106,70,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,68.8182,9.26841,4856.03,112.161,9.21212,1.13192,0.00448485,0.00143878,1509.88,60.9336
110,80,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,78.1515,9.55942,4849.54,95.2829,9.21212,1.51038,0.00669697,0.0014681,1942.91,89.2518
114,90,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,85.8485,12.9014,4864.21,98.6985,9.63636,1.38067,0.0101212,0.00184996,2471.45,122.685
118,100,100,8,10,1,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,90.7576,11.94,4902.06,75.8534,10.3636,1.39194,0.0141515,0.00201744,3003.27,103.264
