num_deliveries,opt_opts_ratio_avg
10,1.440586398805484
20,1.167914070374252
30,1.1766117366615123
40,1.1460670931905688
50,1.1581516775377254
60,1.141501359652449
70,1.1614002036984667
80,1.1490397490041127
