seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
3,10,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,43.7273,8.34144,4562.51,308.563,5.33333,0.883883,0.0,0.0,35.7273,4.91808
7,20,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,78.9091,10.7569,4743.81,195.864,6.60606,1.36931,0.0,0.0,128.485,8.82822
11,30,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,105.424,14.5924,4669.4,228.85,7.18182,1.06066,0.000212121,0.000415149,291.394,22.3572
15,40,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,128.242,16.6189,4826.71,117.817,7.57576,1.75891,0.000606061,0.00078817,494.424,34.1339
19,50,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,149.061,14.7096,4844.68,140.032,8.15152,1.44698,0.00151515,0.000833712,776.485,41.2227
23,60,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,170.0,17.0606,4873.3,103.378,8.42424,1.47902,0.00278788,0.000992395,1082.76,41.7541
27,70,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,189.424,19.9875,4849.19,114.023,8.39394,1.51038,0.00457576,0.00111888,1499.76,71.7946
31,80,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,218.121,23.0377,4879.96,98.8292,8.78788,2.03101,0.00721212,0.00186677,1938.03,73.6794
35,90,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,234.515,17.1357,4875.82,96.0762,8.51515,1.42522,0.0109394,0.00268024,2474.88,106.343
39,100,100,8,10,1,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,248.545,20.7426,4855.06,77.9529,8.75758,1.81142,0.0147879,0.00186677,3010.64,92.9464
