seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
292,50,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3179.79,418.412,0.0,0.0,0.0,0.0,0.0,0.0,14.0898,0.216072
308,100,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7539.24,521.081,0.0,0.0,0.0,0.0,0.0,0.0,14.9846,0.117557
324,150,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12008.5,813.732,0.0,0.0,0.0,0.0,0.0,0.0,15.2336,0.0889951
340,200,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,16860.5,650.092,0.0,0.0,0.0,0.0,0.0,0.0,15.3501,0.063472
356,250,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21425.2,940.576,0.0,0.0,0.0,0.0,0.0,0.0,15.4206,0.055588
372,300,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,25615.0,1162.61,0.0,0.0,0.0,0.0,0.0,0.0,15.4482,0.0444287
580,350,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,30263.8,1112.61,0.0,0.0,0.0,0.0,0.0,0.0,15.3989,0.0542733
596,400,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,34836.2,1133.13,0.0,0.0,0.0,0.0,0.0,0.0,15.426,0.049228
612,450,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,39546.4,1076.94,0.0,0.0,0.0,0.0,0.0,0.0,15.4446,0.0510037
628,500,100,2,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,43963.4,1421.32,0.0,0.0,0.0,0.0,0.0,0.0,15.4439,0.0407638
