seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
43,10,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,31.303,9.05015,4761.94,186.596,4.69697,1.1592,0.0125455,0.00255062,35.8485,4.09268
47,20,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,55.8485,10.9804,4912.48,86.9174,5.54545,1.22474,0.045303,0.0059921,131.061,12.7989
51,30,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,74.0,12.6269,4923.55,78.5144,6.21212,1.35785,0.101182,0.01233,286.818,18.4111
55,40,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,94.3636,11.2523,4937.94,57.0531,5.81818,1.61051,0.176424,0.0187467,503.455,34.7549
59,50,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,101.091,14.7211,4945.33,54.6184,6.0,1.47902,0.27297,0.0429007,756.182,29.8412
63,60,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,117.545,13.9353,4971.12,37.3436,6.72727,1.62019,0.406939,0.054048,1097.39,47.6442
67,70,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,135.576,16.1633,4972.09,23.3176,6.69697,1.61051,0.53303,0.044832,1496.06,62.7834
71,80,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,149.121,17.2659,4970.61,34.3947,6.63636,1.59099,0.731758,0.0899844,1963.18,81.0602
75,90,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,167.121,17.4298,4972.0,22.6247,6.84848,1.67705,0.892879,0.0710861,2426.09,67.9262
79,100,100,8,10,1,5000,10,0.05,0.5,2,1,33,150,0,0,1,0,1,174.758,17.7324,4976.03,24.5363,7.48485,1.52069,1.087,0.0775713,3009.06,79.021
