seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
13,50,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1150.33,4.05817,0.0,0.0,0.0,0.0,0.0,0.0,13.519,0.0779371
29,100,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2798.18,6.52399,0.0,0.0,0.0,0.0,0.0,0.0,14.9898,0.0477461
45,150,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4443.55,7.69334,0.0,0.0,0.0,0.0,0.0,0.0,15.3705,0.0442593
61,200,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6088.15,7.90767,0.0,0.0,0.0,0.0,0.0,0.0,15.5672,0.0368336
77,250,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7732.82,10.0452,0.0,0.0,0.0,0.0,0.0,0.0,15.6546,0.0320849
93,300,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9379.64,9.04675,0.0,0.0,0.0,0.0,0.0,0.0,15.7201,0.0214119
109,350,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11025.4,11.987,0.0,0.0,0.0,0.0,0.0,0.0,15.7001,0.0278404
125,400,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12670.4,11.4182,0.0,0.0,0.0,0.0,0.0,0.0,15.7314,0.0194904
141,450,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14316.8,14.0446,0.0,0.0,0.0,0.0,0.0,0.0,15.7542,0.0200058
157,500,100,2,10,1,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15959.2,12.9132,0.0,0.0,0.0,0.0,0.0,0.0,15.7802,0.0205786
