num_deliveries,opt_opts_ratio_avg
10,1.9473736446418382
20,1.628531080372072
30,1.5890575871738946
40,1.577834732063588
50,1.5665813234924828
60,1.5276775440968886
70,1.5319470009783926
80,1.557478015247637
