seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
40,10,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,22.0303,5.89218,2311.32,144.541,2.90909,1.14564,0.0349697,0.0225409,22.2424,3.937
44,20,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,33.7273,7.29414,2376.21,119.237,3.42424,0.935414,0.0507273,0.0343122,77.6061,8.8706
48,30,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,45.4242,7.81837,2425.62,68.5859,3.60606,0.901388,0.076697,0.0358185,159.152,11.5799
52,40,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,54.0909,8.75487,2433.58,55.5298,4.06061,0.829156,0.11103,0.0469065,278.909,23.7065
56,50,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,62.1515,10.4974,2447.02,41.5345,4.18182,1.0,0.182273,0.0466277,421.364,20.6064
60,60,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,71.2121,10.5793,2457.98,38.3833,4.51515,0.984251,0.340697,0.0678097,591.818,24.4879
64,70,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,79.8788,9.76524,2453.69,43.8757,4.84848,1.14564,0.561879,0.107815,807.97,41.1977
68,80,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,86.6061,9.72413,2456.43,44.724,4.87879,1.35785,0.846,0.203118,1037.18,52.6349
72,90,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,92.7576,11.7421,2465.2,45.0722,5.33333,1.18585,1.37197,0.235752,1318.0,38.3226
76,100,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,1,95.0,12.3643,2457.19,32.4765,5.0,0.935414,2.08409,0.32461,1605.09,54.4997
