num_deliveries,opt_opts_ratio_avg
10,3.1470517439513
20,4.137651389139395
30,3.7645692307692307
40,3.719526128667811
50,3.2900042900042896
60,3.175027075237306
70,2.9519564031090066
80,2.8549338882275404
