seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
241,10,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,26.4545,5.76135,2122.61,280.248,2.24242,0.866025,0.0,0.0,23.9697,4.7697
245,20,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,36.0,5.72822,2197.43,246.771,2.42424,1.14564,6.06061e-05,0.000242306,98.9394,19.6699
249,30,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,44.8485,6.26559,2286.34,181.038,1.81818,1.28695,0.000333333,0.00073598,258.091,61.6048
253,40,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,53.1212,7.84521,2359.5,125.407,2.54545,1.56125,0.000969697,0.000951474,466.788,64.3195
257,50,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,58.0,6.25999,2351.08,165.12,1.75758,1.31101,0.00187879,0.00121854,829.879,107.658
261,60,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,64.9091,7.96227,2367.64,128.249,1.48485,0.866025,0.00375758,0.00111888,1297.3,105.368
265,70,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,72.0,7.48331,2330.47,161.168,1.66667,1.1726,0.00763636,0.00242149,1968.24,223.717
269,80,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,76.6667,7.73655,2377.65,99.1651,1.93939,1.57123,0.0124545,0.00327004,2662.27,259.511
273,90,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,80.7576,6.66629,2363.71,109.991,1.87879,1.42522,0.0219394,0.00559542,3595.79,272.352
277,100,100,8,10,1,2500,10,0.05,0.5,3,4,33,150,30,0,1,0,0,85.4848,8.2315,2329.38,153.929,2.21212,1.23744,0.0352727,0.0063653,4667.7,289.38
