seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
163,10,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,27.3333,7.09166,4311.22,437.299,4.0303,1.6298,0.0,0.0,36.6061,4.98121
167,20,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,37.2121,6.14795,4717.78,327.903,4.90909,1.5411,0.0,0.0,131.576,11.9805
171,30,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,48.5152,9.47735,4619.04,319.296,4.78788,1.5,0.000212121,0.000415149,284.727,18.2637
175,40,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,60.9091,7.25157,4752.13,191.271,5.45455,1.53093,0.000515152,0.000618527,497.545,26.5812
179,50,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,65.3636,8.92965,4738.24,204.991,6.12121,1.52069,0.00127273,0.000761279,774.939,39.8611
183,60,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,70.1515,9.61159,4720.57,197.898,6.42424,1.92029,0.00227273,0.000801277,1094.76,35.4908
187,70,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,73.9697,11.6578,4810.12,148.753,6.87879,1.89572,0.00363636,0.00111294,1491.73,64.7688
191,80,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,80.0606,9.73377,4723.3,212.187,6.36364,2.01556,0.00542424,0.00134699,1936.45,78.7895
195,90,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,85.8182,8.54932,4828.69,154.007,6.60606,2.30489,0.00793939,0.00161902,2450.55,86.4881
199,100,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,1,87.3333,11.0952,4748.44,183.018,6.69697,2.33854,0.0108788,0.00165374,3017.61,119.33
