seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
161,10,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,22.4242,6.82381,2315.09,163.441,2.90909,1.08972,0.0198182,0.00931885,23.6364,3.04651
165,20,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,35.9091,8.45342,2387.29,81.852,3.45455,0.883883,0.0619697,0.0815025,80.4848,10.1796
169,30,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,44.3939,6.77744,2410.04,80.0106,3.87879,1.23744,0.0727879,0.0403986,158.636,14.019
173,40,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,53.9091,9.87219,2426.6,60.2857,4.27273,0.883883,0.108364,0.0410364,279.273,24.2661
177,50,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,60.303,8.85468,2454.92,36.6557,4.72727,1.19896,0.189667,0.0559524,419.697,19.6445
181,60,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,67.4848,7.11566,2444.15,46.5603,5.15152,1.10397,0.335152,0.0571364,592.848,27.2592
185,70,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,71.3636,9.83876,2464.31,29.4488,5.24242,0.901388,0.518636,0.0862137,795.0,37.836
189,80,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,74.1515,9.92825,2460.28,35.6744,5.39394,0.984251,0.829939,0.153175,1035.12,42.0208
193,90,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,83.0303,10.6021,2457.81,26.7196,5.69697,1.07529,1.37745,0.245487,1300.97,50.3966
197,100,100,8,10,5,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,88.3636,8.90863,2462.14,39.542,5.9697,1.27475,2.01109,0.26063,1592.7,41.9348
