seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
120,10,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,26.4848,5.79936,2369.97,121.666,2.90909,1.1726,0.00254545,0.00171557,15.0,3.45507
124,20,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,38.5152,7.91407,2406.76,100.538,3.72727,1.06066,0.00721212,0.00213245,42.303,8.15092
128,30,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,50.0909,7.97011,2409.21,83.3853,4.18182,0.707107,0.0134242,0.00416856,80.697,18.7241
132,40,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,56.5152,9.186,2440.85,62.8725,4.45455,0.918559,0.0231818,0.00555346,138.394,23.3231
136,50,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,63.6364,9.8673,2434.12,59.9154,4.57576,0.984251,0.0337273,0.00617592,199.606,32.9735
140,60,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,70.0606,8.85275,2438.85,58.5796,5.09091,0.728869,0.0461515,0.00895866,269.788,47.3979
144,70,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,78.6667,9.72647,2459.12,38.4665,5.36364,1.0,0.0658485,0.0116943,376.697,49.3112
148,80,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,82.7576,10.7151,2466.52,28.864,5.78788,1.11803,0.083,0.0140735,480.97,73.907
152,90,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,86.0303,11.3592,2461.76,32.9839,5.75758,1.10397,0.104818,0.0192069,561.545,68.2065
156,100,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,0,94.303,13.621,2465.48,29.5657,6.33333,0.984251,0.133606,0.0228021,727.515,90.8207
