seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
107,50,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,516.303,101.764,0.0,0.0,0.0,0.0,0.0,0.0,11.791,0.343065
123,100,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1200.88,156.638,0.0,0.0,0.0,0.0,0.0,0.0,13.2042,0.259158
139,150,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1826.15,164.549,0.0,0.0,0.0,0.0,0.0,0.0,13.5157,0.19436
155,200,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2580.97,221.561,0.0,0.0,0.0,0.0,0.0,0.0,13.7702,0.140671
171,250,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3304.36,270.612,0.0,0.0,0.0,0.0,0.0,0.0,13.8728,0.150228
187,300,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3915.79,304.418,0.0,0.0,0.0,0.0,0.0,0.0,13.9477,0.141389
267,350,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4659.76,419.712,0.0,0.0,0.0,0.0,0.0,0.0,13.7391,0.188383
283,400,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5310.0,333.036,0.0,0.0,0.0,0.0,0.0,0.0,13.7938,0.119024
299,450,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6029.88,314.932,0.0,0.0,0.0,0.0,0.0,0.0,13.7973,0.13033
315,500,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6749.3,391.417,0.0,0.0,0.0,0.0,0.0,0.0,13.8128,0.100108
