seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
40,10,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,22.0303,5.89218,2286.12,188.489,2.72727,1.06066,0.00354545,0.00183866,22.2424,3.937
44,20,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,33.7273,7.29414,2394.36,103.969,3.36364,0.935414,0.0129091,0.00249203,77.6061,8.8706
48,30,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,45.4242,7.81837,2429.18,76.5798,3.48485,0.790569,0.027,0.00413824,159.152,11.5799
52,40,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,54.0909,8.75487,2440.79,49.6259,4.0303,0.770552,0.0470606,0.00589459,278.909,23.7065
56,50,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,62.0303,10.6316,2447.03,40.2993,4.18182,0.935414,0.0722424,0.00597929,421.364,20.6064
60,60,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,71.0303,10.4776,2463.67,35.7654,4.45455,0.918559,0.105242,0.0121296,591.818,24.4879
64,70,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,79.7576,9.7501,2451.09,45.0107,4.78788,1.11803,0.139,0.0138338,807.97,41.1977
68,80,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,86.5455,9.67306,2470.91,35.7643,4.93939,1.44698,0.179394,0.0156643,1037.18,52.6349
72,90,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,92.697,11.7406,2472.48,29.7942,5.36364,1.19896,0.236273,0.0388115,1318.0,38.3226
76,100,100,8,10,1,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,94.8788,12.3738,2462.33,30.0309,5.0303,0.951972,0.28903,0.0399363,1605.09,54.4997
