seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
297,50,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,789.576,196.307,0.0,0.0,0.0,0.0,0.0,0.0,13.9807,0.362797
313,100,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1921.91,361.539,0.0,0.0,0.0,0.0,0.0,0.0,15.4308,0.362225
329,150,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3044.55,575.576,0.0,0.0,0.0,0.0,0.0,0.0,15.7725,0.271859
345,200,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4266.67,588.704,0.0,0.0,0.0,0.0,0.0,0.0,15.9841,0.236285
361,250,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5259.12,457.423,0.0,0.0,0.0,0.0,0.0,0.0,16.0569,0.137485
377,300,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6523.58,677.626,0.0,0.0,0.0,0.0,0.0,0.0,16.166,0.151521
585,350,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7621.55,712.502,0.0,0.0,0.0,0.0,0.0,0.0,16.1637,0.119107
601,400,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8572.15,744.439,0.0,0.0,0.0,0.0,0.0,0.0,16.1516,0.113453
617,450,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9803.24,1044.68,0.0,0.0,0.0,0.0,0.0,0.0,16.2102,0.132228
633,500,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10594.5,1049.03,0.0,0.0,0.0,0.0,0.0,0.0,16.2062,0.105995
