seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
295,50,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1482.12,122.183,0.0,0.0,0.0,0.0,0.0,0.0,7.3673,0.11415
311,100,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3163.82,168.601,0.0,0.0,0.0,0.0,0.0,0.0,7.50147,0.0718229
327,150,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4871.48,218.097,0.0,0.0,0.0,0.0,0.0,0.0,7.53681,0.048787
343,200,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6507.39,255.943,0.0,0.0,0.0,0.0,0.0,0.0,7.56375,0.049242
359,250,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8129.88,281.747,0.0,0.0,0.0,0.0,0.0,0.0,7.56531,0.0432422
375,300,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10042.5,319.577,0.0,0.0,0.0,0.0,0.0,0.0,7.60442,0.0468388
583,350,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11680.9,296.154,0.0,0.0,0.0,0.0,0.0,0.0,7.37005,0.0467834
599,400,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13217.8,429.285,0.0,0.0,0.0,0.0,0.0,0.0,7.34388,0.056421
615,450,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15051.4,378.072,0.0,0.0,0.0,0.0,0.0,0.0,7.36088,0.0442838
631,500,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,16762.9,504.909,0.0,0.0,0.0,0.0,0.0,0.0,7.36793,0.039148
