seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
161,10,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,18.7576,5.80964,2155.74,273.34,2.60606,0.866025,0.0,0.0,23.6364,3.04651
165,20,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,28.1212,6.61796,2215.82,272.484,2.84848,1.36931,0.0,0.0,80.4848,10.1796
169,30,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,32.9394,5.26747,2268.14,191.364,2.9697,1.45774,0.0,0.0,158.636,14.019
173,40,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,38.8182,6.71498,2307.44,176.683,3.81818,1.23744,0.000242424,0.00050189,279.273,24.2661
177,50,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,43.8788,7.74902,2275.43,170.218,3.87879,1.57123,0.000272727,0.0006742,419.697,19.6445
181,60,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,46.5455,7.68558,2246.39,211.202,3.87879,1.26244,0.000939394,0.000704423,592.848,27.2592
185,70,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,49.8788,6.73033,2364.05,122.734,4.06061,1.27475,0.00124242,0.000751262,795.0,37.836
189,80,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,49.9091,7.69482,2340.34,123.493,4.39394,1.33463,0.00187879,0.00108275,1035.12,42.0208
193,90,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,55.6364,7.04369,2309.09,138.553,4.51515,1.23744,0.00239394,0.00108799,1300.97,50.3966
197,100,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,1,58.1212,6.57057,2344.8,124.506,4.33333,1.55121,0.00324242,0.000936426,1592.7,41.9348
