num_deliveries,opt_opts_ratio_avg
10,2.4642865943880694
20,2.3577812673412284
30,2.145406101626427
40,2.057266529045764
50,1.9291123684522435
60,1.9795578053242529
70,1.9210760042610933
80,1.959820562620159
