seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
201,50,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3911.67,10.3742,0.0,0.0,0.0,0.0,0.0,0.0,14.7147,0.044006
217,100,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9617.61,15.8784,0.0,0.0,0.0,0.0,0.0,0.0,15.9093,0.0312143
233,150,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15315.9,12.9059,0.0,0.0,0.0,0.0,0.0,0.0,16.2124,0.0199382
249,200,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21017.2,20.7666,0.0,0.0,0.0,0.0,0.0,0.0,16.3516,0.0193077
265,250,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,26719.8,22.4263,0.0,0.0,0.0,0.0,0.0,0.0,16.43,0.0150423
281,300,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,32415.5,23.0543,0.0,0.0,0.0,0.0,0.0,0.0,16.4798,0.0132073
425,350,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,38123.2,36.6227,0.0,0.0,0.0,0.0,0.0,0.0,16.4981,0.0188341
441,400,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,43819.2,25.3765,0.0,0.0,0.0,0.0,0.0,0.0,16.5218,0.0135669
457,450,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,49519.9,26.0882,0.0,0.0,0.0,0.0,0.0,0.0,16.5447,0.0165033
473,500,100,2,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,55224.5,32.3071,0.0,0.0,0.0,0.0,0.0,0.0,16.56,0.0130426
