num_deliveries,opt_opts_ratio_avg
10,2.9365914908002124
20,3.3392651983671073
30,3.308790141187155
40,2.9481930814811346
50,2.6979913794572123
60,2.5079250785038405
70,2.3114763571624417
80,2.3160066863181274
