seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
121,10,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,27.2424,5.60708,2184.17,326.214,2.84848,1.22474,0.0,0.0,22.9697,3.38194
125,20,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,38.303,6.62611,2233.57,207.938,3.30303,1.03078,0.0,0.0,77.7576,7.58081
129,30,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,45.9091,7.65001,2255.25,189.14,3.45455,1.18585,0.0,0.0,164.97,14.4676
133,40,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,53.9394,8.10069,2283.63,174.255,3.75758,1.26244,0.000181818,0.000391675,279.848,19.0902
137,50,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,61.4848,10.1585,2260.59,222.835,4.0303,1.31101,0.000272727,0.0006742,426.061,29.5603
141,60,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,64.8485,8.14755,2282.75,158.578,4.0,1.25,0.001,0.00075,594.152,32.4928
145,70,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,72.8182,7.40968,2284.15,134.15,4.54545,1.58114,0.00127273,0.000761279,803.03,49.1309
149,80,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,74.3636,10.6149,2305.59,121.907,4.69697,1.38067,0.00172727,0.000944482,1036.27,47.8183
153,90,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,79.1818,11.2067,2367.37,105.784,4.48485,1.36931,0.00230303,0.000918043,1297.45,57.649
157,100,100,8,10,5,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,84.2727,8.76881,2345.09,123.831,4.90909,1.76777,0.00333333,0.000957427,1595.42,58.2521
