seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
294,50,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3043.61,195.505,0.0,0.0,0.0,0.0,0.0,0.0,12.8697,0.19733
310,100,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6986.06,373.663,0.0,0.0,0.0,0.0,0.0,0.0,13.4793,0.162145
326,150,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11266.7,606.457,0.0,0.0,0.0,0.0,0.0,0.0,13.6819,0.130423
342,200,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15536.0,653.727,0.0,0.0,0.0,0.0,0.0,0.0,13.788,0.0992172
358,250,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19296.1,825.065,0.0,0.0,0.0,0.0,0.0,0.0,13.8307,0.0920674
374,300,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,23296.2,830.141,0.0,0.0,0.0,0.0,0.0,0.0,13.8969,0.0945127
582,350,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27330.1,983.499,0.0,0.0,0.0,0.0,0.0,0.0,13.5298,0.0654001
598,400,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,32008.3,1331.88,0.0,0.0,0.0,0.0,0.0,0.0,13.5965,0.077153
614,450,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,35797.5,1303.59,0.0,0.0,0.0,0.0,0.0,0.0,13.5669,0.0633248
630,500,100,4,10,5,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,39945.4,1208.06,0.0,0.0,0.0,0.0,0.0,0.0,13.5934,0.0759853
