num_deliveries,opt_opts_ratio_avg
10,2.005241988430997
20,2.1617732699213823
30,1.9614077051703707
40,1.762404090969796
50,1.6347597316775142
60,1.6412032971702122
70,1.635570350081709
80,1.6167988426243705
