seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
202,10,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,14.8485,4.31655,4743.3,219.594,5.18182,0.75,0.00769697,0.0027555,20.697,6.84425
206,20,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,22.2121,5.48724,4912.36,110.17,5.81818,1.28695,0.0225758,0.00672231,63.8485,15.0478
210,30,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,30.1818,6.80742,4898.09,94.8131,6.24242,0.968246,0.0452121,0.00942655,127.212,24.5121
214,40,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,36.7273,9.33499,4901.36,94.8442,6.24242,1.19896,0.0836667,0.0182939,224.273,43.5004
218,50,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,43.697,6.92137,4939.88,49.0629,7.21212,1.10397,0.123576,0.029,332.424,54.0937
222,60,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,46.2424,8.24254,4953.52,38.4741,7.39394,1.35785,0.187333,0.0525165,494.879,100.085
226,70,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,50.697,9.1258,4945.15,49.6262,7.69697,1.13192,0.242303,0.0372789,633.455,94.4644
230,80,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,53.6061,8.28379,4957.61,43.8783,8.15152,0.984251,0.314515,0.0738868,806.727,114.051
234,90,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,61.7576,9.44732,4952.79,38.4161,8.84848,1.5,0.396485,0.0655005,1061.91,146.293
238,100,100,8,10,5,5000,5,0.05,0.5,2,1,33,150,0,0,1,0,2,62.0,9.36082,4960.61,33.8082,8.51515,1.40312,0.491091,0.0723586,1273.48,157.866
