seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
130,10,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,16.6667,3.19831,829.031,169.546,2.15152,0.53033,10.0,0.0,1.0,0.0,393.142,77.8702,1.0,0.0
146,20,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,29.0303,5.34138,1493.46,222.043,3.69697,1.07529,20.0,0.0,1.0,0.0,415.989,79.3165,1.0,0.0
162,30,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,40.6364,3.95141,2136.51,195.229,5.18182,0.661438,30.0,0.0,1.0,0.0,417.441,56.8884,1.0,0.0
178,40,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,51.4242,5.4888,2382.13,101.539,6.66667,1.06066,40.0,0.0,1.0,0.0,362.565,47.7076,1.0,0.0
194,50,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,57.0303,6.91233,2431.34,61.1899,6.90909,1.25,50.0,0.0,1.0,0.0,356.628,41.1421,1.0,0.0
210,60,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,59.9697,6.20224,2457.19,38.3932,7.27273,0.728869,60.0,0.0,1.0,0.0,340.511,30.2505,1.0,0.0
226,70,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,63.0303,5.3589,2458.92,31.6755,7.57576,0.984251,70.0,0.0,1.0,0.0,327.943,33.8029,1.0,0.0
242,80,100,4,10,1,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,66.8182,6.17178,2454.91,37.798,8.12121,0.75,80.0,0.0,1.0,0.0,304.732,28.1038,1.0,0.0
