seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
1,10,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,31.2424,7.53339,2289.79,142.086,2.87879,1.1592,0.00415152,0.00185609,23.6061,3.31662
5,20,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,50.5455,11.4567,2412.24,75.3853,3.30303,1.0,0.0123636,0.00190096,77.8485,10.2652
9,30,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,68.6061,9.97165,2426.39,62.0936,3.72727,1.34629,0.0270303,0.00459269,164.333,16.0672
13,40,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,82.3333,15.1774,2455.03,39.9449,3.72727,0.968246,0.0469091,0.00553039,275.576,20.1781
17,50,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,90.0606,9.64345,2446.21,47.4465,3.90909,1.5,0.0731515,0.00597454,425.97,21.5899
21,60,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,106.333,14.6813,2456.06,41.4811,4.12121,0.935414,0.104303,0.00900168,601.333,33.7681
25,70,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,116.818,16.272,2466.24,31.9208,4.21212,0.984251,0.145242,0.0244323,797.788,28.0691
29,80,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,133.515,11.4513,2466.45,28.4946,4.27273,0.810093,0.186485,0.0278894,1044.52,54.5135
33,90,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,143.455,15.8274,2470.88,30.7213,4.12121,0.75,0.23703,0.0464923,1323.64,66.6045
37,100,100,8,10,1,2500,10,0.05,0.5,2,1,33,150,0,0,1,0,0,151.97,17.4418,2475.67,23.903,4.30303,0.866025,0.284909,0.0447537,1587.55,51.4866
