num_deliveries,opt_opts_ratio_avg
10,2.08761452798022
20,1.7655212347298517
30,1.630751529146674
40,1.6211604810660558
50,1.6192470063549158
60,1.5804878205829893
70,1.5649272308414581
80,1.5653321985751645
