num_deliveries,opt_opts_ratio_avg
10,1.9651775599665071
20,2.290238879915715
30,1.9116699116699116
40,1.7268360078366534
50,1.67630216579366
60,1.6868802267430965
70,1.5703893682257841
80,1.632047176045956
