seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
269,10,100,2,10,5,5000,10,0.05,0.5,0,4,33,150,30,1,1.0,0,0,65.1818,14.07,3351.26,686.194,6.0303,1.1592,114.848,15.0831,1.97612,0.157772,557.512,60.8148,5.8233,0.955105
285,20,100,2,10,5,5000,10,0.05,0.5,0,4,33,150,30,1,1.0,0,0,120.0,12.8938,4919.0,80.3731,8.72727,1.06066,526.0,94.8403,2.14981,0.246163,567.534,47.0777,6.44435,0.853275
301,30,100,2,10,5,5000,10,0.05,0.5,0,4,33,150,30,1,1.0,0,0,139.758,10.2012,4967.7,42.5977,9.18182,0.829156,1337.36,200.699,2.12046,0.24253,545.204,49.2637,6.38385,0.924808
317,40,100,2,10,5,5000,10,0.05,0.5,0,4,33,150,30,1,1.0,0,0,151.121,9.08556,4972.54,23.5283,9.09091,0.984251,2419.24,289.759,2.22644,0.300582,553.453,62.6046,6.5147,0.986286
