seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
8,50,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1393.12,7.98436,0.0,0.0,0.0,0.0,0.0,0.0,15.8642,0.0909421
24,100,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4604.76,13.4965,0.0,0.0,0.0,0.0,0.0,0.0,25.8862,0.0787741
40,150,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7896.52,13.237,0.0,0.0,0.0,0.0,0.0,0.0,27.9576,0.0688663
56,200,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11189.5,14.3799,0.0,0.0,0.0,0.0,0.0,0.0,28.8639,0.0634537
72,250,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14474.5,13.1494,0.0,0.0,0.0,0.0,0.0,0.0,29.316,0.0641293
88,300,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17762.2,15.838,0.0,0.0,0.0,0.0,0.0,0.0,29.6442,0.0513043
104,350,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21059.2,19.6485,0.0,0.0,0.0,0.0,0.0,0.0,29.837,0.0642364
120,400,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24342.1,16.076,0.0,0.0,0.0,0.0,0.0,0.0,29.9842,0.0406119
136,450,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27637.8,16.8291,0.0,0.0,0.0,0.0,0.0,0.0,30.0813,0.0401739
152,500,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,30927.3,18.9745,0.0,0.0,0.0,0.0,0.0,0.0,30.186,0.0359735
