seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
0,10,100,8,10,1,2500,5,0.05,0.5,0,0,33,150,0,0,1,0,0,31.6061,6.78666,2290.16,178.1,3.09091,0.883883,0.03,0.0284715,27.6667,7.34422
4,20,100,8,10,1,2500,5,0.05,0.5,0,0,33,150,0,0,1,0,0,52.0,9.57862,2365.47,125.656,3.42424,0.935414,0.0992424,0.0868105,166.939,71.02
8,30,100,8,10,1,2500,5,0.05,0.5,0,0,33,150,0,0,1,0,0,65.0909,10.4264,2441.58,47.7272,4.12121,0.935414,0.379606,0.296952,482.545,147.311
