num_deliveries,opt_opts_ratio_avg
10,2.0241441154198716
20,2.41200626814767
30,2.3100412139378044
40,2.26867757921474
50,2.05377204740735
60,1.862887048851485
70,1.826870949716011
80,1.8085202981818274
