seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
41,10,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,22.8788,5.34297,2299.45,189.478,3.09091,0.810093,0.0249394,0.0201695,23.3333,3.77078
45,20,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,32.9091,6.90726,2391.59,79.3719,3.30303,0.790569,0.0468182,0.0339019,78.5152,8.79098
49,30,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,45.1212,10.3161,2411.03,83.806,3.72727,1.19896,0.0717576,0.0367917,164.394,18.2063
53,40,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,54.5758,7.40789,2433.08,63.9121,3.87879,1.40312,0.110727,0.0386283,266.788,12.4424
57,50,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,62.0,9.13099,2446.45,51.2003,4.06061,0.968246,0.181394,0.0664186,414.485,21.4898
61,60,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,71.3333,11.3652,2458.19,36.4126,4.24242,1.19896,0.356333,0.103259,597.515,43.7139
65,70,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,77.5152,9.96908,2457.77,36.6413,4.09091,1.04583,0.548667,0.112199,795.061,33.2707
69,80,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,90.4848,9.57902,2468.27,26.2281,4.42424,1.03078,0.813061,0.139507,1027.12,39.0224
73,90,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,96.3939,10.8107,2467.16,22.4235,4.45455,1.28695,1.34248,0.239589,1293.82,41.8259
77,100,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,1,106.03,10.135,2466.06,28.721,4.60606,1.19896,2.20191,0.470869,1607.52,51.9287
